rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
rank: ---,caesemaeker kevin franck,fra,"born: oct 13, 1986",b.weight: 61.50,group: a,1: 143,2: 147,3: ---,total: 147,62kgmen,cleanjerk,XVII MEDITERRANEAN GAMES
rank: ---,cerciz arberi,alb,"born: apr 28, 1997",b.weight: 60.75,group: a,1: 120,2: 127,3: 131,total: 131,62kgmen,cleanjerk,XVII MEDITERRANEAN GAMES
rank: ---,sezer bunyami,tur,"born: jul 04, 1988",b.weight: 62.00,group: a,1: 151,2: -157,3: -161,total: 151,62kgmen,cleanjerk,XVII MEDITERRANEAN GAMES
rank: 1,saad ahmed ahmed mohamed,egy,"born: nov 01, 1986",b.weight: 61.95,group: a,snatch: 131,ci&jerk: 156,total: 287,,62kgmen,total,XVII MEDITERRANEAN GAMES
rank: 2,sezer bunyami,tur,"born: jul 04, 1988",b.weight: 62.00,group: a,snatch: 135,ci&jerk: 151,total: 286,,62kgmen,total,XVII MEDITERRANEAN GAMES
rank: 3,caesemaeker kevin franck,fra,"born: oct 13, 1986",b.weight: 61.50,group: a,snatch: 119,ci&jerk: 147,total: 266,,62kgmen,total,XVII MEDITERRANEAN GAMES
rank: 4,akritidis arthouros,gre,"born: jan 02, 1986",b.weight: 61.35,group: a,snatch: 116,ci&jerk: 146,total: 262,,62kgmen,total,XVII MEDITERRANEAN GAMES
rank: 5,ouertani marouan,tun,"born: apr 28, 1995",b.weight: 61.30,group: a,snatch: 115,ci&jerk: 143,total: 258,,62kgmen,total,XVII MEDITERRANEAN GAMES
rank: 6,cerciz arberi,alb,"born: apr 28, 1997",b.weight: 60.75,group: a,snatch: 117,ci&jerk: 131,total: 248,,62kgmen,total,XVII MEDITERRANEAN GAMES
rank: ---,moussa abdella khalifa mohamed,lba,"born: jan 12, 1992",b.weight: 61.35,group: a,snatch: 110,ci&jerk: ---,total: ---,,62kgmen,total,XVII MEDITERRANEAN GAMES
rank: ---,agilli ekrem,tur,"born: aug 20, 1987",b.weight: 68.95,group: a,1: -134,2: -134,3: 136,total: 136,69kgmen,snatch,XVII MEDITERRANEAN GAMES
rank: ---,godelli daniel,alb,"born: jan 10, 1992",b.weight: 68.95,group: a,1: 141,2: -151,3: 151,total: 151,69kgmen,snatch,XVII MEDITERRANEAN GAMES
rank: ---,ben hnia karem,tun,"born: nov 13, 1994",b.weight: 68.20,group: a,1: 135,2: 137,3: 138,total: 138,69kgmen,snatch,XVII MEDITERRANEAN GAMES
rank: ---,aucouturier yann,fra,"born: dec 12, 1986",b.weight: 68.70,group: a,1: -133,2: -133,3: -133,total: ---,69kgmen,snatch,XVII MEDITERRANEAN GAMES
rank: dsq,calja briken,alb,"born: feb 19, 1990",b.weight: 68.70,group: a,1: 136,2: -138,3: 138,total: ---,69kgmen,snatch,XVII MEDITERRANEAN GAMES
rank: ---,agilli ekrem,tur,"born: aug 20, 1987",b.weight: 68.95,group: a,1: -155,2: -155,3: 155,total: 155,69kgmen,cleanjerk,XVII MEDITERRANEAN GAMES
rank: ---,godelli daniel,alb,"born: jan 10, 1992",b.weight: 68.95,group: a,1: 174,2: -187,3: ---,total: 174,69kgmen,cleanjerk,XVII MEDITERRANEAN GAMES
rank: ---,ben hnia karem,tun,"born: nov 13, 1994",b.weight: 68.20,group: a,1: 165,2: 169,3: 173,total: 173,69kgmen,cleanjerk,XVII MEDITERRANEAN GAMES
rank: ---,aucouturier yann,fra,"born: dec 12, 1986",b.weight: 68.70,group: a,1: 160,2: 166,3: -168,total: 166,69kgmen,cleanjerk,XVII MEDITERRANEAN GAMES
rank: dsq,calja briken,alb,"born: feb 19, 1990",b.weight: 68.70,group: a,1: 167,2: 170,3: -174,total: ---,69kgmen,cleanjerk,XVII MEDITERRANEAN GAMES
rank: 1,godelli daniel,alb,"born: jan 10, 1992",b.weight: 68.95,group: a,snatch: 151,ci&jerk: 174,total: 325,,69kgmen,total,XVII MEDITERRANEAN GAMES
rank: 2,ben hnia karem,tun,"born: nov 13, 1994",b.weight: 68.20,group: a,snatch: 138,ci&jerk: 173,total: 311,,69kgmen,total,XVII MEDITERRANEAN GAMES
rank: 3,agilli ekrem,tur,"born: aug 20, 1987",b.weight: 68.95,group: a,snatch: 136,ci&jerk: 155,total: 291,,69kgmen,total,XVII MEDITERRANEAN GAMES
rank: ---,aucouturier yann,fra,"born: dec 12, 1986",b.weight: 68.70,group: a,snatch: ---,ci&jerk: 166,total: ---,,69kgmen,total,XVII MEDITERRANEAN GAMES
rank: dsq,calja briken,alb,"born: feb 19, 1990",b.weight: 68.70,group: a,snatch: ---,ci&jerk: ---,total: ---,,69kgmen,total,XVII MEDITERRANEAN GAMES
rank: ---,abdelbaki ibrahim ramadan ibrahim,egy,"born: feb 06, 1988",b.weight: 76.75,group: a,1: -150,2: -150,3: 150,total: 150,77kgmen,snatch,XVII MEDITERRANEAN GAMES
rank: ---,bahloul ramzi,tun,"born: oct 18, 1989",b.weight: 76.85,group: a,1: -153,2: 153,3: 157,total: 157,77kgmen,snatch,XVII MEDITERRANEAN GAMES
rank: ---,pulis rodmar,mlt,"born: sep 29, 1994",b.weight: 76.60,group: a,1: 97,2: 101,3: 105,total: 105,77kgmen,snatch,XVII MEDITERRANEAN GAMES
