rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
rank: 2,qin fulin,chn,"born: jan 12, 1994",b.weight: 61.48,group: a,1: 153,2: 158,3: -163,total: 158,62kgmen,cleanjerk,2016 FISU WORLD UNIVERSITY CHAMPIONSHIPS
rank: 3,kao chan-hung,tpe,"born: oct 03, 1993",b.weight: 61.04,group: a,1: 138,2: 144,3: ---,total: 144,62kgmen,cleanjerk,2016 FISU WORLD UNIVERSITY CHAMPIONSHIPS
rank: 4,tsai ming-chun,tpe,"born: oct 01, 1993",b.weight: 61.00,group: a,1: 135,2: -143,3: -144,total: 135,62kgmen,cleanjerk,2016 FISU WORLD UNIVERSITY CHAMPIONSHIPS
rank: 5,roznik novak jus,slo,"born: nov 15, 1996",b.weight: 61.16,group: a,1: 125,2: 130,3: 133,total: 133,62kgmen,cleanjerk,2016 FISU WORLD UNIVERSITY CHAMPIONSHIPS
rank: 6,hirai hayato,jpn,"born: aug 08, 1994",b.weight: 61.50,group: a,1: 110,2: 115,3: 120,total: 120,62kgmen,cleanjerk,2016 FISU WORLD UNIVERSITY CHAMPIONSHIPS
rank: 1,qin fulin,chn,"born: jan 12, 1994",b.weight: 61.48,group: a,snatch: 133,ci&jerk: 158,total: 291,,62kgmen,total,2016 FISU WORLD UNIVERSITY CHAMPIONSHIPS
rank: 2,vazquez mendez antonio,mex,"born: aug 12, 1993",b.weight: 61.92,group: a,snatch: 117,ci&jerk: 159,total: 276,,62kgmen,total,2016 FISU WORLD UNIVERSITY CHAMPIONSHIPS
rank: 3,kao chan-hung,tpe,"born: oct 03, 1993",b.weight: 61.04,group: a,snatch: 120,ci&jerk: 144,total: 264,,62kgmen,total,2016 FISU WORLD UNIVERSITY CHAMPIONSHIPS
rank: 4,tsai ming-chun,tpe,"born: oct 01, 1993",b.weight: 61.00,group: a,snatch: 110,ci&jerk: 135,total: 245,,62kgmen,total,2016 FISU WORLD UNIVERSITY CHAMPIONSHIPS
rank: 5,roznik novak jus,slo,"born: nov 15, 1996",b.weight: 61.16,group: a,snatch: 95,ci&jerk: 133,total: 228,,62kgmen,total,2016 FISU WORLD UNIVERSITY CHAMPIONSHIPS
rank: 6,hirai hayato,jpn,"born: aug 08, 1994",b.weight: 61.50,group: a,snatch: 100,ci&jerk: 120,total: 220,,62kgmen,total,2016 FISU WORLD UNIVERSITY CHAMPIONSHIPS
rank: 1,chen lijun,chn,"born: feb 08, 1993",b.weight: 65.90,group: a,1: 134,2: 138,3: -141,total: 138,69kgmen,snatch,2016 FISU WORLD UNIVERSITY CHAMPIONSHIPS
rank: 2,lee sangyeon,kor,"born: mar 06, 1995",b.weight: 68.48,group: a,1: 133,2: 138,3: -141,total: 138,69kgmen,snatch,2016 FISU WORLD UNIVERSITY CHAMPIONSHIPS
rank: 3,munoz martinez jonathan antonio,mex,"born: nov 10, 1995",b.weight: 68.58,group: a,1: 128,2: -131,3: 133,total: 133,69kgmen,snatch,2016 FISU WORLD UNIVERSITY CHAMPIONSHIPS
rank: 4,orai hisato,jpn,"born: aug 07, 1995",b.weight: 68.86,group: a,1: 125,2: 130,3: 133,total: 133,69kgmen,snatch,2016 FISU WORLD UNIVERSITY CHAMPIONSHIPS
rank: 5,pan chien-hung,tpe,"born: aug 07, 1988",b.weight: 68.54,group: a,1: 115,2: 121,3: 128,total: 128,69kgmen,snatch,2016 FISU WORLD UNIVERSITY CHAMPIONSHIPS
rank: 6,addison aaron tommie,usa,"born: may 02, 1995",b.weight: 67.84,group: a,1: 120,2: 125,3: -130,total: 125,69kgmen,snatch,2016 FISU WORLD UNIVERSITY CHAMPIONSHIPS
rank: 7,mendieta gomez francisco g.,mex,"born: nov 09, 1994",b.weight: 67.90,group: a,1: 118,2: 121,3: -126,total: 121,69kgmen,snatch,2016 FISU WORLD UNIVERSITY CHAMPIONSHIPS
rank: 8,ahmadi namatullah,gbr,"born: apr 01, 1995",b.weight: 68.30,group: a,1: 100,2: 104,3: -106,total: 104,69kgmen,snatch,2016 FISU WORLD UNIVERSITY CHAMPIONSHIPS
rank: 1,chen lijun,chn,"born: feb 08, 1993",b.weight: 65.90,group: a,1: 167,2: 172,3: 175,total: 175,69kgmen,cleanjerk,2016 FISU WORLD UNIVERSITY CHAMPIONSHIPS
rank: 2,lee sangyeon,kor,"born: mar 06, 1995",b.weight: 68.48,group: a,1: 170,2: 175,3: -177,total: 175,69kgmen,cleanjerk,2016 FISU WORLD UNIVERSITY CHAMPIONSHIPS
