rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
rank: 3,wak moses,png,"born: jan 01, 1986",b.weight: 60.20,group: a,snatch: 73,ci&jerk: 94,total: 167,,62kgmen,total,OCEANIA & SOUTH PACIFIC SENIOR CHAMPIONSHIPS AND ARAFURA GAMES
rank: 4,jack rau,nt,"born: jan 01, 1993",b.weight: 57.50,group: a,snatch: 70,ci&jerk: 83,total: 153,,62kgmen,total,OCEANIA & SOUTH PACIFIC SENIOR CHAMPIONSHIPS AND ARAFURA GAMES
rank: 5,ideliju mesquita,tls,"born: jan 01, 1985",b.weight: 59.70,group: a,snatch: 55,ci&jerk: 85,total: 140,,62kgmen,total,OCEANIA & SOUTH PACIFIC SENIOR CHAMPIONSHIPS AND ARAFURA GAMES
rank: ---,jeffrey robby,png,"born: jan 01, 1979",b.weight: 64.80,group: a,1: 0.0,2: 0.0,3: 0.0,total: 90,69kgmen,snatch,OCEANIA & SOUTH PACIFIC SENIOR CHAMPIONSHIPS AND ARAFURA GAMES
rank: ---,temake tekaei,kir,"born: jun 14, 1986",b.weight: 68.60,group: a,1: 0.0,2: 0.0,3: 0.0,total: 115,69kgmen,snatch,OCEANIA & SOUTH PACIFIC SENIOR CHAMPIONSHIPS AND ARAFURA GAMES
rank: ---,spooner mark,nzl,"born: dec 12, 1984",b.weight: 68.80,group: a,1: 0.0,2: 0.0,3: 0.0,total: 130,69kgmen,snatch,OCEANIA & SOUTH PACIFIC SENIOR CHAMPIONSHIPS AND ARAFURA GAMES
rank: ---,etoundi francois,aus,"born: oct 06, 1984",b.weight: 68.80,group: a,1: 0.0,2: 0.0,3: 0.0,total: 131,69kgmen,snatch,OCEANIA & SOUTH PACIFIC SENIOR CHAMPIONSHIPS AND ARAFURA GAMES
rank: ---,jeffrey robby,png,"born: jan 01, 1979",b.weight: 64.80,group: a,1: 0.0,2: 0.0,3: 0.0,total: 113,69kgmen,cleanjerk,OCEANIA & SOUTH PACIFIC SENIOR CHAMPIONSHIPS AND ARAFURA GAMES
rank: ---,temake tekaei,kir,"born: jun 14, 1986",b.weight: 68.60,group: a,1: 0.0,2: 0.0,3: 0.0,total: 145,69kgmen,cleanjerk,OCEANIA & SOUTH PACIFIC SENIOR CHAMPIONSHIPS AND ARAFURA GAMES
rank: ---,spooner mark,nzl,"born: dec 12, 1984",b.weight: 68.80,group: a,1: 0.0,2: 0.0,3: 0.0,total: 164,69kgmen,cleanjerk,OCEANIA & SOUTH PACIFIC SENIOR CHAMPIONSHIPS AND ARAFURA GAMES
rank: ---,etoundi francois,aus,"born: oct 06, 1984",b.weight: 68.80,group: a,1: 0.0,2: 0.0,3: 0.0,total: 164,69kgmen,cleanjerk,OCEANIA & SOUTH PACIFIC SENIOR CHAMPIONSHIPS AND ARAFURA GAMES
rank: 1,etoundi francois,aus,"born: oct 06, 1984",b.weight: 68.80,group: a,snatch: 131,ci&jerk: 164,total: 295,,69kgmen,total,OCEANIA & SOUTH PACIFIC SENIOR CHAMPIONSHIPS AND ARAFURA GAMES
rank: 2,spooner mark,nzl,"born: dec 12, 1984",b.weight: 68.80,group: a,snatch: 130,ci&jerk: 164,total: 294,,69kgmen,total,OCEANIA & SOUTH PACIFIC SENIOR CHAMPIONSHIPS AND ARAFURA GAMES
rank: 3,temake tekaei,kir,"born: jun 14, 1986",b.weight: 68.60,group: a,snatch: 115,ci&jerk: 145,total: 260,,69kgmen,total,OCEANIA & SOUTH PACIFIC SENIOR CHAMPIONSHIPS AND ARAFURA GAMES
rank: 4,jeffrey robby,png,"born: jan 01, 1979",b.weight: 64.80,group: a,snatch: 90,ci&jerk: 113,total: 203,,69kgmen,total,OCEANIA & SOUTH PACIFIC SENIOR CHAMPIONSHIPS AND ARAFURA GAMES
rank: ---,lagikula igor tasitolo,ncl,"born: jun 06, 1993",b.weight: 75.80,group: a,1: 0.0,2: 0.0,3: 0.0,total: 96,77kgmen,snatch,OCEANIA & SOUTH PACIFIC SENIOR CHAMPIONSHIPS AND ARAFURA GAMES
rank: ---,peter yukio,nru,"born: jan 29, 1984",b.weight: 76.70,group: a,1: 0.0,2: 0.0,3: 0.0,total: 153,77kgmen,snatch,OCEANIA & SOUTH PACIFIC SENIOR CHAMPIONSHIPS AND ARAFURA GAMES
rank: ---,vueti josefa atekini,fij,"born: feb 06, 1979",b.weight: 74.50,group: a,1: 0.0,2: 0.0,3: 0.0,total: 121,77kgmen,snatch,OCEANIA & SOUTH PACIFIC SENIOR CHAMPIONSHIPS AND ARAFURA GAMES
rank: ---,perive toafitu,sam,"born: jan 07, 1985",b.weight: 70.50,group: a,1: 0.0,2: 0.0,3: 0.0,total: 103,77kgmen,snatch,OCEANIA & SOUTH PACIFIC SENIOR CHAMPIONSHIPS AND ARAFURA GAMES
rank: ---,andreou andreas,nt,"born: jan 01, 1973",b.weight: 76.40,group: a,1: 0.0,2: 0.0,3: 0.0,total: 77,77kgmen,snatch,OCEANIA & SOUTH PACIFIC SENIOR CHAMPIONSHIPS AND ARAFURA GAMES
rank: ---,lagikula igor tasitolo,ncl,"born: jun 06, 1993",b.weight: 75.80,group: a,1: 0.0,2: 0.0,3: 0.0,total: 115,77kgmen,cleanjerk,OCEANIA & SOUTH PACIFIC SENIOR CHAMPIONSHIPS AND ARAFURA GAMES
rank: ---,peter yukio,nru,"born: jan 29, 1984",b.weight: 76.70,group: a,1: 0.0,2: 0.0,3: 0.0,total: 196,77kgmen,cleanjerk,OCEANIA & SOUTH PACIFIC SENIOR CHAMPIONSHIPS AND ARAFURA GAMES
rank: ---,vueti josefa atekini,fij,"born: feb 06, 1979",b.weight: 74.50,group: a,1: 0.0,2: 0.0,3: 0.0,total: 150,77kgmen,cleanjerk,OCEANIA & SOUTH PACIFIC SENIOR CHAMPIONSHIPS AND ARAFURA GAMES
rank: ---,perive toafitu,sam,"born: jan 07, 1985",b.weight: 70.50,group: a,1: 0.0,2: 0.0,3: 0.0,total: 150,77kgmen,cleanjerk,OCEANIA & SOUTH PACIFIC SENIOR CHAMPIONSHIPS AND ARAFURA GAMES
