rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
rank: ---,andrews bill,fij,"born: apr 03, 1992",b.weight: 65.74,group: a,1: 0.0,2: 0.0,3: 0.0,total: 85,69kgmen,snatch,2009 PACIFIC MINI GAMES
rank: ---,tawai tevita wanono,fij,"born: feb 26, 1992",b.weight: 67.11,group: a,1: 0.0,2: 0.0,3: 0.0,total: 75,69kgmen,snatch,2009 PACIFIC MINI GAMES
rank: ---,falmed fidelis,fsm,"born: dec 08, 1993",b.weight: 68.17,group: a,1: 0.0,2: 0.0,3: 0.0,total: 71,69kgmen,snatch,2009 PACIFIC MINI GAMES
rank: ---,perive toafitu,sam,"born: jan 07, 1985",b.weight: 67.70,group: a,1: 0.0,2: 0.0,3: 0.0,total: 111,69kgmen,snatch,2009 PACIFIC MINI GAMES
rank: ---,finau ilaniume,tga,"born: may 09, 1986",b.weight: 68.71,group: a,1: 0.0,2: 0.0,3: 0.0,total: 90,69kgmen,snatch,2009 PACIFIC MINI GAMES
rank: ---,temake tekaei,kir,"born: jun 14, 1986",b.weight: 68.18,group: a,1: 0.0,2: 0.0,3: 0.0,total: 150,69kgmen,cleanjerk,2009 PACIFIC MINI GAMES
rank: ---,andrews bill,fij,"born: apr 03, 1992",b.weight: 65.74,group: a,1: 0.0,2: 0.0,3: 0.0,total: 110,69kgmen,cleanjerk,2009 PACIFIC MINI GAMES
rank: ---,tawai tevita wanono,fij,"born: feb 26, 1992",b.weight: 67.11,group: a,1: 0.0,2: 0.0,3: 0.0,total: 110,69kgmen,cleanjerk,2009 PACIFIC MINI GAMES
rank: ---,falmed fidelis,fsm,"born: dec 08, 1993",b.weight: 68.17,group: a,1: 0.0,2: 0.0,3: 0.0,total: 95,69kgmen,cleanjerk,2009 PACIFIC MINI GAMES
rank: ---,perive toafitu,sam,"born: jan 07, 1985",b.weight: 67.70,group: a,1: 0.0,2: 0.0,3: 0.0,total: ---,69kgmen,cleanjerk,2009 PACIFIC MINI GAMES
rank: ---,finau ilaniume,tga,"born: may 09, 1986",b.weight: 68.71,group: a,1: 0.0,2: 0.0,3: 0.0,total: 115,69kgmen,cleanjerk,2009 PACIFIC MINI GAMES
rank: 1,temake tekaei,kir,"born: jun 14, 1986",b.weight: 68.18,group: a,snatch: 112,ci&jerk: 150,total: 262,,69kgmen,total,2009 PACIFIC MINI GAMES
rank: 2,finau ilaniume,tga,"born: may 09, 1986",b.weight: 68.71,group: a,snatch: 90,ci&jerk: 115,total: 205,,69kgmen,total,2009 PACIFIC MINI GAMES
rank: 3,andrews bill,fij,"born: apr 03, 1992",b.weight: 65.74,group: a,snatch: 85,ci&jerk: 110,total: 195,,69kgmen,total,2009 PACIFIC MINI GAMES
rank: 4,tawai tevita wanono,fij,"born: feb 26, 1992",b.weight: 67.11,group: a,snatch: 75,ci&jerk: 110,total: 185,,69kgmen,total,2009 PACIFIC MINI GAMES
