rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id
Rank: 7,VILLANUEVA MOLINA Axiel,PUR,"Born: Sep 15, 1996",B.weight: 60.25,Group: A,1: 118,2: 122,3: 126,Total: 126,62kgMen,CleanJerk,400
Rank: 8,RAPALO ROMERO Marco Antonio,HON,"Born: Dec 02, 1990",B.weight: 60.25,Group: A,1: 120,2: 123,3: -128,Total: 123,62kgMen,CleanJerk,400
Rank: 9,ALARCON ALFRED Simon,NCA,"Born: Sep 27, 1995",B.weight: 61.25,Group: A,1: 122,2: -130,3: -130,Total: 122,62kgMen,CleanJerk,400
Rank: 10,CUEVAS ARCIA Dario Isael,PAN,"Born: Apr 21, 1996",B.weight: 61.65,Group: A,1: 118,2: -122,3: -122,Total: 118,62kgMen,CleanJerk,400
Rank: 11,ROJAS BRIONES Kevin Yorjanny,CRC,"Born: Mar 28, 1996",B.weight: 60.80,Group: A,1: 100,2: 110,3: 115,Total: 115,62kgMen,CleanJerk,400
Rank: 12,RAUDA Angel Daniel,ESA,"Born: Mar 31, 1999",B.weight: 61.30,Group: A,1: 105,2: 110,3: -115,Total: 110,62kgMen,CleanJerk,400
Rank: 1,VAZQUEZ MENDEZ Antonio,MEX,"Born: Aug 12, 1993",B.weight: 61.85,Group: A,Snatch: 123,CI&Jerk: 165,Total: 288,,62kgMen,Total,400
Rank: 2,MONTES GONGORA Jose Lino,MEX,"Born: Apr 18, 1989",B.weight: 62.00,Group: A,Snatch: 121,CI&Jerk: 162,Total: 283,,62kgMen,Total,400
Rank: 3,PINEDA ZETA Edgar Ismael,GUA,"Born: Aug 17, 1997",B.weight: 61.30,Group: A,Snatch: 117,CI&Jerk: 155,Total: 272,,62kgMen,Total,400
Rank: 4,PIRON CANDELARIO Jhon Augusto,DOM,"Born: Apr 12, 1996",B.weight: 61.80,Group: A,Snatch: 122,CI&Jerk: 148,Total: 270,,62kgMen,Total,400
Rank: 5,VILLAREAL Dariel,CUB,"Born: Feb 28, 1994",B.weight: 61.30,Group: A,Snatch: 121,CI&Jerk: 142,Total: 263,,62kgMen,Total,400
Rank: 6,CARRASCO VALDEZ Jefri Miguel,DOM,"Born: Nov 15, 1995",B.weight: 61.25,Group: A,Snatch: 112,CI&Jerk: 145,Total: 257,,62kgMen,Total,400
Rank: 7,VILLANUEVA MOLINA Axiel,PUR,"Born: Sep 15, 1996",B.weight: 60.25,Group: A,Snatch: 102,CI&Jerk: 126,Total: 228,,62kgMen,Total,400
Rank: 8,ALARCON ALFRED Simon,NCA,"Born: Sep 27, 1995",B.weight: 61.25,Group: A,Snatch: 103,CI&Jerk: 122,Total: 225,,62kgMen,Total,400
Rank: 9,RAPALO ROMERO Marco Antonio,HON,"Born: Dec 02, 1990",B.weight: 60.25,Group: A,Snatch: 101,CI&Jerk: 123,Total: 224,,62kgMen,Total,400
Rank: 10,CUEVAS ARCIA Dario Isael,PAN,"Born: Apr 21, 1996",B.weight: 61.65,Group: A,Snatch: 99,CI&Jerk: 118,Total: 217,,62kgMen,Total,400
Rank: 11,ROJAS BRIONES Kevin Yorjanny,CRC,"Born: Mar 28, 1996",B.weight: 60.80,Group: A,Snatch: 90,CI&Jerk: 115,Total: 205,,62kgMen,Total,400
Rank: 12,RAUDA Angel Daniel,ESA,"Born: Mar 31, 1999",B.weight: 61.30,Group: A,Snatch: 85,CI&Jerk: 110,Total: 195,,62kgMen,Total,400
Rank: 1,MAYORA PERNIA Julio Ruben,VEN,"Born: Sep 02, 1996",B.weight: 68.90,Group: A,1: 135,2: 138,3: 140,Total: 140,69kgMen,Snatch,400
Rank: 2,MUNOZ MARTINEZ Jonathan Antonio,MEX,"Born: Nov 10, 1995",B.weight: 68.90,Group: A,1: 130,2: 135,3: 139,Total: 139,69kgMen,Snatch,400
Rank: 3,CARDENAS ESTRADA Jorge Adan,MEX,"Born: Apr 21, 1997",B.weight: 68.70,Group: A,1: 125,2: 132,3: -136,Total: 132,69kgMen,Snatch,400
Rank: 4,CEDENO MEJIA Julio Cesar,DOM,"Born: Oct 16, 1992",B.weight: 68.50,Group: A,1: 131,2: -136,3: -136,Total: 131,69kgMen,Snatch,400
Rank: 5,ROSARIO GARCIA Jean Carlos,DOM,"Born: Feb 25, 1995",B.weight: 68.70,Group: A,1: -120,2: 120,3: 123,Total: 123,69kgMen,Snatch,400
Rank: 6,BATISTA VALDESPINO Juan Abdiel,PAN,"Born: May 27, 1990",B.weight: 68.60,Group: A,1: 115,2: 120,3: 122,Total: 122,69kgMen,Snatch,400
Rank: 7,HERNANDEZ FLORES Jorge Neptali,HON,"Born: Mar 06, 1997",B.weight: 68.80,Group: A,1: 118,2: -121,3: -122,Total: 118,69kgMen,Snatch,400
Rank: 8,CRUZ ESCOBAR Ramon Ernesto,ESA,"Born: May 23, 1995",B.weight: 66.00,Group: A,1: 110,2: 115,3: -120,Total: 115,69kgMen,Snatch,400
Rank: 9,TENORIO MARADIAGA Taylor Jesus,NCA,"Born: Dec 21, 1990",B.weight: 67.90,Group: A,1: 111,2: -114,3: -114,Total: 111,69kgMen,Snatch,400
Rank: 10,MEDINA CRUZ Lemuel Admell,PUR,"Born: Sep 18, 1995",B.weight: 68.70,Group: A,1: 105,2: -110,3: 110,Total: 110,69kgMen,Snatch,400
Rank: 11,MENDEZ YE Henry Geovany,GUA,"Born: Mar 15, 1999",B.weight: 67.10,Group: A,1: 108,2: -112,3: -114,Total: 108,69kgMen,Snatch,400
Rank: 12,SANDOVAL FRANCO Horacio Virgilio,PAN,"Born: Feb 04, 2000",B.weight: 68.60,Group: A,1: 100,2: 105,3: 108,Total: 108,69kgMen,Snatch,400
Rank: 13,UMANA GUEVARA Jose Trinidad,ESA,"Born: Mar 05, 1999",B.weight: 69.00,Group: A,1: 95,2: 100,3: 105,Total: 105,69kgMen,Snatch,400
Rank: 14,CARVAJAL SANCHEZ Esteban Francisco,CRC,"Born: Aug 02, 1992",B.weight: 68.50,Group: A,1: 93,2: 98,3: 103,Total: 103,69kgMen,Snatch,400
Rank: 15,CASTILLO Jesus,HON,"Born: Oct 14, 1999",B.weight: 68.40,Group: A,1: -90,2: 90,3: -95,Total: 90,69kgMen,Snatch,400
Rank: 1,MUNOZ MARTINEZ Jonathan Antonio,MEX,"Born: Nov 10, 1995",B.weight: 68.90,Group: A,1: 165,2: 171,3: 175,Total: 175,69kgMen,CleanJerk,400
Rank: 2,MAYORA PERNIA Julio Ruben,VEN,"Born: Sep 02, 1996",B.weight: 68.90,Group: A,1: 170,2: -174,3: -174,Total: 170,69kgMen,CleanJerk,400
Rank: 3,CEDENO MEJIA Julio Cesar,DOM,"Born: Oct 16, 1992",B.weight: 68.50,Group: A,1: 155,2: 164,3: -168,Total: 164,69kgMen,CleanJerk,400
Rank: 4,ROSARIO GARCIA Jean Carlos,DOM,"Born: Feb 25, 1995",B.weight: 68.70,Group: A,1: 152,2: 156,3: -161,Total: 156,69kgMen,CleanJerk,400
