rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
9,SAHOO Achyutananda,IND,"Feb 08, 1994",61.44,A,115,-120,-126,115,62kgMen,CleanJerk,124,True
10,AHMAD Mohd Fadhli Bin,MAS,"Jan 02, 1992",60.76,A,107,-112,-112,107,62kgMen,CleanJerk,124,True
---,OWEN Joseph,WAL,"Jul 27, 1993",60.76,A,---,---,---,---,62kgMen,CleanJerk,124,True
1,YUKAR Sibi,IND,"May 07, 1992",61.74,A,109,150,259,,62kgMen,Total,124,True
2,KUMAR S. Deva,IND,"May 25, 1982",61.94,A,116,135,251,,62kgMen,Total,124,True
3,AMIRUL Hamizan Bin Ibrahim,MAS,"Dec 03, 1981",61.60,A,110,140,250,,62kgMen,Total,124,True
4,KURUMOJU Kurumoju Rameshkumar,IND,"Dec 16, 1989",61.58,A,104,135,239,,62kgMen,Total,124,True
5,LAPUA Lapua Tuau,TUV,"Apr 15, 1991",61.42,A,105,125,230,,62kgMen,Total,124,True
6,BIN MAT LAZAT Mohd Dinie Akmal,MAS,"Aug 03, 1994",59.76,A,105,124,229,,62kgMen,Total,124,True
7,HAUMILI Ioane,TUV,"Nov 23, 1988",61.64,A,96,120,216,,62kgMen,Total,124,True
8,RAMELA Phehello John,RSA,"Jul 25, 1993",61.42,A,98,117,215,,62kgMen,Total,124,True
9,SAHOO Achyutananda,IND,"Feb 08, 1994",61.44,A,90,115,205,,62kgMen,Total,124,True
10,AHMAD Mohd Fadhli Bin,MAS,"Jan 02, 1992",60.76,A,95,107,202,,62kgMen,Total,124,True
---,OWEN Joseph,WAL,"Jul 27, 1993",60.76,A,75,---,---,,62kgMen,Total,124,True
1,KATULU Ravi Kumar,IND,"Apr 24, 1988",68.96,A,135,-142,-142,135,69kgMen,Snatch,124,True
2,BIN HASIBULAH Mohd Fauzi,MAS,"Feb 27, 1989",67.84,A,-115,115,-120,115,69kgMen,Snatch,124,True
3,CHANGMAI Papul,IND,"Jan 01, 1994",67.70,A,108,113,-118,113,69kgMen,Snatch,124,True
4,TOROMON Takenibeia,KIR,"Jan 29, 1992",68.50,A,110,-115,-115,110,69kgMen,Snatch,124,True
5,MOIDA Rama Krishna,IND,"Mar 10, 1992",68.84,A,110,-115,-115,110,69kgMen,Snatch,124,True
1,KATULU Ravi Kumar,IND,"Apr 24, 1988",68.96,A,160,170,-180,170,69kgMen,CleanJerk,124,True
2,BIN HASIBULAH Mohd Fauzi,MAS,"Feb 27, 1989",67.84,A,140,145,-150,145,69kgMen,CleanJerk,124,True
3,MOIDA Rama Krishna,IND,"Mar 10, 1992",68.84,A,135,-141,141,141,69kgMen,CleanJerk,124,True
4,CHANGMAI Papul,IND,"Jan 01, 1994",67.70,A,130,136,139,139,69kgMen,CleanJerk,124,True
5,TOROMON Takenibeia,KIR,"Jan 29, 1992",68.50,A,135,-141,-141,135,69kgMen,CleanJerk,124,True
1,KATULU Ravi Kumar,IND,"Apr 24, 1988",68.96,A,135,170,305,,69kgMen,Total,124,True
2,BIN HASIBULAH Mohd Fauzi,MAS,"Feb 27, 1989",67.84,A,115,145,260,,69kgMen,Total,124,True
3,CHANGMAI Papul,IND,"Jan 01, 1994",67.70,A,113,139,252,,69kgMen,Total,124,True
4,MOIDA Rama Krishna,IND,"Mar 10, 1992",68.84,A,110,141,251,,69kgMen,Total,124,True
5,TOROMON Takenibeia,KIR,"Jan 29, 1992",68.50,A,110,135,245,,69kgMen,Total,124,True
1,ZULKIFLI Che Ros,MAS,"Jul 07, 1985",76.50,A,120,125,128,128,77kgMen,Snatch,124,True
2,KARI Steven Kukuna,PNG,"May 13, 1993",76.02,A,122,127,-131,127,77kgMen,Snatch,124,True
3,TOPPO Anupdeo,IND,"May 06, 1990",74.36,A,110,120,125,125,77kgMen,Snatch,124,True
4,WEBSTER Sonny Curtis,GBR,"Mar 10, 1994",76.54,A,110,115,-117,115,77kgMen,Snatch,124,True
5,PRASAD Mohanty,IND,"Sep 30, 1993",76.38,A,98,103,108,108,77kgMen,Snatch,124,True
1,KARI Steven Kukuna,PNG,"May 13, 1993",76.02,A,-165,165,169,169,77kgMen,CleanJerk,124,True
2,TOPPO Anupdeo,IND,"May 06, 1990",74.36,A,150,160,164,164,77kgMen,CleanJerk,124,True
3,ZULKIFLI Che Ros,MAS,"Jul 07, 1985",76.50,A,150,160,-165,160,77kgMen,CleanJerk,124,True
4,WEBSTER Sonny Curtis,GBR,"Mar 10, 1994",76.54,A,138,143,-146,143,77kgMen,CleanJerk,124,True
---,PRASAD Mohanty,IND,"Sep 30, 1993",76.38,A,-130,-130,-130,---,77kgMen,CleanJerk,124,True
1,KARI Steven Kukuna,PNG,"May 13, 1993",76.02,A,127,169,296,,77kgMen,Total,124,True
2,TOPPO Anupdeo,IND,"May 06, 1990",74.36,A,125,164,289,,77kgMen,Total,124,True
3,ZULKIFLI Che Ros,MAS,"Jul 07, 1985",76.50,A,128,160,288,,77kgMen,Total,124,True
4,WEBSTER Sonny Curtis,GBR,"Mar 10, 1994",76.54,A,115,143,258,,77kgMen,Total,124,True
---,PRASAD Mohanty,IND,"Sep 30, 1993",76.38,A,108,---,---,,77kgMen,Total,124,True
1,PETER Yukio,NRU,"Jan 29, 1984",80.66,A,-150,155,-162,155,85kgMen,Snatch,124,True
2,MALI Chandrakant Dadu,IND,"Aug 28, 1987",84.86,A,135,140,-144,140,85kgMen,Snatch,124,True
3,MUDHA Rajendra Chaitanya,IND,"Oct 10, 1993",81.16,A,100,106,110,110,85kgMen,Snatch,124,True
4,MADSEN Mathew Fraser,NZL,"Dec 16, 1991",78.06,A,100,105,107,107,85kgMen,Snatch,124,True
5,CRITCHLOW Ian,WAL,"Mar 10, 1991",84.76,A,- 95,95,-100,95,85kgMen,Snatch,124,True
1,PETER Yukio,NRU,"Jan 29, 1984",80.66,A,180,-192,200,200,85kgMen,CleanJerk,124,True
2,MALI Chandrakant Dadu,IND,"Aug 28, 1987",84.86,A,165,172,-180,172,85kgMen,CleanJerk,124,True
3,MADSEN Mathew Fraser,NZL,"Dec 16, 1991",78.06,A,135,139,142,142,85kgMen,CleanJerk,124,True
4,MUDHA Rajendra Chaitanya,IND,"Oct 10, 1993",81.16,A,130,136,139,139,85kgMen,CleanJerk,124,True
5,CRITCHLOW Ian,WAL,"Mar 10, 1991",84.76,A,115,120,125,125,85kgMen,CleanJerk,124,True
1,PETER Yukio,NRU,"Jan 29, 1984",80.66,A,155,200,355,,85kgMen,Total,124,True
2,MALI Chandrakant Dadu,IND,"Aug 28, 1987",84.86,A,140,172,312,,85kgMen,Total,124,True
3,MADSEN Mathew Fraser,NZL,"Dec 16, 1991",78.06,A,107,142,249,,85kgMen,Total,124,True
4,MUDHA Rajendra Chaitanya,IND,"Oct 10, 1993",81.16,A,110,139,249,,85kgMen,Total,124,True
5,CRITCHLOW Ian,WAL,"Mar 10, 1991",84.76,A,95,125,220,,85kgMen,Total,124,True
1,XU Bing,CHN,"Jul 15, 1990",90.86,A,140,145,150,150,94kgMen,Snatch,124,True
2,GREEFF Jean,RSA,"Apr 17, 1990",92.22,A,130,136,-143,136,94kgMen,Snatch,124,True
3,KATOATAU David,KIR,"Jul 17, 1984",92.72,A,130,-135,-135,130,94kgMen,Snatch,124,True
1,XU Bing,CHN,"Jul 15, 1990",90.86,A,171,177,182,182,94kgMen,CleanJerk,124,True
2,KATOATAU David,KIR,"Jul 17, 1984",92.72,A,177,-185,-185,177,94kgMen,CleanJerk,124,True
3,GREEFF Jean,RSA,"Apr 17, 1990",92.22,A,-170,-170,170,170,94kgMen,CleanJerk,124,True
1,XU Bing,CHN,"Jul 15, 1990",90.86,A,150,182,332,,94kgMen,Total,124,True
2,KATOATAU David,KIR,"Jul 17, 1984",92.72,A,130,177,307,,94kgMen,Total,124,True
3,GREEFF Jean,RSA,"Apr 17, 1990",92.22,A,136,170,306,,94kgMen,Total,124,True
1,LIU Zheng,CHN,"Aug 06, 1991",104.18,A,145,150,-155,150,105kgMen,Snatch,124,True
2,NARENDER B.,IND,"Aug 20, 1984",104.08,A,-130,130,-133,130,105kgMen,Snatch,124,True
3,SHAW Gordon,RSA,"Jun 23, 1994",100.76,A,120,125,-130,125,105kgMen,Snatch,124,True
4,ZULKIFLI Zafril,MAS,"Oct 04, 1988",104.92,A,125,-131,-131,125,105kgMen,Snatch,124,True
1,LIU Zheng,CHN,"Aug 06, 1991",104.18,A,175,180,-185,180,105kgMen,CleanJerk,124,True
2,NARENDER B.,IND,"Aug 20, 1984",104.08,A,156,160,-170,160,105kgMen,CleanJerk,124,True
3,ZULKIFLI Zafril,MAS,"Oct 04, 1988",104.92,A,-155,155,-160,155,105kgMen,CleanJerk,124,True
4,SHAW Gordon,RSA,"Jun 23, 1994",100.76,A,-140,140,-148,140,105kgMen,CleanJerk,124,True
1,LIU Zheng,CHN,"Aug 06, 1991",104.18,A,150,180,330,,105kgMen,Total,124,True
2,NARENDER B.,IND,"Aug 20, 1984",104.08,A,130,160,290,,105kgMen,Total,124,True
3,ZULKIFLI Zafril,MAS,"Oct 04, 1988",104.92,A,125,155,280,,105kgMen,Total,124,True
4,SHAW Gordon,RSA,"Jun 23, 1994",100.76,A,125,140,265,,105kgMen,Total,124,True
