rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
1,AHMED Esraa Elsayed Rashed Elsayed,EGY,"Nov 21, 1998",63.20,A,94,113,207,,64kgWomen,Total,445,False
2,FATTOUH Mahassen Hala,LBN,"Aug 27, 1989",64.00,A,92,113,205,,64kgWomen,Total,445,False
3,ALTUN Berfin,TUR,"Nov 01, 1999",63.85,A,89,115,204,,64kgWomen,Total,445,False
4,FAYZULLAEVA Kumushkhon,UZB,"Jan 20, 2002",63.85,A,90,110,200,,64kgWomen,Total,445,False
5,LEVENT Nuray,TUR,"May 08, 2000",63.00,A,90,108,198,,64kgWomen,Total,445,False
6,RAVOLOLONIAINA Elisa Vania,MAD,"Feb 24, 1992",62.20,A,85,97,182,,64kgWomen,Total,445,False
7,ABIDI Yousra,TUN,"Aug 02, 1998",63.20,A,78,102,180,,64kgWomen,Total,445,False
8,RAHMOUNI Chaima,TUN,"Mar 25, 2001",60.10,A,81,95,176,,64kgWomen,Total,445,False
1,MAHMOUD Rania Mohamed Ezzat,EGY,"Sep 10, 2001",70.10,A,82,88,91,91,71kgWomen,Snatch,445,False
2,AKTAR Mabia,BAN,"Oct 07, 1999",64.05,A,72,77,80,80,71kgWomen,Snatch,445,False
1,MAHMOUD Rania Mohamed Ezzat,EGY,"Sep 10, 2001",70.10,A,103,110,116,116,71kgWomen,CleanJerk,445,False
2,AKTAR Mabia,BAN,"Oct 07, 1999",64.05,A,92,96,100,100,71kgWomen,CleanJerk,445,False
1,MAHMOUD Rania Mohamed Ezzat,EGY,"Sep 10, 2001",70.10,A,91,116,207,,71kgWomen,Total,445,False
2,AKTAR Mabia,BAN,"Oct 07, 1999",64.05,A,80,100,180,,71kgWomen,Total,445,False
1,AHMED Sara Samir Elsayed Mohamed,EGY,"Jan 01, 1998",74.00,A,105,110,-113,110,76kgWomen,Snatch,445,False
2,ROMANOVA Anastasiia,RUS,"Oct 02, 1991",71.45,A,95,100,105,105,76kgWomen,Snatch,445,False
3,JABBOROVA Tursunoy,UZB,"Mar 04, 2002",75.65,A,91,94,-96,94,76kgWomen,Snatch,445,False
4,NARIN Dilara,TUR,"Mar 17, 2002",75.85,A,90,92,-95,92,76kgWomen,Snatch,445,False
5,EYENGA MBOOSI Jeanne Gaelle,CMR,"Jan 24, 1999",73.90,A,-81,81,-87,81,76kgWomen,Snatch,445,False
6,UCAN Dilara,TUR,"Apr 15, 2002",73.80,A,80,-85,-85,80,76kgWomen,Snatch,445,False
1,AHMED Sara Samir Elsayed Mohamed,EGY,"Jan 01, 1998",74.00,A,132,140,-143,140,76kgWomen,CleanJerk,445,False
2,ROMANOVA Anastasiia,RUS,"Oct 02, 1991",71.45,A,115,121,125,125,76kgWomen,CleanJerk,445,False
3,NARIN Dilara,TUR,"Mar 17, 2002",75.85,A,117,-120,120,120,76kgWomen,CleanJerk,445,False
4,JABBOROVA Tursunoy,UZB,"Mar 04, 2002",75.65,A,113,117,-120,117,76kgWomen,CleanJerk,445,False
5,EYENGA MBOOSI Jeanne Gaelle,CMR,"Jan 24, 1999",73.90,A,97,102,-107,102,76kgWomen,CleanJerk,445,False
6,UCAN Dilara,TUR,"Apr 15, 2002",73.80,A,100,-103,-103,100,76kgWomen,CleanJerk,445,False
1,AHMED Sara Samir Elsayed Mohamed,EGY,"Jan 01, 1998",74.00,A,110,140,250,,76kgWomen,Total,445,False
2,ROMANOVA Anastasiia,RUS,"Oct 02, 1991",71.45,A,105,125,230,,76kgWomen,Total,445,False
3,NARIN Dilara,TUR,"Mar 17, 2002",75.85,A,92,120,212,,76kgWomen,Total,445,False
4,JABBOROVA Tursunoy,UZB,"Mar 04, 2002",75.65,A,94,117,211,,76kgWomen,Total,445,False
5,EYENGA MBOOSI Jeanne Gaelle,CMR,"Jan 24, 1999",73.90,A,81,102,183,,76kgWomen,Total,445,False
6,UCAN Dilara,TUR,"Apr 15, 2002",73.80,A,80,100,180,,76kgWomen,Total,445,False
1,BARAKAT Dina Ahmed Elsayed,EGY,"May 20, 1989",77.45,A,90,-95,-97,90,81kgWomen,Snatch,445,False
2,NAHEEL Diaab,SYR,"Jan 01, 1989",77.25,A,82,87,-91,87,81kgWomen,Snatch,445,False
1,BARAKAT Dina Ahmed Elsayed,EGY,"May 20, 1989",77.45,A,105,113,115,115,81kgWomen,CleanJerk,445,False
2,NAHEEL Diaab,SYR,"Jan 01, 1989",77.25,A,106,110,114,114,81kgWomen,CleanJerk,445,False
1,BARAKAT Dina Ahmed Elsayed,EGY,"May 20, 1989",77.45,A,90,115,205,,81kgWomen,Total,445,False
2,NAHEEL Diaab,SYR,"Jan 01, 1989",77.25,A,87,114,201,,81kgWomen,Total,445,False
1,DAVRONOVA Dolera,UZB,"Nov 03, 2001",86.55,A,83,-87,-87,83,87kgWomen,Snatch,445,False
1,DAVRONOVA Dolera,UZB,"Nov 03, 2001",86.55,A,105,115,119,119,87kgWomen,CleanJerk,445,False
1,DAVRONOVA Dolera,UZB,"Nov 03, 2001",86.55,A,83,119,202,,87kgWomen,Total,445,False
1,HARIDY Shaimaa Ahmed Khalaf,EGY,"Jan 01, 1991",126.35,A,111,116,-120,116,+87kgWomen,Snatch,445,False
