rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
Rank: 3,LEE Hyeongseop,KOR,"Born: Aug 27, 1988",B.weight: 68.82,Group: A,Snatch: 128,CI&Jerk: 163,Total: 291,,69kgMen,Total,1st AFRO-ASIAN CHAMPIONSHIPS
Rank: 4,HAMEED Mohammed Qaddoori Hameed,IRQ,"Born: May 30, 1994",B.weight: 68.40,Group: A,Snatch: 128,CI&Jerk: 140,Total: 268,,69kgMen,Total,1st AFRO-ASIAN CHAMPIONSHIPS
Rank: 5,SHUKUROV Ilkhomjon,TJK,"Born: Aug 03, 1987",B.weight: 68.90,Group: A,Snatch: 105,CI&Jerk: 130,Total: 235,,69kgMen,Total,1st AFRO-ASIAN CHAMPIONSHIPS
Rank: 6,SEDIQI Kh Ahmad Elyas,AFG,"Born: Sep 22, 1998",B.weight: 69.00,Group: A,Snatch: 95,CI&Jerk: 122,Total: 217,,69kgMen,Total,1st AFRO-ASIAN CHAMPIONSHIPS
Rank: 7,KHAN AQA Abdullah,AFG,"Born: Jan 21, 1992",B.weight: 68.86,Group: A,Snatch: 90,CI&Jerk: 105,Total: 195,,69kgMen,Total,1st AFRO-ASIAN CHAMPIONSHIPS
Rank: 8,ABDULRAHMAN Alkandari,KUW,"Born: Sep 21, 1996",B.weight: 64.50,Group: A,Snatch: 85,CI&Jerk: 105,Total: 190,,69kgMen,Total,1st AFRO-ASIAN CHAMPIONSHIPS
Rank: 1,LU Haojie,CHN,"Born: Aug 03, 1990",B.weight: 76.63,Group: A,1: 140,2: 160,3: -170,Total: 160,77kgMen,Snatch,1st AFRO-ASIAN CHAMPIONSHIPS
Rank: 2,MEREDOV Aman,TKM,"Born: Jan 03, 1990",B.weight: 76.95,Group: A,1: -133,2: 133,3: 138,Total: 138,77kgMen,Snatch,1st AFRO-ASIAN CHAMPIONSHIPS
Rank: 3,ASRAROV Batyr,KAZ,"Born: Apr 11, 1993",B.weight: 76.76,Group: A,1: 130,2: -136,3: 136,Total: 136,77kgMen,Snatch,1st AFRO-ASIAN CHAMPIONSHIPS
Rank: 4,KIM Yoon-Han,KOR,"Born: Feb 15, 1985",B.weight: 76.32,Group: A,1: -131,2: 131,3: -135,Total: 131,77kgMen,Snatch,1st AFRO-ASIAN CHAMPIONSHIPS
Rank: 5,PARK Jonggeol,KOR,"Born: Mar 20, 1983",B.weight: 76.59,Group: A,1: 130,2: -136,3: -136,Total: 130,77kgMen,Snatch,1st AFRO-ASIAN CHAMPIONSHIPS
Rank: 6,ZHAPAROV Zhalil,KGZ,"Born: Jun 15, 1993",B.weight: 76.65,Group: A,1: 115,2: -120,3: -120,Total: 115,77kgMen,Snatch,1st AFRO-ASIAN CHAMPIONSHIPS
Rank: 7,SANGOV Asomuddin,TJK,"Born: Feb 03, 1989",B.weight: 76.93,Group: A,1: 110,2: 115,3: -120,Total: 115,77kgMen,Snatch,1st AFRO-ASIAN CHAMPIONSHIPS
Rank: 8,RUSTAM KHIL Esmatullah,AFG,"Born: Apr 24, 1989",B.weight: 76.65,Group: A,1: 95,2: -102,3: 105,Total: 105,77kgMen,Snatch,1st AFRO-ASIAN CHAMPIONSHIPS
