rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
8,ELAWAD Mohamed,SUD,"Jan 01, 1991",61.00,A,85,-90,-90,85,62kgMen,CleanJerk,201,True
---,ALABDOULLATIF Abdullatif K.,KSA,"May 11, 1985",61.20,A,-150,---,---,---,62kgMen,CleanJerk,201,True
---,ABU SHARIFEH Murad Bakri M.,JOR,"Jul 24, 1989",61.00,A,---,---,---,---,62kgMen,CleanJerk,201,True
1,MOHAMMED KADHUM Karrar M. J. M. K.,IRQ,"Jul 25, 1995",61.80,A,129,156,285,,62kgMen,Total,201,True
2,SAAD Ahmed Ahmed Mohamed,EGY,"Nov 01, 1986",61.30,A,125,156,281,,62kgMen,Total,201,True
3,ALI Mohammed Ridha Ali,IRQ,"Jun 12, 1993",61.30,A,128,145,273,,62kgMen,Total,201,True
4,BEN HNIA Karem,TUN,"Nov 13, 1994",61.10,A,115,151,266,,62kgMen,Total,201,True
5,MOUAKIT Ahmed,MAR,"Mar 18, 1983",61.10,A,105,127,232,,62kgMen,Total,201,True
6,SABBAGH Ahmad,LBN,"Sep 25, 1991",61.20,A,90,120,210,,62kgMen,Total,201,True
7,SALLAM Marwan,YEM,"Jan 01, 1987",61.70,A,90,110,200,,62kgMen,Total,201,True
8,ELAWAD Mohamed,SUD,"Jan 01, 1991",61.00,A,75,85,160,,62kgMen,Total,201,True
---,ALABDOULLATIF Abdullatif K.,KSA,"May 11, 1985",61.20,A,120,---,---,,62kgMen,Total,201,True
---,ABU SHARIFEH Murad Bakri M.,JOR,"Jul 24, 1989",61.00,A,---,---,---,,62kgMen,Total,201,True
1,ABDELBAKI Mohamed Abdeltawwab I.,EGY,"Jul 18, 1987",68.40,A,135,-140,145,145,69kgMen,Snatch,201,True
2,AL EDUHAILIB Ali Hussain,KSA,"Sep 22, 1982",68.10,A,122,125,127,127,69kgMen,Snatch,201,True
3,SHREDI Elhani,LBA,"Sep 25, 1986",68.50,A,121,127,-130,127,69kgMen,Snatch,201,True
4,AL ISMAILI Ahmed,OMA,"Dec 26, 1989",68.10,A,112,118,121,121,69kgMen,Snatch,201,True
5,JOMNI Hamza,TUN,"Jan 22, 1989",66.50,A,120,-122,-122,120,69kgMen,Snatch,201,True
6,ALDUHAYLIB Mohsen Hussain A,KSA,"May 01, 1994",68.00,A,120,-124,-125,120,69kgMen,Snatch,201,True
7,ALKHARAIF Talal,KUW,"Jun 26, 1985",68.60,A,105,-113,-113,105,69kgMen,Snatch,201,True
8,OMAR Khalifa,UAE,"Jul 01, 1993",67.50,A,90,-95,97,97,69kgMen,Snatch,201,True
9,HAMADA Zakaria K H,PLE,"Jul 17, 1993",68.20,A,93,-98,-98,93,69kgMen,Snatch,201,True
10,ALKHAWALDEH Yousef,JOR,"Jun 11, 1982",68.50,A,90,-100,-100,90,69kgMen,Snatch,201,True
11,SALAH Ammar,SUD,"Mar 29, 1992",68.90,A,70,75,-80,75,69kgMen,Snatch,201,True
12,SOULAIMANA Abdallah,COM,"Mar 17, 1986",67.90,A,-67,-67,67,67,69kgMen,Snatch,201,True
1,ABDELBAKI Mohamed Abdeltawwab I.,EGY,"Jul 18, 1987",68.40,A,166,-178,-178,166,69kgMen,CleanJerk,201,True
2,JOMNI Hamza,TUN,"Jan 22, 1989",66.50,A,152,160,164,164,69kgMen,CleanJerk,201,True
3,AL EDUHAILIB Ali Hussain,KSA,"Sep 22, 1982",68.10,A,153,157,-165,157,69kgMen,CleanJerk,201,True
4,ALDUHAYLIB Mohsen Hussain A,KSA,"May 01, 1994",68.00,A,142,-147,147,147,69kgMen,CleanJerk,201,True
5,SHREDI Elhani,LBA,"Sep 25, 1986",68.50,A,140,145,-150,145,69kgMen,CleanJerk,201,True
6,OMAR Khalifa,UAE,"Jul 01, 1993",67.50,A,130,-136,138,138,69kgMen,CleanJerk,201,True
7,AL ISMAILI Ahmed,OMA,"Dec 26, 1989",68.10,A,137,-143,-145,137,69kgMen,CleanJerk,201,True
8,ALKHARAIF Talal,KUW,"Jun 26, 1985",68.60,A,115,121,---,121,69kgMen,CleanJerk,201,True
9,ALKHAWALDEH Yousef,JOR,"Jun 11, 1982",68.50,A,110,---,---,110,69kgMen,CleanJerk,201,True
10,SALAH Ammar,SUD,"Mar 29, 1992",68.90,A,90,-96,-96,90,69kgMen,CleanJerk,201,True
11,SOULAIMANA Abdallah,COM,"Mar 17, 1986",67.90,A,83,88,-100,88,69kgMen,CleanJerk,201,True
---,HAMADA Zakaria K H,PLE,"Jul 17, 1993",68.20,A,---,---,---,---,69kgMen,CleanJerk,201,True
1,ABDELBAKI Mohamed Abdeltawwab I.,EGY,"Jul 18, 1987",68.40,A,145,166,311,,69kgMen,Total,201,True
2,JOMNI Hamza,TUN,"Jan 22, 1989",66.50,A,120,164,284,,69kgMen,Total,201,True
3,AL EDUHAILIB Ali Hussain,KSA,"Sep 22, 1982",68.10,A,127,157,284,,69kgMen,Total,201,True
4,SHREDI Elhani,LBA,"Sep 25, 1986",68.50,A,127,145,272,,69kgMen,Total,201,True
5,ALDUHAYLIB Mohsen Hussain A,KSA,"May 01, 1994",68.00,A,120,147,267,,69kgMen,Total,201,True
6,AL ISMAILI Ahmed,OMA,"Dec 26, 1989",68.10,A,121,137,258,,69kgMen,Total,201,True
7,OMAR Khalifa,UAE,"Jul 01, 1993",67.50,A,97,138,235,,69kgMen,Total,201,True
8,ALKHARAIF Talal,KUW,"Jun 26, 1985",68.60,A,105,121,226,,69kgMen,Total,201,True
9,ALKHAWALDEH Yousef,JOR,"Jun 11, 1982",68.50,A,90,110,200,,69kgMen,Total,201,True
10,SALAH Ammar,SUD,"Mar 29, 1992",68.90,A,75,90,165,,69kgMen,Total,201,True
11,SOULAIMANA Abdallah,COM,"Mar 17, 1986",67.90,A,67,88,155,,69kgMen,Total,201,True
---,HAMADA Zakaria K H,PLE,"Jul 17, 1993",68.20,A,93,---,---,,69kgMen,Total,201,True
1,ABDELBAKI Ibrahim Ramadan Ibrahim,EGY,"Feb 06, 1988",76.20,A,148,153,---,153,77kgMen,Snatch,201,True
2,BELHOUT Amir,ALG,"May 25, 1989",75.80,A,140,145,-148,145,77kgMen,Snatch,201,True
3,SARHAN Nizar,TUN,"Jun 13, 1989",76.40,A,-142,142,-146,142,77kgMen,Snatch,201,True
4,ABDUSSALAM Marwan,LBA,"May 28, 1991",76.50,A,125,135,-141,135,77kgMen,Snatch,201,True
5,AL HAMQAN Khalil Ibrahim J,KSA,"May 20, 1989",76.60,A,131,-136,-136,131,77kgMen,Snatch,201,True
6,AWLAD THANI Mahmood,OMA,"Jan 03, 1991",76.20,A,110,120,---,120,77kgMen,Snatch,201,True
7,MOAZ Mohamed,SUD,"Jan 01, 1985",76.40,A,80,90,-97,90,77kgMen,Snatch,201,True
8,ROUMI Essa Saleh S S,QAT,"Dec 13, 1984",74.60,A,60,75,76,76,77kgMen,Snatch,201,True
9,ALYAZIDI Salah Mohammed N,QAT,"Aug 27, 1986",74.10,A,65,70,75,75,77kgMen,Snatch,201,True
10,CHAEHOI Houdjadji,COM,"Jan 25, 1973",76.40,A,64,-67,67,67,77kgMen,Snatch,201,True
---,AL HAMAD Husain,KUW,"Oct 14, 1986",76.20,A,---,---,---,---,77kgMen,Snatch,201,True
1,ABDELBAKI Ibrahim Ramadan Ibrahim,EGY,"Feb 06, 1988",76.20,A,180,193,-196,193,77kgMen,CleanJerk,201,True
2,BELHOUT Amir,ALG,"May 25, 1989",75.80,A,165,171,175,175,77kgMen,CleanJerk,201,True
3,AL HAMQAN Khalil Ibrahim J,KSA,"May 20, 1989",76.60,A,155,161,-165,161,77kgMen,CleanJerk,201,True
4,ABDUSSALAM Marwan,LBA,"May 28, 1991",76.50,A,160,-170,-170,160,77kgMen,CleanJerk,201,True
5,AWLAD THANI Mahmood,OMA,"Jan 03, 1991",76.20,A,-140,140,-150,140,77kgMen,CleanJerk,201,True
6,MOAZ Mohamed,SUD,"Jan 01, 1985",76.40,A,110,-120,-120,110,77kgMen,CleanJerk,201,True
7,ALYAZIDI Salah Mohammed N,QAT,"Aug 27, 1986",74.10,A,85,90,95,95,77kgMen,CleanJerk,201,True
8,ROUMI Essa Saleh S S,QAT,"Dec 13, 1984",74.60,A,85,90,95,95,77kgMen,CleanJerk,201,True
9,CHAEHOI Houdjadji,COM,"Jan 25, 1973",76.40,A,-91,91,-96,91,77kgMen,CleanJerk,201,True
---,SARHAN Nizar,TUN,"Jun 13, 1989",76.40,A,-175,-175,-179,---,77kgMen,CleanJerk,201,True
---,AL HAMAD Husain,KUW,"Oct 14, 1986",76.20,A,---,---,---,---,77kgMen,CleanJerk,201,True
1,ABDELBAKI Ibrahim Ramadan Ibrahim,EGY,"Feb 06, 1988",76.20,A,153,193,346,,77kgMen,Total,201,True
2,BELHOUT Amir,ALG,"May 25, 1989",75.80,A,145,175,320,,77kgMen,Total,201,True
3,ABDUSSALAM Marwan,LBA,"May 28, 1991",76.50,A,135,160,295,,77kgMen,Total,201,True
4,AL HAMQAN Khalil Ibrahim J,KSA,"May 20, 1989",76.60,A,131,161,292,,77kgMen,Total,201,True
5,AWLAD THANI Mahmood,OMA,"Jan 03, 1991",76.20,A,120,140,260,,77kgMen,Total,201,True
6,MOAZ Mohamed,SUD,"Jan 01, 1985",76.40,A,90,110,200,,77kgMen,Total,201,True
