rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
2,JUAN TELLO Estefania,ESP,"Aug 17, 1981",51.50,A,92.5,97.5,-100,97.5,53kgWomen,CleanJerk,156,True
3,MATSUMIYA Kumie,JPN,"Mar 07, 1979",50.80,A,92.5,-95,95,95,53kgWomen,CleanJerk,156,True
4,LIN Mei-Ling,TPE,"Aug 24, 1982",51.75,A,87.5,92.5,-95,92.5,53kgWomen,CleanJerk,156,True
5,OTAKE Sakura,JPN,"Mar 14, 1981",50.60,A,82.5,85,87.5,87.5,53kgWomen,CleanJerk,156,True
6,LACHAUME ANDRIEUX Virginie C. R.,FRA,"Mar 21, 1980",52.45,A,82.5,-85,85,85,53kgWomen,CleanJerk,156,True
7,PARDO Nidia Rosa,COL,"Jan 01, 1983",52.98,A,77.5,82.5,85,85,53kgWomen,CleanJerk,156,True
8,NAGY Szilvia,HUN,"Mar 02, 1982",52.20,A,82.5,-87.5,-87.5,82.5,53kgWomen,CleanJerk,156,True
9,FERNANDEZ Florencia,ARG,"Jan 01, 1982",51.92,A,75,80,-82.5,80,53kgWomen,CleanJerk,156,True
10,FERNANDEZ Tatiana,ESP,"Nov 04, 1984",52.88,A,77.5,80,-82.5,80,53kgWomen,CleanJerk,156,True
11,HANSEN Kristy,AUS,"Jan 01, 1981",51.96,A,-72.5,72.5,77.5,77.5,53kgWomen,CleanJerk,156,True
12,REYES Marina,MEX,"Jul 12, 1980",52.08,A,70,-75,75,75,53kgWomen,CleanJerk,156,True
1,MUANGPHO Taengmo,THA,"Feb 29, 1980",51.70,A,85,100,185,,53kgWomen,Total,156,True
2,JUAN TELLO Estefania,ESP,"Aug 17, 1981",51.50,A,75,97.5,172.5,,53kgWomen,Total,156,True
3,MATSUMIYA Kumie,JPN,"Mar 07, 1979",50.80,A,72.5,95,167.5,,53kgWomen,Total,156,True
4,LIN Mei-Ling,TPE,"Aug 24, 1982",51.75,A,67.5,92.5,160,,53kgWomen,Total,156,True
5,OTAKE Sakura,JPN,"Mar 14, 1981",50.60,A,67.5,87.5,155,,53kgWomen,Total,156,True
6,NAGY Szilvia,HUN,"Mar 02, 1982",52.20,A,67.5,82.5,150,,53kgWomen,Total,156,True
7,LACHAUME ANDRIEUX Virginie C. R.,FRA,"Mar 21, 1980",52.45,A,65,85,150,,53kgWomen,Total,156,True
8,FERNANDEZ Florencia,ARG,"Jan 01, 1982",51.92,A,67.5,80,147.5,,53kgWomen,Total,156,True
9,FERNANDEZ Tatiana,ESP,"Nov 04, 1984",52.88,A,67.5,80,147.5,,53kgWomen,Total,156,True
10,PARDO Nidia Rosa,COL,"Jan 01, 1983",52.98,A,62.5,85,147.5,,53kgWomen,Total,156,True
11,HANSEN Kristy,AUS,"Jan 01, 1981",51.96,A,57.5,77.5,135,,53kgWomen,Total,156,True
---,REYES Marina,MEX,"Jul 12, 1980",52.08,A,---,75,---,,53kgWomen,Total,156,True
1,CHEN Yanqing,CHN,"Apr 05, 1979",57.24,A,95,100,102.5,102.5,58kgWomen,Snatch,156,True
2,KABADAYI Fatima,TUR,"Jan 01, 1979",56.90,A,80,85,-87.5,85,58kgWomen,Snatch,156,True
3,GOTFRYD Marieta,POL,"Sep 11, 1980",57.10,A,80,82.5,-85,82.5,58kgWomen,Snatch,156,True
4,OATES Sally,USA,"Mar 16, 1979",57.70,A,77.5,80,82.5,82.5,58kgWomen,Snatch,156,True
5,BREEZE Michaela Alica,GBR,"May 17, 1979",56.38,A,75,77.5,80,80,58kgWomen,Snatch,156,True
6,LIAO Ching-Chan,TPE,"Mar 14, 1981",56.74,A,72.5,77.5,-80,77.5,58kgWomen,Snatch,156,True
7,FERNANDEZ Emilia,ESP,"Jun 22, 1979",56.40,A,70,75,-77.5,75,58kgWomen,Snatch,156,True
8,OKURA Taeko,JPN,"Apr 11, 1980",57.32,A,70,72.5,75,75,58kgWomen,Snatch,156,True
9,KANERVISTO Heidi,FIN,"Dec 11, 1981",57.92,A,70,72.5,75,75,58kgWomen,Snatch,156,True
10,MERAL-SUNAR Muslime,FRA,"Jul 16, 1982",56.44,A,70,72.5,-75,72.5,58kgWomen,Snatch,156,True
11,KLEJNOWSKA-KRZYWANSKA Aleksandra Jadwiga,POL,"Dec 17, 1982",56.36,A,-67.5,70,-72.5,70,58kgWomen,Snatch,156,True
12,OROZCO Ana Yedid Urena,MEX,"Mar 03, 1981",57.06,A,65,-70,70,70,58kgWomen,Snatch,156,True
13,TAIRA Tomomi,JPN,"Jun 15, 1979",55.70,A,62.5,65,67.5,67.5,58kgWomen,Snatch,156,True
14,BERDUGO Patricia Damaris,ESA,"Jan 01, 1981",55.72,A,-67.5,67.5,-70,67.5,58kgWomen,Snatch,156,True
15,VILLAR BARBOZA Rusmeris,COL,"Mar 28, 1983",56.80,A,62.5,65,-67.5,65,58kgWomen,Snatch,156,True
1,CHEN Yanqing,CHN,"Apr 05, 1979",57.24,A,125,130,---,130,58kgWomen,CleanJerk,156,True
2,KABADAYI Fatima,TUR,"Jan 01, 1979",56.90,A,100,105,110,110,58kgWomen,CleanJerk,156,True
3,BREEZE Michaela Alica,GBR,"May 17, 1979",56.38,A,95,100,-102.5,100,58kgWomen,CleanJerk,156,True
4,OATES Sally,USA,"Mar 16, 1979",57.70,A,95,-100,100,100,58kgWomen,CleanJerk,156,True
5,FERNANDEZ Emilia,ESP,"Jun 22, 1979",56.40,A,92.5,97.5,-100,97.5,58kgWomen,CleanJerk,156,True
6,LIAO Ching-Chan,TPE,"Mar 14, 1981",56.74,A,95,-100,-100,95,58kgWomen,CleanJerk,156,True
7,GOTFRYD Marieta,POL,"Sep 11, 1980",57.10,A,-95,95,-100,95,58kgWomen,CleanJerk,156,True
8,OKURA Taeko,JPN,"Apr 11, 1980",57.32,A,95,-100,-100,95,58kgWomen,CleanJerk,156,True
9,KLEJNOWSKA-KRZYWANSKA Aleksandra Jadwiga,POL,"Dec 17, 1982",56.36,A,90,92.5,-95,92.5,58kgWomen,CleanJerk,156,True
10,MERAL-SUNAR Muslime,FRA,"Jul 16, 1982",56.44,A,85,90,-92.5,90,58kgWomen,CleanJerk,156,True
11,TAIRA Tomomi,JPN,"Jun 15, 1979",55.70,A,85,87.5,-90,87.5,58kgWomen,CleanJerk,156,True
12,BERDUGO Patricia Damaris,ESA,"Jan 01, 1981",55.72,A,87.5,-90,-90,87.5,58kgWomen,CleanJerk,156,True
13,VILLAR BARBOZA Rusmeris,COL,"Mar 28, 1983",56.80,A,80,82.5,85,85,58kgWomen,CleanJerk,156,True
14,OROZCO Ana Yedid Urena,MEX,"Mar 03, 1981",57.06,A,85,-90,-90,85,58kgWomen,CleanJerk,156,True
15,KANERVISTO Heidi,FIN,"Dec 11, 1981",57.92,A,85,-90,-90,85,58kgWomen,CleanJerk,156,True
1,CHEN Yanqing,CHN,"Apr 05, 1979",57.24,A,102.5,130,232.5,,58kgWomen,Total,156,True
2,KABADAYI Fatima,TUR,"Jan 01, 1979",56.90,A,85,110,195,,58kgWomen,Total,156,True
3,OATES Sally,USA,"Mar 16, 1979",57.70,A,82.5,100,182.5,,58kgWomen,Total,156,True
4,BREEZE Michaela Alica,GBR,"May 17, 1979",56.38,A,80,100,180,,58kgWomen,Total,156,True
5,GOTFRYD Marieta,POL,"Sep 11, 1980",57.10,A,82.5,95,177.5,,58kgWomen,Total,156,True
6,FERNANDEZ Emilia,ESP,"Jun 22, 1979",56.40,A,75,97.5,172.5,,58kgWomen,Total,156,True
7,LIAO Ching-Chan,TPE,"Mar 14, 1981",56.74,A,77.5,95,172.5,,58kgWomen,Total,156,True
8,OKURA Taeko,JPN,"Apr 11, 1980",57.32,A,75,95,170,,58kgWomen,Total,156,True
9,KLEJNOWSKA-KRZYWANSKA Aleksandra Jadwiga,POL,"Dec 17, 1982",56.36,A,70,92.5,162.5,,58kgWomen,Total,156,True
10,MERAL-SUNAR Muslime,FRA,"Jul 16, 1982",56.44,A,72.5,90,162.5,,58kgWomen,Total,156,True
11,KANERVISTO Heidi,FIN,"Dec 11, 1981",57.92,A,75,85,160,,58kgWomen,Total,156,True
12,TAIRA Tomomi,JPN,"Jun 15, 1979",55.70,A,67.5,87.5,155,,58kgWomen,Total,156,True
13,BERDUGO Patricia Damaris,ESA,"Jan 01, 1981",55.72,A,67.5,87.5,155,,58kgWomen,Total,156,True
14,OROZCO Ana Yedid Urena,MEX,"Mar 03, 1981",57.06,A,70,85,155,,58kgWomen,Total,156,True
15,VILLAR BARBOZA Rusmeris,COL,"Mar 28, 1983",56.80,A,65,85,150,,58kgWomen,Total,156,True
1,XIONG Meiying,CHN,"Jan 31, 1979",62.86,A,100,-105,-105,100,63kgWomen,Snatch,156,True
2,MISTERSKA Dominika,POL,"Jul 20, 1979",61.92,A,87.5,90,92.5,92.5,63kgWomen,Snatch,156,True
3,AY Dondu,TUR,"Apr 18, 1982",62.48,A,-85,85,90,90,63kgWomen,Snatch,156,True
4,KRUTZLER Eszter,HUN,"Mar 04, 1981",62.14,A,87.5,-92.5,-92.5,87.5,63kgWomen,Snatch,156,True
5,LIN Yu-Ming,TPE,"Oct 22, 1979",62.52,A,-80,80,85,85,63kgWomen,Snatch,156,True
6,KHONI Devi,IND,"Jan 01, 1979",62.80,A,80,85,-87.5,85,63kgWomen,Snatch,156,True
7,RUE Danica,USA,"Jul 27, 1982",62.72,A,75,80,82.5,82.5,63kgWomen,Snatch,156,True
8,KIM Mi-kyung,KOR,"Nov 27, 1981",61.00,A,80,-85,-87.5,80,63kgWomen,Snatch,156,True
9,BURONOVA Veronika,CZE,"Jan 30, 1979",62.24,A,-80,80,-85,80,63kgWomen,Snatch,156,True
10,TSAKIRI Anastasia,GRE,"Feb 02, 1979",62.26,A,70,72.5,-75,72.5,63kgWomen,Snatch,156,True
11,RAMADAN Nagham Mohamed,EGY,"Jan 01, 1983",62.92,A,72.5,-77.5,-77.5,72.5,63kgWomen,Snatch,156,True
12,ACOSTA VALDEZ Luz Mercedes,MEX,"Dec 22, 1980",61.50,A,-67.5,-70,70,70,63kgWomen,Snatch,156,True
13,MONIEM Madiha Abdel Saber,EGY,"Jan 01, 1980",61.76,A,-70,70,-75,70,63kgWomen,Snatch,156,True
1,XIONG Meiying,CHN,"Jan 31, 1979",62.86,A,-120,120,122.5,122.5,63kgWomen,CleanJerk,156,True
2,MISTERSKA Dominika,POL,"Jul 20, 1979",61.92,A,112.5,117.5,120,120,63kgWomen,CleanJerk,156,True
3,KRUTZLER Eszter,HUN,"Mar 04, 1981",62.14,A,105,112.5,115,115,63kgWomen,CleanJerk,156,True
4,AY Dondu,TUR,"Apr 18, 1982",62.48,A,105,112.5,-115,112.5,63kgWomen,CleanJerk,156,True
5,KHONI Devi,IND,"Jan 01, 1979",62.80,A,105,110,-115,110,63kgWomen,CleanJerk,156,True
6,RUE Danica,USA,"Jul 27, 1982",62.72,A,100,105,-107.5,105,63kgWomen,CleanJerk,156,True
7,BURONOVA Veronika,CZE,"Jan 30, 1979",62.24,A,-102.5,102.5,-107.5,102.5,63kgWomen,CleanJerk,156,True
8,KIM Mi-kyung,KOR,"Nov 27, 1981",61.00,A,100,-107.5,-107.5,100,63kgWomen,CleanJerk,156,True
9,MONIEM Madiha Abdel Saber,EGY,"Jan 01, 1980",61.76,A,90,-95,95,95,63kgWomen,CleanJerk,156,True
10,RAMADAN Nagham Mohamed,EGY,"Jan 01, 1983",62.92,A,90,-95,95,95,63kgWomen,CleanJerk,156,True
11,TSAKIRI Anastasia,GRE,"Feb 02, 1979",62.26,A,90,-95,-95,90,63kgWomen,CleanJerk,156,True
12,ACOSTA VALDEZ Luz Mercedes,MEX,"Dec 22, 1980",61.50,A,80,85,-90,85,63kgWomen,CleanJerk,156,True
---,LIN Yu-Ming,TPE,"Oct 22, 1979",62.52,A,-105,-105,-105,---,63kgWomen,CleanJerk,156,True
1,XIONG Meiying,CHN,"Jan 31, 1979",62.86,A,100,122.5,222.5,,63kgWomen,Total,156,True
2,MISTERSKA Dominika,POL,"Jul 20, 1979",61.92,A,92.5,120,212.5,,63kgWomen,Total,156,True
3,KRUTZLER Eszter,HUN,"Mar 04, 1981",62.14,A,87.5,115,202.5,,63kgWomen,Total,156,True
4,AY Dondu,TUR,"Apr 18, 1982",62.48,A,90,112.5,202.5,,63kgWomen,Total,156,True
5,KHONI Devi,IND,"Jan 01, 1979",62.80,A,85,110,195,,63kgWomen,Total,156,True
6,RUE Danica,USA,"Jul 27, 1982",62.72,A,82.5,105,187.5,,63kgWomen,Total,156,True
7,BURONOVA Veronika,CZE,"Jan 30, 1979",62.24,A,80,102.5,182.5,,63kgWomen,Total,156,True
8,KIM Mi-kyung,KOR,"Nov 27, 1981",61.00,A,80,100,180,,63kgWomen,Total,156,True
9,RAMADAN Nagham Mohamed,EGY,"Jan 01, 1983",62.92,A,72.5,95,167.5,,63kgWomen,Total,156,True
10,MONIEM Madiha Abdel Saber,EGY,"Jan 01, 1980",61.76,A,70,95,165,,63kgWomen,Total,156,True
11,TSAKIRI Anastasia,GRE,"Feb 02, 1979",62.26,A,72.5,90,162.5,,63kgWomen,Total,156,True
12,ACOSTA VALDEZ Luz Mercedes,MEX,"Dec 22, 1980",61.50,A,70,85,155,,63kgWomen,Total,156,True
---,LIN Yu-Ming,TPE,"Oct 22, 1979",62.52,A,85,---,---,,63kgWomen,Total,156,True
1,LIN Weining,CHN,"Mar 15, 1979",67.60,A,105,-111.5,-111.5,105,69kgWomen,Snatch,156,True
2,THONGSUK Pawina,THA,"Apr 18, 1979",66.20,A,95,100,-105,100,69kgWomen,Snatch,156,True
3,OBREZKOVA Olga,RUS,"Jan 01, 1980",67.96,A,92.5,97.5,100,100,69kgWomen,Snatch,156,True
4,BLASKOWSKI Stacie,USA,"Apr 03, 1979",68.36,A,75,80,85,85,69kgWomen,Snatch,156,True
5,SHI Sun-Hee,KOR,"Jan 01, 1979",68.76,A,80,-85,85,85,69kgWomen,Snatch,156,True
6,PHILLIPS Amanda,AUS,"Jul 04, 1981",68.08,A,75,-80,80,80,69kgWomen,Snatch,156,True
7,JACIUK Magdalena,POL,"Aug 04, 1982",63.96,A,70,-75,75,75,69kgWomen,Snatch,156,True
8,DOMINGUEZ LARA Cinthya Vanessa,MEX,"Oct 29, 1982",69.00,A,70,75,-80,75,69kgWomen,Snatch,156,True
9,IOANNIDI Christina,GRE,"Jan 04, 1982",68.28,A,67.5,-72.5,72.5,72.5,69kgWomen,Snatch,156,True
10,RIVERA FELIX Noemi,PUR,"Oct 06, 1979",66.98,A,70,-75,-75,70,69kgWomen,Snatch,156,True
11,LAI Chun-Yuan,TPE,"Jan 01, 1979",68.94,A,70,-75,-75,70,69kgWomen,Snatch,156,True
1,LIN Weining,CHN,"Mar 15, 1979",67.60,A,130,137.5,-142.5,137.5,69kgWomen,CleanJerk,156,True
2,THONGSUK Pawina,THA,"Apr 18, 1979",66.20,A,-125,-125,125,125,69kgWomen,CleanJerk,156,True
3,SHI Sun-Hee,KOR,"Jan 01, 1979",68.76,A,110,115,-120,115,69kgWomen,CleanJerk,156,True
4,OBREZKOVA Olga,RUS,"Jan 01, 1980",67.96,A,102.5,107.5,-110,107.5,69kgWomen,CleanJerk,156,True
5,PHILLIPS Amanda,AUS,"Jul 04, 1981",68.08,A,97.5,102.5,105,105,69kgWomen,CleanJerk,156,True
6,BLASKOWSKI Stacie,USA,"Apr 03, 1979",68.36,A,-100,100,102.5,102.5,69kgWomen,CleanJerk,156,True
7,JACIUK Magdalena,POL,"Aug 04, 1982",63.96,A,95,97.5,100,100,69kgWomen,CleanJerk,156,True
8,DOMINGUEZ LARA Cinthya Vanessa,MEX,"Oct 29, 1982",69.00,A,87.5,92.5,-95,92.5,69kgWomen,CleanJerk,156,True
9,IOANNIDI Christina,GRE,"Jan 04, 1982",68.28,A,85,90,-95,90,69kgWomen,CleanJerk,156,True
---,RIVERA FELIX Noemi,PUR,"Oct 06, 1979",66.98,A,-87.5,-87.5,---,---,69kgWomen,CleanJerk,156,True
---,LAI Chun-Yuan,TPE,"Jan 01, 1979",68.94,A,-97.5,---,---,---,69kgWomen,CleanJerk,156,True
1,LIN Weining,CHN,"Mar 15, 1979",67.60,A,105,137.5,242.5,,69kgWomen,Total,156,True
2,THONGSUK Pawina,THA,"Apr 18, 1979",66.20,A,100,125,225,,69kgWomen,Total,156,True
3,OBREZKOVA Olga,RUS,"Jan 01, 1980",67.96,A,100,107.5,207.5,,69kgWomen,Total,156,True
4,SHI Sun-Hee,KOR,"Jan 01, 1979",68.76,A,85,115,200,,69kgWomen,Total,156,True
5,BLASKOWSKI Stacie,USA,"Apr 03, 1979",68.36,A,85,102.5,187.5,,69kgWomen,Total,156,True
6,PHILLIPS Amanda,AUS,"Jul 04, 1981",68.08,A,80,105,185,,69kgWomen,Total,156,True
7,JACIUK Magdalena,POL,"Aug 04, 1982",63.96,A,75,100,175,,69kgWomen,Total,156,True
8,DOMINGUEZ LARA Cinthya Vanessa,MEX,"Oct 29, 1982",69.00,A,75,92.5,167.5,,69kgWomen,Total,156,True
9,IOANNIDI Christina,GRE,"Jan 04, 1982",68.28,A,72.5,90,162.5,,69kgWomen,Total,156,True
---,RIVERA FELIX Noemi,PUR,"Oct 06, 1979",66.98,A,70,---,---,,69kgWomen,Total,156,True
---,LAI Chun-Yuan,TPE,"Jan 01, 1979",68.94,A,70,---,---,,69kgWomen,Total,156,True
1,XU Jiao,CHN,"Apr 13, 1979",74.18,A,105,-115.5,115.5,115.5,75kgWomen,Snatch,156,True
2,LIKERECZ Gyongyi,HUN,"May 28, 1983",71.42,A,95,97.5,100,100,75kgWomen,Snatch,156,True
3,RIJO Wanda,DOM,"Nov 26, 1979",74.60,A,95,-100,100,100,75kgWomen,Snatch,156,True
4,OZDEMIR Gulsah,TUR,"Apr 14, 1984",74.68,A,90,95,-97.5,95,75kgWomen,Snatch,156,True
5,ROMI Devi,IND,"Jan 01, 1980",74.00,A,82.5,87.5,92.5,92.5,75kgWomen,Snatch,156,True
6,SUKHORUK Oksana,UKR,"Apr 23, 1980",69.38,A,85,90,-92.5,90,75kgWomen,Snatch,156,True
7,LASSEN Jean Elizabeth,CAN,"Sep 26, 1980",73.80,A,85,90,-95,90,75kgWomen,Snatch,156,True
8,TSUJI Miho,JPN,"Feb 14, 1979",73.84,A,80,85,-87.5,85,75kgWomen,Snatch,156,True
9,MIKA Agata,POL,"Aug 29, 1981",72.62,A,-77.5,80,82.5,82.5,75kgWomen,Snatch,156,True
10,LIU Fang-Hsiu,TPE,"Jan 01, 1980",74.62,A,77.5,-82.5,82.5,82.5,75kgWomen,Snatch,156,True
11,ATKINSON Amanda S.,USA,"Jun 04, 1982",74.32,A,75,80,-82.5,80,75kgWomen,Snatch,156,True
12,SAAVEDRA Ofelia,COL,"Jan 01, 1980",74.62,A,72.5,-77.5,77.5,77.5,75kgWomen,Snatch,156,True
13,GAUME Teresa L.,USA,"Jun 23, 1982",73.44,A,72.5,-75,-75,72.5,75kgWomen,Snatch,156,True
14,NAVARRO Veronica,MEX,"Jan 01, 1981",71.04,A,60,65,-70,65,75kgWomen,Snatch,156,True
---,MC EACHERN Charlotte,CAN,"Jul 21, 1981",74.94,A,-85,-85,-85,---,75kgWomen,Snatch,156,True
1,XU Jiao,CHN,"Apr 13, 1979",74.18,A,-130,130,-141,130,75kgWomen,CleanJerk,156,True
2,RIJO Wanda,DOM,"Nov 26, 1979",74.60,A,-122.5,-122.5,122.5,122.5,75kgWomen,CleanJerk,156,True
3,LIKERECZ Gyongyi,HUN,"May 28, 1983",71.42,A,120,-125,-125,120,75kgWomen,CleanJerk,156,True
4,LASSEN Jean Elizabeth,CAN,"Sep 26, 1980",73.80,A,115,-120,120,120,75kgWomen,CleanJerk,156,True
5,ROMI Devi,IND,"Jan 01, 1980",74.00,A,110,115,120,120,75kgWomen,CleanJerk,156,True
6,OZDEMIR Gulsah,TUR,"Apr 14, 1984",74.68,A,110,115,-120,115,75kgWomen,CleanJerk,156,True
7,SUKHORUK Oksana,UKR,"Apr 23, 1980",69.38,A,107.5,-112.5,112.5,112.5,75kgWomen,CleanJerk,156,True
8,LIU Fang-Hsiu,TPE,"Jan 01, 1980",74.62,A,107.5,112.5,-115,112.5,75kgWomen,CleanJerk,156,True
9,SAAVEDRA Ofelia,COL,"Jan 01, 1980",74.62,A,105,110,112.5,112.5,75kgWomen,CleanJerk,156,True
10,TSUJI Miho,JPN,"Feb 14, 1979",73.84,A,-100,100,102.5,102.5,75kgWomen,CleanJerk,156,True
11,ATKINSON Amanda S.,USA,"Jun 04, 1982",74.32,A,-97.5,97.5,-102.5,97.5,75kgWomen,CleanJerk,156,True
12,GAUME Teresa L.,USA,"Jun 23, 1982",73.44,A,85,90,95,95,75kgWomen,CleanJerk,156,True
13,NAVARRO Veronica,MEX,"Jan 01, 1981",71.04,A,80,85,-90,85,75kgWomen,CleanJerk,156,True
---,MC EACHERN Charlotte,CAN,"Jul 21, 1981",74.94,A,---,---,---,---,75kgWomen,CleanJerk,156,True
---,MIKA Agata,POL,"Aug 29, 1981",72.62,A,-97.5,-97.5,-97.5,---,75kgWomen,CleanJerk,156,True
1,XU Jiao,CHN,"Apr 13, 1979",74.18,A,115.5,130,245,,75kgWomen,Total,156,True
2,RIJO Wanda,DOM,"Nov 26, 1979",74.60,A,100,122.5,222.5,,75kgWomen,Total,156,True
3,LIKERECZ Gyongyi,HUN,"May 28, 1983",71.42,A,100,120,220,,75kgWomen,Total,156,True
4,ROMI Devi,IND,"Jan 01, 1980",74.00,A,92.5,120,212.5,,75kgWomen,Total,156,True
5,LASSEN Jean Elizabeth,CAN,"Sep 26, 1980",73.80,A,90,120,210,,75kgWomen,Total,156,True
6,OZDEMIR Gulsah,TUR,"Apr 14, 1984",74.68,A,95,115,210,,75kgWomen,Total,156,True
7,SUKHORUK Oksana,UKR,"Apr 23, 1980",69.38,A,90,112.5,202.5,,75kgWomen,Total,156,True
8,LIU Fang-Hsiu,TPE,"Jan 01, 1980",74.62,A,82.5,112.5,195,,75kgWomen,Total,156,True
9,SAAVEDRA Ofelia,COL,"Jan 01, 1980",74.62,A,77.5,112.5,190,,75kgWomen,Total,156,True
10,TSUJI Miho,JPN,"Feb 14, 1979",73.84,A,85,102.5,187.5,,75kgWomen,Total,156,True
11,ATKINSON Amanda S.,USA,"Jun 04, 1982",74.32,A,80,97.5,177.5,,75kgWomen,Total,156,True
12,GAUME Teresa L.,USA,"Jun 23, 1982",73.44,A,72.5,95,167.5,,75kgWomen,Total,156,True
13,NAVARRO Veronica,MEX,"Jan 01, 1981",71.04,A,65,85,150,,75kgWomen,Total,156,True
---,MC EACHERN Charlotte,CAN,"Jul 21, 1981",74.94,A,---,---,---,,75kgWomen,Total,156,True
---,MIKA Agata,POL,"Aug 29, 1981",72.62,A,82.5,---,---,,75kgWomen,Total,156,True
1,WROBEL Agata,POL,"Aug 20, 1981",113.22,A,115,121.5,122.5,122.5,+75kgWomen,Snatch,156,True
2,HAWORTH Cheryl,USA,"Apr 19, 1983",135.42,A,105,112.5,-117.5,112.5,+75kgWomen,Snatch,156,True
3,GOROSTEGUI Rodriguez Lourdes,ESP,"Nov 02, 1979",94.85,A,95,100,-102.5,100,+75kgWomen,Snatch,156,True
4,MUN Kyung-Ae,KOR,"Jan 01, 1979",90.42,A,90,95,97.5,97.5,+75kgWomen,Snatch,156,True
5,HEARN Rachel,USA,"Dec 15, 1980",108.16,A,92.5,-97.5,-97.5,92.5,+75kgWomen,Snatch,156,True
6,MARTIN Carmen,ESP,"Dec 13, 1982",77.42,A,80,-85,85,85,+75kgWomen,Snatch,156,True
7,BETHUNE Melissa,AUS,"Jan 01, 1979",149.28,A,85,-90,-90,85,+75kgWomen,Snatch,156,True
8,PENG Su-Yun,TPE,"Apr 11, 1982",102.22,A,80,-87.5,-87.5,80,+75kgWomen,Snatch,156,True
9,SOLOMON Reanna Maricha,NRU,"Dec 16, 1981",123.22,A,75,80,-85,80,+75kgWomen,Snatch,156,True
1,WROBEL Agata,POL,"Aug 20, 1981",113.22,A,132.5,137.5,142.5,142.5,+75kgWomen,CleanJerk,156,True
2,HAWORTH Cheryl,USA,"Apr 19, 1983",135.42,A,127.5,132.5,137.5,137.5,+75kgWomen,CleanJerk,156,True
3,MUN Kyung-Ae,KOR,"Jan 01, 1979",90.42,A,120,125,130,130,+75kgWomen,CleanJerk,156,True
4,GOROSTEGUI Rodriguez Lourdes,ESP,"Nov 02, 1979",94.85,A,117.5,122.5,-125,122.5,+75kgWomen,CleanJerk,156,True
5,SOLOMON Reanna Maricha,NRU,"Dec 16, 1981",123.22,A,105,107.5,112.5,112.5,+75kgWomen,CleanJerk,156,True
6,BETHUNE Melissa,AUS,"Jan 01, 1979",149.28,A,107.5,112.5,-117.5,112.5,+75kgWomen,CleanJerk,156,True
7,PENG Su-Yun,TPE,"Apr 11, 1982",102.22,A,-105,105,---,105,+75kgWomen,CleanJerk,156,True
8,MARTIN Carmen,ESP,"Dec 13, 1982",77.42,A,92.5,97.5,100,100,+75kgWomen,CleanJerk,156,True
9,HEARN Rachel,USA,"Dec 15, 1980",108.16,A,90,---,---,90,+75kgWomen,CleanJerk,156,True
1,WROBEL Agata,POL,"Aug 20, 1981",113.22,A,122.5,142.5,265,,+75kgWomen,Total,156,True
2,HAWORTH Cheryl,USA,"Apr 19, 1983",135.42,A,112.5,137.5,250,,+75kgWomen,Total,156,True
3,MUN Kyung-Ae,KOR,"Jan 01, 1979",90.42,A,97.5,130,227.5,,+75kgWomen,Total,156,True
4,GOROSTEGUI Rodriguez Lourdes,ESP,"Nov 02, 1979",94.85,A,100,122.5,222.5,,+75kgWomen,Total,156,True
5,BETHUNE Melissa,AUS,"Jan 01, 1979",149.28,A,85,112.5,197.5,,+75kgWomen,Total,156,True
6,SOLOMON Reanna Maricha,NRU,"Dec 16, 1981",123.22,A,80,112.5,192.5,,+75kgWomen,Total,156,True
7,MARTIN Carmen,ESP,"Dec 13, 1982",77.42,A,85,100,185,,+75kgWomen,Total,156,True
8,PENG Su-Yun,TPE,"Apr 11, 1982",102.22,A,80,105,185,,+75kgWomen,Total,156,True
9,HEARN Rachel,USA,"Dec 15, 1980",108.16,A,92.5,90,182.5,,+75kgWomen,Total,156,True
