rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
Rank: ---,MOSQUERA VALENCIA Francisco Antonio,COL,"Born: Apr 01, 1992",B.weight: 61.66,Group: A,1: 130,2: 135,3: -137,Total: 135,62kgMen,Snatch,2015 PAN AMERICAN GAMES
Rank: ---,FIGUEROA MOSQUERA Oscar Albeiro,COL,"Born: Apr 27, 1983",B.weight: 61.99,Group: A,1: 170,2: 175,3: ---,Total: 175,62kgMen,CleanJerk,2015 PAN AMERICAN GAMES
Rank: ---,VAZQUEZ MENDEZ Antonio,MEX,"Born: Aug 12, 1993",B.weight: 61.89,Group: A,1: 155,2: -163,3: -163,Total: 155,62kgMen,CleanJerk,2015 PAN AMERICAN GAMES
Rank: ---,SALAMANCA PINEDA Julio Cesar,ESA,"Born: Jul 15, 1989",B.weight: 61.30,Group: A,1: -155,2: -155,3: 155,Total: 155,62kgMen,CleanJerk,2015 PAN AMERICAN GAMES
Rank: ---,LOPEZ SANCHEZ Jesus Antonio,VEN,"Born: Dec 17, 1984",B.weight: 62.00,Group: A,1: 155,2: -158,3: 158,Total: 158,62kgMen,CleanJerk,2015 PAN AMERICAN GAMES
Rank: ---,MOSQUERA VALENCIA Francisco Antonio,COL,"Born: Apr 01, 1992",B.weight: 61.66,Group: A,1: 170,2: -175,3: -175,Total: 170,62kgMen,CleanJerk,2015 PAN AMERICAN GAMES
Rank: 1,FIGUEROA MOSQUERA Oscar Albeiro,COL,"Born: Apr 27, 1983",B.weight: 61.99,Group: A,Snatch: 135,CI&Jerk: 175,Total: 310,,62kgMen,Total,2015 PAN AMERICAN GAMES
Rank: 2,MOSQUERA VALENCIA Francisco Antonio,COL,"Born: Apr 01, 1992",B.weight: 61.66,Group: A,Snatch: 135,CI&Jerk: 170,Total: 305,,62kgMen,Total,2015 PAN AMERICAN GAMES
Rank: 3,LOPEZ SANCHEZ Jesus Antonio,VEN,"Born: Dec 17, 1984",B.weight: 62.00,Group: A,Snatch: 125,CI&Jerk: 158,Total: 283,,62kgMen,Total,2015 PAN AMERICAN GAMES
Rank: 4,SALAMANCA PINEDA Julio Cesar,ESA,"Born: Jul 15, 1989",B.weight: 61.30,Group: A,Snatch: 120,CI&Jerk: 155,Total: 275,,62kgMen,Total,2015 PAN AMERICAN GAMES
Rank: 5,VAZQUEZ MENDEZ Antonio,MEX,"Born: Aug 12, 1993",B.weight: 61.89,Group: A,Snatch: 120,CI&Jerk: 155,Total: 275,,62kgMen,Total,2015 PAN AMERICAN GAMES
Rank: ---,LAHUANAMPA CASTILLO Junior Chayanne,PER,"Born: Apr 04, 1995",B.weight: 67.91,Group: A,1: -105,2: 105,3: 110,Total: 110,69kgMen,Snatch,2015 PAN AMERICAN GAMES
Rank: ---,BATISTA ESTRADA Ariel Eloy,PAN,"Born: Mar 12, 1991",B.weight: 68.20,Group: A,1: -115,2: 115,3: 120,Total: 120,69kgMen,Snatch,2015 PAN AMERICAN GAMES
Rank: ---,TERRONES MIRANDA Oscar Adrian,PER,"Born: Jan 23, 1998",B.weight: 67.71,Group: A,1: 110,2: 115,3: 120,Total: 120,69kgMen,Snatch,2015 PAN AMERICAN GAMES
Rank: ---,VALDIZON CORONADO Oscar Fernando,GUA,"Born: Jun 12, 1989",B.weight: 68.73,Group: A,1: 125,2: -130,3: -130,Total: 125,69kgMen,Snatch,2015 PAN AMERICAN GAMES
Rank: ---,DE LA CRUZ LIRIANO Gabriel G.,DOM,"Born: Jul 01, 1998",B.weight: 68.75,Group: A,1: -125,2: 125,3: 130,Total: 130,69kgMen,Snatch,2015 PAN AMERICAN GAMES
Rank: ---,VASQUEZ VEGAS Edwar Jose,VEN,"Born: Jun 28, 1993",B.weight: 68.99,Group: A,1: -130,2: 130,3: -135,Total: 130,69kgMen,Snatch,2015 PAN AMERICAN GAMES
Rank: ---,RUBIO RIVERO Israel Jose,VEN,"Born: Jan 11, 1981",B.weight: 68.42,Group: A,1: -135,2: -135,3: 135,Total: 135,69kgMen,Snatch,2015 PAN AMERICAN GAMES
Rank: ---,MUNOZ MARTINEZ Jonathan Antonio,MEX,"Born: Nov 10, 1995",B.weight: 68.45,Group: A,1: 125,2: 131,3: -133,Total: 131,69kgMen,Snatch,2015 PAN AMERICAN GAMES
Rank: ---,LUNA-GRENIER Francis,CAN,"Born: May 24, 1987",B.weight: 68.86,Group: A,1: -132,2: 132,3: -135,Total: 132,69kgMen,Snatch,2015 PAN AMERICAN GAMES
Rank: ---,ROQUE MENDOZA Bredni,MEX,"Born: Nov 11, 1987",B.weight: 68.14,Group: A,1: 137,2: -143,3: -143,Total: 137,69kgMen,Snatch,2015 PAN AMERICAN GAMES
Rank: ---,MOSQUERA LOZANO Luis Javier,COL,"Born: Mar 27, 1995",B.weight: 68.41,Group: A,1: 145,2: 150,3: -155,Total: 150,69kgMen,Snatch,2015 PAN AMERICAN GAMES
Rank: ---,SALDIAS MOZOMBITE Neyer Edson,BOL,"Born: Oct 13, 1991",B.weight: 65.33,Group: A,1: 100,2: 106,3: 112,Total: 112,69kgMen,Snatch,2015 PAN AMERICAN GAMES
Rank: ---,LEE Alex,USA,"Born: Nov 18, 1988",B.weight: 68.51,Group: A,1: -130,2: -130,3: -130,Total: ---,69kgMen,Snatch,2015 PAN AMERICAN GAMES
Rank: ---,LAHUANAMPA CASTILLO Junior Chayanne,PER,"Born: Apr 04, 1995",B.weight: 67.91,Group: A,1: 140,2: 145,3: 150,Total: 150,69kgMen,CleanJerk,2015 PAN AMERICAN GAMES
Rank: ---,BATISTA ESTRADA Ariel Eloy,PAN,"Born: Mar 12, 1991",B.weight: 68.20,Group: A,1: -145,2: 145,3: -150,Total: 145,69kgMen,CleanJerk,2015 PAN AMERICAN GAMES
Rank: ---,TERRONES MIRANDA Oscar Adrian,PER,"Born: Jan 23, 1998",B.weight: 67.71,Group: A,1: 143,2: 147,3: 150,Total: 150,69kgMen,CleanJerk,2015 PAN AMERICAN GAMES
Rank: ---,VALDIZON CORONADO Oscar Fernando,GUA,"Born: Jun 12, 1989",B.weight: 68.73,Group: A,1: 150,2: 157,3: -162,Total: 157,69kgMen,CleanJerk,2015 PAN AMERICAN GAMES
Rank: ---,DE LA CRUZ LIRIANO Gabriel G.,DOM,"Born: Jul 01, 1998",B.weight: 68.75,Group: A,1: 158,2: 163,3: -168,Total: 163,69kgMen,CleanJerk,2015 PAN AMERICAN GAMES
Rank: ---,VASQUEZ VEGAS Edwar Jose,VEN,"Born: Jun 28, 1993",B.weight: 68.99,Group: A,1: 165,2: -170,3: -170,Total: 165,69kgMen,CleanJerk,2015 PAN AMERICAN GAMES
Rank: ---,RUBIO RIVERO Israel Jose,VEN,"Born: Jan 11, 1981",B.weight: 68.42,Group: A,1: -160,2: 160,3: -165,Total: 160,69kgMen,CleanJerk,2015 PAN AMERICAN GAMES
Rank: ---,MUNOZ MARTINEZ Jonathan Antonio,MEX,"Born: Nov 10, 1995",B.weight: 68.45,Group: A,1: 163,2: 166,3: -170,Total: 166,69kgMen,CleanJerk,2015 PAN AMERICAN GAMES
Rank: ---,LUNA-GRENIER Francis,CAN,"Born: May 24, 1987",B.weight: 68.86,Group: A,1: -164,2: 164,3: 167,Total: 167,69kgMen,CleanJerk,2015 PAN AMERICAN GAMES
Rank: ---,ROQUE MENDOZA Bredni,MEX,"Born: Nov 11, 1987",B.weight: 68.14,Group: A,1: 170,2: -180,3: 180,Total: 180,69kgMen,CleanJerk,2015 PAN AMERICAN GAMES
Rank: ---,MOSQUERA LOZANO Luis Javier,COL,"Born: Mar 27, 1995",B.weight: 68.41,Group: A,1: 175,2: 181,3: ---,Total: 181,69kgMen,CleanJerk,2015 PAN AMERICAN GAMES
Rank: ---,SALDIAS MOZOMBITE Neyer Edson,BOL,"Born: Oct 13, 1991",B.weight: 65.33,Group: A,1: 125,2: -136,3: -136,Total: 125,69kgMen,CleanJerk,2015 PAN AMERICAN GAMES
Rank: ---,LEE Alex,USA,"Born: Nov 18, 1988",B.weight: 68.51,Group: A,1: ---,2: ---,3: ---,Total: ---,69kgMen,CleanJerk,2015 PAN AMERICAN GAMES
Rank: 1,MOSQUERA LOZANO Luis Javier,COL,"Born: Mar 27, 1995",B.weight: 68.41,Group: A,Snatch: 150,CI&Jerk: 181,Total: 331,,69kgMen,Total,2015 PAN AMERICAN GAMES
Rank: 2,ROQUE MENDOZA Bredni,MEX,"Born: Nov 11, 1987",B.weight: 68.14,Group: A,Snatch: 137,CI&Jerk: 180,Total: 317,,69kgMen,Total,2015 PAN AMERICAN GAMES
Rank: 3,LUNA-GRENIER Francis,CAN,"Born: May 24, 1987",B.weight: 68.86,Group: A,Snatch: 132,CI&Jerk: 167,Total: 299,,69kgMen,Total,2015 PAN AMERICAN GAMES
Rank: 4,MUNOZ MARTINEZ Jonathan Antonio,MEX,"Born: Nov 10, 1995",B.weight: 68.45,Group: A,Snatch: 131,CI&Jerk: 166,Total: 297,,69kgMen,Total,2015 PAN AMERICAN GAMES
Rank: 5,RUBIO RIVERO Israel Jose,VEN,"Born: Jan 11, 1981",B.weight: 68.42,Group: A,Snatch: 135,CI&Jerk: 160,Total: 295,,69kgMen,Total,2015 PAN AMERICAN GAMES
Rank: 6,VASQUEZ VEGAS Edwar Jose,VEN,"Born: Jun 28, 1993",B.weight: 68.99,Group: A,Snatch: 130,CI&Jerk: 165,Total: 295,,69kgMen,Total,2015 PAN AMERICAN GAMES
Rank: 7,DE LA CRUZ LIRIANO Gabriel G.,DOM,"Born: Jul 01, 1998",B.weight: 68.75,Group: A,Snatch: 130,CI&Jerk: 163,Total: 293,,69kgMen,Total,2015 PAN AMERICAN GAMES
Rank: 8,VALDIZON CORONADO Oscar Fernando,GUA,"Born: Jun 12, 1989",B.weight: 68.73,Group: A,Snatch: 125,CI&Jerk: 157,Total: 282,,69kgMen,Total,2015 PAN AMERICAN GAMES
Rank: 9,TERRONES MIRANDA Oscar Adrian,PER,"Born: Jan 23, 1998",B.weight: 67.71,Group: A,Snatch: 120,CI&Jerk: 150,Total: 270,,69kgMen,Total,2015 PAN AMERICAN GAMES
Rank: 10,BATISTA ESTRADA Ariel Eloy,PAN,"Born: Mar 12, 1991",B.weight: 68.20,Group: A,Snatch: 120,CI&Jerk: 145,Total: 265,,69kgMen,Total,2015 PAN AMERICAN GAMES
Rank: 11,LAHUANAMPA CASTILLO Junior Chayanne,PER,"Born: Apr 04, 1995",B.weight: 67.91,Group: A,Snatch: 110,CI&Jerk: 150,Total: 260,,69kgMen,Total,2015 PAN AMERICAN GAMES
Rank: 12,SALDIAS MOZOMBITE Neyer Edson,BOL,"Born: Oct 13, 1991",B.weight: 65.33,Group: A,Snatch: 112,CI&Jerk: 125,Total: 237,,69kgMen,Total,2015 PAN AMERICAN GAMES
Rank: ---,LEE Alex,USA,"Born: Nov 18, 1988",B.weight: 68.51,Group: A,Snatch: ---,CI&Jerk: ---,Total: ---,,69kgMen,Total,2015 PAN AMERICAN GAMES
Rank: ---,LA O GARCIA Addriel,CUB,"Born: Feb 10, 1992",B.weight: 75.61,Group: A,1: 148,2: 153,3: -156,Total: 153,77kgMen,Snatch,2015 PAN AMERICAN GAMES
Rank: ---,BEST Brien Anderson,BAR,"Born: Apr 03, 1996",B.weight: 75.66,Group: A,1: -115,2: -115,3: ---,Total: ---,77kgMen,Snatch,2015 PAN AMERICAN GAMES
Rank: ---,BOISCLAIR Jerome,CAN,"Born: Aug 13, 1991",B.weight: 76.57,Group: A,1: 124,2: 128,3: 130,Total: 130,77kgMen,Snatch,2015 PAN AMERICAN GAMES
Rank: ---,SANCHEZ RIVERO Junior Antonio,VEN,"Born: Jun 01, 1989",B.weight: 75.13,Group: A,1: 150,2: -155,3: 155,Total: 155,77kgMen,Snatch,2015 PAN AMERICAN GAMES
Rank: ---,MORENO TORRES Jhor Esneider,COL,"Born: Oct 02, 1995",B.weight: 76.75,Group: A,1: 142,2: 146,3: -150,Total: 146,77kgMen,Snatch,2015 PAN AMERICAN GAMES
Rank: ---,COOPER Travis Daniel,USA,"Born: Jan 27, 1988",B.weight: 76.85,Group: A,1: 140,2: 144,3: 146,Total: 146,77kgMen,Snatch,2015 PAN AMERICAN GAMES
Rank: ---,PENA MEJIA Juan Jesus,DOM,"Born: Dec 15, 1992",B.weight: 76.47,Group: A,1: 136,2: 141,3: 144,Total: 144,77kgMen,Snatch,2015 PAN AMERICAN GAMES
Rank: ---,ROMAN LAGUNA Domingo Rodrigo,MEX,"Born: Mar 13, 1990",B.weight: 75.85,Group: A,1: -140,2: 140,3: 145,Total: 145,77kgMen,Snatch,2015 PAN AMERICAN GAMES
Rank: ---,FLORES QUISHPE Ricardo Hernan,ECU,"Born: Feb 18, 1987",B.weight: 76.43,Group: A,1: 137,2: -141,3: -141,Total: 137,77kgMen,Snatch,2015 PAN AMERICAN GAMES
Rank: ---,LOPEZ FARIAS Bastian Andres,CHI,"Born: Sep 26, 1995",B.weight: 76.32,Group: A,1: 127,2: 132,3: 136,Total: 136,77kgMen,Snatch,2015 PAN AMERICAN GAMES
Rank: ---,CONRAD Darryl Bernard,CAN,"Born: Nov 04, 1984",B.weight: 76.39,Group: A,1: 124,2: -128,3: 128,Total: 128,77kgMen,Snatch,2015 PAN AMERICAN GAMES
Rank: ---,LA O GARCIA Addriel,CUB,"Born: Feb 10, 1992",B.weight: 75.61,Group: A,1: 180,2: 185,3: -188,Total: 185,77kgMen,CleanJerk,2015 PAN AMERICAN GAMES
Rank: ---,BEST Brien Anderson,BAR,"Born: Apr 03, 1996",B.weight: 75.66,Group: A,1: ---,2: ---,3: ---,Total: ---,77kgMen,CleanJerk,2015 PAN AMERICAN GAMES
Rank: ---,BOISCLAIR Jerome,CAN,"Born: Aug 13, 1991",B.weight: 76.57,Group: A,1: 155,2: 160,3: -163,Total: 160,77kgMen,CleanJerk,2015 PAN AMERICAN GAMES
Rank: ---,SANCHEZ RIVERO Junior Antonio,VEN,"Born: Jun 01, 1989",B.weight: 75.13,Group: A,1: 178,2: 182,3: -185,Total: 182,77kgMen,CleanJerk,2015 PAN AMERICAN GAMES
Rank: ---,MORENO TORRES Jhor Esneider,COL,"Born: Oct 02, 1995",B.weight: 76.75,Group: A,1: 178,2: 182,3: -193,Total: 182,77kgMen,CleanJerk,2015 PAN AMERICAN GAMES
Rank: ---,COOPER Travis Daniel,USA,"Born: Jan 27, 1988",B.weight: 76.85,Group: A,1: -179,2: -179,3: 179,Total: 179,77kgMen,CleanJerk,2015 PAN AMERICAN GAMES
Rank: ---,PENA MEJIA Juan Jesus,DOM,"Born: Dec 15, 1992",B.weight: 76.47,Group: A,1: 172,2: 180,3: -184,Total: 180,77kgMen,CleanJerk,2015 PAN AMERICAN GAMES
Rank: ---,ROMAN LAGUNA Domingo Rodrigo,MEX,"Born: Mar 13, 1990",B.weight: 75.85,Group: A,1: 176,2: -180,3: -180,Total: 176,77kgMen,CleanJerk,2015 PAN AMERICAN GAMES
Rank: ---,FLORES QUISHPE Ricardo Hernan,ECU,"Born: Feb 18, 1987",B.weight: 76.43,Group: A,1: 170,2: -180,3: 180,Total: 180,77kgMen,CleanJerk,2015 PAN AMERICAN GAMES
Rank: ---,LOPEZ FARIAS Bastian Andres,CHI,"Born: Sep 26, 1995",B.weight: 76.32,Group: A,1: 166,2: 176,3: -180,Total: 176,77kgMen,CleanJerk,2015 PAN AMERICAN GAMES
Rank: ---,CONRAD Darryl Bernard,CAN,"Born: Nov 04, 1984",B.weight: 76.39,Group: A,1: -156,2: -157,3: -157,Total: ---,77kgMen,CleanJerk,2015 PAN AMERICAN GAMES
Rank: 1,LA O GARCIA Addriel,CUB,"Born: Feb 10, 1992",B.weight: 75.61,Group: A,Snatch: 153,CI&Jerk: 185,Total: 338,,77kgMen,Total,2015 PAN AMERICAN GAMES
Rank: 2,SANCHEZ RIVERO Junior Antonio,VEN,"Born: Jun 01, 1989",B.weight: 75.13,Group: A,Snatch: 155,CI&Jerk: 182,Total: 337,,77kgMen,Total,2015 PAN AMERICAN GAMES
Rank: 3,MORENO TORRES Jhor Esneider,COL,"Born: Oct 02, 1995",B.weight: 76.75,Group: A,Snatch: 146,CI&Jerk: 182,Total: 328,,77kgMen,Total,2015 PAN AMERICAN GAMES
Rank: 4,COOPER Travis Daniel,USA,"Born: Jan 27, 1988",B.weight: 76.85,Group: A,Snatch: 146,CI&Jerk: 179,Total: 325,,77kgMen,Total,2015 PAN AMERICAN GAMES
Rank: 5,PENA MEJIA Juan Jesus,DOM,"Born: Dec 15, 1992",B.weight: 76.47,Group: A,Snatch: 144,CI&Jerk: 180,Total: 324,,77kgMen,Total,2015 PAN AMERICAN GAMES
Rank: 6,ROMAN LAGUNA Domingo Rodrigo,MEX,"Born: Mar 13, 1990",B.weight: 75.85,Group: A,Snatch: 145,CI&Jerk: 176,Total: 321,,77kgMen,Total,2015 PAN AMERICAN GAMES
Rank: 7,FLORES QUISHPE Ricardo Hernan,ECU,"Born: Feb 18, 1987",B.weight: 76.43,Group: A,Snatch: 137,CI&Jerk: 180,Total: 317,,77kgMen,Total,2015 PAN AMERICAN GAMES
Rank: 8,LOPEZ FARIAS Bastian Andres,CHI,"Born: Sep 26, 1995",B.weight: 76.32,Group: A,Snatch: 136,CI&Jerk: 176,Total: 312,,77kgMen,Total,2015 PAN AMERICAN GAMES
Rank: 9,BOISCLAIR Jerome,CAN,"Born: Aug 13, 1991",B.weight: 76.57,Group: A,Snatch: 130,CI&Jerk: 160,Total: 290,,77kgMen,Total,2015 PAN AMERICAN GAMES
Rank: ---,BEST Brien Anderson,BAR,"Born: Apr 03, 1996",B.weight: 75.66,Group: A,Snatch: ---,CI&Jerk: ---,Total: ---,,77kgMen,Total,2015 PAN AMERICAN GAMES
