rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
---,BOB Kabuati Silas,MHL,"Oct 19, 1994",80.30,A,-155,-155,-157,---,81kgMen,CleanJerk,456,False
---,LARK Leo Wing Thai,AUS,"May 13, 1996",78.55,A,-156,-158,-162,---,81kgMen,CleanJerk,456,False
1,MCTAGGART Cameron David,NZL,"Sep 30, 1997",80.90,A,136,165,301,,81kgMen,Total,456,False
2,SUKKAR Chevy Paul,AUS,"Jan 26, 1992",80.55,A,125,155,280,,81kgMen,Total,456,False
3,HOWIE Jackson Oliver,AUS,"Aug 06, 1998",78.65,A,120,144,264,,81kgMen,Total,456,False
4,ELLIOTT Frank Donald,AUS,"May 08, 1991",80.55,A,120,140,260,,81kgMen,Total,456,False
5,DETUDAMO Uea,NRU,"Dec 16, 1999",74.50,A,115,144,259,,81kgMen,Total,456,False
6,NORMAN James Sahutta,AUS,"Jun 29, 1996",80.40,A,112,143,255,,81kgMen,Total,456,False
7,LIM Kang Yin,SGP,"Nov 29, 1996",80.05,A,110,140,250,,81kgMen,Total,456,False
8,JANSSON Samuel,AUS,"Mar 12, 1994",80.90,A,105,140,245,,81kgMen,Total,456,False
---,BOB Kabuati Silas,MHL,"Oct 19, 1994",80.30,A,125,---,---,,81kgMen,Total,456,False
---,LARK Leo Wing Thai,AUS,"May 13, 1996",78.55,A,126,---,---,,81kgMen,Total,456,False
1,OPELOGE Don,SAM,"May 13, 1999",88.80,A,147,152,156,156,89kgMen,Snatch,456,False
2,LANE Michael Donnelly Joseph,AUS,"Dec 31, 1993",86.50,A,125,-130,130,130,89kgMen,Snatch,456,False
3,GARRETT Beau James,AUS,"Feb 08, 1990",88.85,A,125,129,-132,129,89kgMen,Snatch,456,False
4,FITZGERALD Sean Joseph Michael,AUS,"Jul 21, 1990",85.40,A,123,127,-130,127,89kgMen,Snatch,456,False
5,GREGSON Joel Stephen,AUS,"Mar 01, 1993",87.80,A,125,-129,-130,125,89kgMen,Snatch,456,False
6,SAXBY Liam Christopher,AUS,"Jan 23, 1997",86.45,A,121,-125,-125,121,89kgMen,Snatch,456,False
7,COOK Marcincy,NRU,"Apr 16, 2002",87.05,A,105,-110,-110,105,89kgMen,Snatch,456,False
---,PIT Matthew Siu-Hon,AUS,"Sep 11, 1991",88.70,A,-123,-123,-123,---,89kgMen,Snatch,456,False
1,OPELOGE Don,SAM,"May 13, 1999",88.80,A,186,191,-196,191,89kgMen,CleanJerk,456,False
2,GREGSON Joel Stephen,AUS,"Mar 01, 1993",87.80,A,-163,165,172,172,89kgMen,CleanJerk,456,False
3,GARRETT Beau James,AUS,"Feb 08, 1990",88.85,A,160,167,-174,167,89kgMen,CleanJerk,456,False
4,FITZGERALD Sean Joseph Michael,AUS,"Jul 21, 1990",85.40,A,156,161,164,164,89kgMen,CleanJerk,456,False
5,LANE Michael Donnelly Joseph,AUS,"Dec 31, 1993",86.50,A,-155,155,160,160,89kgMen,CleanJerk,456,False
6,SAXBY Liam Christopher,AUS,"Jan 23, 1997",86.45,A,141,146,-152,146,89kgMen,CleanJerk,456,False
7,COOK Marcincy,NRU,"Apr 16, 2002",87.05,A,125,130,136,136,89kgMen,CleanJerk,456,False
---,PIT Matthew Siu-Hon,AUS,"Sep 11, 1991",88.70,A,---,---,---,---,89kgMen,CleanJerk,456,False
1,OPELOGE Don,SAM,"May 13, 1999",88.80,A,156,191,347,,89kgMen,Total,456,False
2,GREGSON Joel Stephen,AUS,"Mar 01, 1993",87.80,A,125,172,297,,89kgMen,Total,456,False
3,GARRETT Beau James,AUS,"Feb 08, 1990",88.85,A,129,167,296,,89kgMen,Total,456,False
4,FITZGERALD Sean Joseph Michael,AUS,"Jul 21, 1990",85.40,A,127,164,291,,89kgMen,Total,456,False
5,LANE Michael Donnelly Joseph,AUS,"Dec 31, 1993",86.50,A,130,160,290,,89kgMen,Total,456,False
6,SAXBY Liam Christopher,AUS,"Jan 23, 1997",86.45,A,121,146,267,,89kgMen,Total,456,False
7,COOK Marcincy,NRU,"Apr 16, 2002",87.05,A,105,136,241,,89kgMen,Total,456,False
---,PIT Matthew Siu-Hon,AUS,"Sep 11, 1991",88.70,A,---,---,---,,89kgMen,Total,456,False
1,NANAI LIVI Maeu,SAM,"Jan 29, 1999",92.45,A,140,145,151,151,96kgMen,Snatch,456,False
2,KARI Steven Kukuna,PNG,"May 13, 1993",95.45,A,140,145,150,150,96kgMen,Snatch,456,False
3,BARREDO Ridge Nathan Richard,AUS,"Oct 06, 1995",94.40,A,138,-142,142,142,96kgMen,Snatch,456,False
4,SCHEELINGS Nicodemus Johan,AUS,"Mar 21, 1986",95.65,A,-127,127,-132,127,96kgMen,Snatch,456,False
5,MARQUARDT Jacob Neil,AUS,"Aug 17, 1995",94.55,A,125,-132,-135,125,96kgMen,Snatch,456,False
6,FULHAM Luke Michael,AUS,"Jun 27, 1992",95.60,A,122,-126,-126,122,96kgMen,Snatch,456,False
7,FENDER Braydan Ryan,AUS,"Jan 20, 1998",93.65,A,-111,111,116,116,96kgMen,Snatch,456,False
8,SCOTTY Freedom,NRU,"Oct 21, 1997",95.40,A,105,112,115,115,96kgMen,Snatch,456,False
---,SU Weiming Joshua,SGP,"Sep 01, 1989",92.55,A,-117,-120,-120,---,96kgMen,Snatch,456,False
1,KARI Steven Kukuna,PNG,"May 13, 1993",95.45,A,180,186,200,200,96kgMen,CleanJerk,456,False
2,BARREDO Ridge Nathan Richard,AUS,"Oct 06, 1995",94.40,A,-180,180,-186,180,96kgMen,CleanJerk,456,False
3,NANAI LIVI Maeu,SAM,"Jan 29, 1999",92.45,A,-180,180,-185,180,96kgMen,CleanJerk,456,False
4,FULHAM Luke Michael,AUS,"Jun 27, 1992",95.60,A,-153,153,-159,153,96kgMen,CleanJerk,456,False
5,SCOTTY Freedom,NRU,"Oct 21, 1997",95.40,A,140,145,147,147,96kgMen,CleanJerk,456,False
6,FENDER Braydan Ryan,AUS,"Jan 20, 1998",93.65,A,-141,141,146,146,96kgMen,CleanJerk,456,False
---,MARQUARDT Jacob Neil,AUS,"Aug 17, 1995",94.55,A,-155,-155,-156,---,96kgMen,CleanJerk,456,False
---,SCHEELINGS Nicodemus Johan,AUS,"Mar 21, 1986",95.65,A,-153,-153,-153,---,96kgMen,CleanJerk,456,False
---,SU Weiming Joshua,SGP,"Sep 01, 1989",92.55,A,---,---,---,---,96kgMen,CleanJerk,456,False
1,KARI Steven Kukuna,PNG,"May 13, 1993",95.45,A,150,200,350,,96kgMen,Total,456,False
2,NANAI LIVI Maeu,SAM,"Jan 29, 1999",92.45,A,151,180,331,,96kgMen,Total,456,False
3,BARREDO Ridge Nathan Richard,AUS,"Oct 06, 1995",94.40,A,142,180,322,,96kgMen,Total,456,False
4,FULHAM Luke Michael,AUS,"Jun 27, 1992",95.60,A,122,153,275,,96kgMen,Total,456,False
5,FENDER Braydan Ryan,AUS,"Jan 20, 1998",93.65,A,116,146,262,,96kgMen,Total,456,False
6,SCOTTY Freedom,NRU,"Oct 21, 1997",95.40,A,115,147,262,,96kgMen,Total,456,False
---,MARQUARDT Jacob Neil,AUS,"Aug 17, 1995",94.55,A,125,---,---,,96kgMen,Total,456,False
---,SCHEELINGS Nicodemus Johan,AUS,"Mar 21, 1986",95.65,A,127,---,---,,96kgMen,Total,456,False
---,SU Weiming Joshua,SGP,"Sep 01, 1989",92.55,A,---,---,---,,96kgMen,Total,456,False
1,OPELOGE Petunu,SAM,"Jun 27, 1994",101.10,A,145,149,-152,149,102kgMen,Snatch,456,False
2,WILKS Cody Alexander,AUS,"Mar 25, 1993",100.15,A,-145,145,-150,145,102kgMen,Snatch,456,False
3,KATOATAU David,KIR,"Jul 17, 1984",100.90,A,130,140,-144,140,102kgMen,Snatch,456,False
4,TUNG Ming-Chang,TPE,"Jul 28, 2000",100.50,A,130,135,-140,135,102kgMen,Snatch,456,False
5,HO Wei-Ting,TPE,"Aug 16, 1999",99.15,A,130,135,-140,135,102kgMen,Snatch,456,False
1,OPELOGE Petunu,SAM,"Jun 27, 1994",101.10,A,-191,191,195,195,102kgMen,CleanJerk,456,False
2,KATOATAU David,KIR,"Jul 17, 1984",100.90,A,180,190,-200,190,102kgMen,CleanJerk,456,False
3,HO Wei-Ting,TPE,"Aug 16, 1999",99.15,A,171,173,-180,173,102kgMen,CleanJerk,456,False
4,TUNG Ming-Chang,TPE,"Jul 28, 2000",100.50,A,166,-172,172,172,102kgMen,CleanJerk,456,False
5,WILKS Cody Alexander,AUS,"Mar 25, 1993",100.15,A,155,-161,-161,155,102kgMen,CleanJerk,456,False
1,OPELOGE Petunu,SAM,"Jun 27, 1994",101.10,A,149,195,344,,102kgMen,Total,456,False
2,KATOATAU David,KIR,"Jul 17, 1984",100.90,A,140,190,330,,102kgMen,Total,456,False
3,HO Wei-Ting,TPE,"Aug 16, 1999",99.15,A,135,173,308,,102kgMen,Total,456,False
4,TUNG Ming-Chang,TPE,"Jul 28, 2000",100.50,A,135,172,307,,102kgMen,Total,456,False
5,WILKS Cody Alexander,AUS,"Mar 25, 1993",100.15,A,145,155,300,,102kgMen,Total,456,False
1,MAO Sanele,SAM,"Sep 09, 1985",107.25,A,150,160,-170,160,109kgMen,Snatch,456,False
2,LYDEMENT Matthew Ryan,AUS,"Jan 15, 1994",107.30,A,150,155,158,158,109kgMen,Snatch,456,False
3,JUNGBLUT Tanumafili Malietoa,ASA,"Jun 10, 1990",108.90,A,138,143,-148,143,109kgMen,Snatch,456,False
4,ROBERTS-YOUNG Jackson George,AUS,"Aug 15, 1996",107.30,A,142,-146,-150,142,109kgMen,Snatch,456,False
