rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
2,BALZA GARCIA Renson Rafael,VEN,"Aug 09, 1987",76.50,A,140,144,147,147,77kgMen,Snatch,430,True
3,ANDICA ANDICA Yony Alexander,COL,"Aug 26, 1987",77.00,A,142,-146,146,146,77kgMen,Snatch,430,True
4,CASTRO PALMA Darvin Jesus,VEN,"Jun 11, 1995",76.05,A,141,145,-148,145,77kgMen,Snatch,430,True
5,BATISTA ESTRADA Ariel Eloy,PAN,"Mar 12, 1991",75.65,A,130,135,-139,135,77kgMen,Snatch,430,True
6,LOPEZ FARIAS Bastian Andres,CHI,"Sep 26, 1995",76.80,A,133,-138,-138,133,77kgMen,Snatch,430,True
7,GALEANO Ariel,ARG,"Oct 18, 1995",76.30,A,-118,-118,118,118,77kgMen,Snatch,430,True
8,VARGAS Deinar,BOL,"Feb 07, 1978",75.05,A,-70,70,75,75,77kgMen,Snatch,430,True
1,ANDICA ANDICA Yony Alexander,COL,"Aug 26, 1987",77.00,A,180,-185,185,185,77kgMen,CleanJerk,430,True
2,MONTES HURTADO Hugo Fernando,COL,"Jan 29, 1990",76.60,A,180,-185,185,185,77kgMen,CleanJerk,430,True
3,CASTRO PALMA Darvin Jesus,VEN,"Jun 11, 1995",76.05,A,173,181,-184,181,77kgMen,CleanJerk,430,True
4,BALZA GARCIA Renson Rafael,VEN,"Aug 09, 1987",76.50,A,170,178,181,181,77kgMen,CleanJerk,430,True
5,LOPEZ FARIAS Bastian Andres,CHI,"Sep 26, 1995",76.80,A,165,-175,175,175,77kgMen,CleanJerk,430,True
6,BATISTA ESTRADA Ariel Eloy,PAN,"Mar 12, 1991",75.65,A,160,-163,-163,160,77kgMen,CleanJerk,430,True
7,GALEANO Ariel,ARG,"Oct 18, 1995",76.30,A,140,145,-150,145,77kgMen,CleanJerk,430,True
---,VARGAS Deinar,BOL,"Feb 07, 1978",75.05,A,-100,-100,-100,---,77kgMen,CleanJerk,430,True
1,MONTES HURTADO Hugo Fernando,COL,"Jan 29, 1990",76.60,A,157,185,342,,77kgMen,Total,430,True
2,ANDICA ANDICA Yony Alexander,COL,"Aug 26, 1987",77.00,A,146,185,331,,77kgMen,Total,430,True
3,BALZA GARCIA Renson Rafael,VEN,"Aug 09, 1987",76.50,A,147,181,328,,77kgMen,Total,430,True
4,CASTRO PALMA Darvin Jesus,VEN,"Jun 11, 1995",76.05,A,145,181,326,,77kgMen,Total,430,True
5,LOPEZ FARIAS Bastian Andres,CHI,"Sep 26, 1995",76.80,A,133,175,308,,77kgMen,Total,430,True
6,BATISTA ESTRADA Ariel Eloy,PAN,"Mar 12, 1991",75.65,A,135,160,295,,77kgMen,Total,430,True
7,GALEANO Ariel,ARG,"Oct 18, 1995",76.30,A,118,145,263,,77kgMen,Total,430,True
---,VARGAS Deinar,BOL,"Feb 07, 1978",75.05,A,75,---,---,,77kgMen,Total,430,True
1,MENDEZ PEREZ Arley,CHI,"Dec 31, 1993",84.70,A,-165,165,-172,165,85kgMen,Snatch,430,True
2,VALLENILLA SANCHEZ Keydomar Giovanni,VEN,"Oct 08, 1999",84.35,A,152,160,-164,160,85kgMen,Snatch,430,True
3,WORMALD CISTERNA Kevin Enrique,CHI,"Sep 11, 1996",84.25,A,140,144,146,146,85kgMen,Snatch,430,True
4,MALDONADO MUNOZ Gustavo Adolfo,COL,"Sep 12, 1997",78.95,A,140,145,-147,145,85kgMen,Snatch,430,True
