rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id
Rank: 8,NISHA Juhora Khaton,BAN,"Born: Feb 10, 1990",B.weight: 78.95,Group: A,1: 82,2: -85,3: -85,Total: 82,+75kgWomen,CleanJerk,347
Rank: 9,ARAFAT Akbar Adam,SUD,"Born: Jan 01, 1994",B.weight: 75.80,Group: A,1: 50,2: 55,3: 60,Total: 60,+75kgWomen,CleanJerk,347
Rank: ---,DHIEB Yosra,TUN,"Born: Aug 31, 1995",B.weight: 115.45,Group: A,1: ---,2: ---,3: ---,Total: ---,+75kgWomen,CleanJerk,347
Rank: ---,MUNKHJANTSAN Ankhtsetseg,MGL,"Born: Dec 25, 1997",B.weight: 75.10,Group: A,1: ---,2: ---,3: ---,Total: ---,+75kgWomen,CleanJerk,347
Rank: DSQ,ANANIADOU Eftychia,GRE,"Born: Jul 10, 1987",B.weight: 91.25,Group: A,1: 128,2: 133,3: 139,Total: ---,+75kgWomen,CleanJerk,347
Rank: 1,NOGAY Nadezhda,KAZ,"Born: May 20, 1996",B.weight: 97.25,Group: A,Snatch: 125,CI&Jerk: 152,Total: 277,,+75kgWomen,Total,347
Rank: 2,HARIDY Shaimaa Ahmed Khalaf,EGY,"Born: Jan 01, 1991",B.weight: 120.06,Group: A,Snatch: 117,CI&Jerk: 155,Total: 272,,+75kgWomen,Total,347
Rank: 3,KHENJANTUEK Praeonapa,THA,"Born: Jul 30, 1992",B.weight: 155.05,Group: A,Snatch: 110,CI&Jerk: 153,Total: 263,,+75kgWomen,Total,347
Rank: 4,GAO Wenping,CHN,"Born: May 06, 1999",B.weight: 119.25,Group: A,Snatch: 100,CI&Jerk: 115,Total: 215,,+75kgWomen,Total,347
Rank: 5,KAYA Rabia,TUR,"Born: Dec 05, 1994",B.weight: 75.10,Group: A,Snatch: 86,CI&Jerk: 110,Total: 196,,+75kgWomen,Total,347
Rank: 6,OUASS Samira,MAR,"Born: Apr 22, 1992",B.weight: 75.25,Group: A,Snatch: 80,CI&Jerk: 100,Total: 180,,+75kgWomen,Total,347
Rank: 7,ALI Rola Khaled Abdeljmil,JOR,"Born: Jul 14, 1993",B.weight: 116.35,Group: A,Snatch: 80,CI&Jerk: 100,Total: 180,,+75kgWomen,Total,347
Rank: 8,NISHA Juhora Khaton,BAN,"Born: Feb 10, 1990",B.weight: 78.95,Group: A,Snatch: 68,CI&Jerk: 82,Total: 150,,+75kgWomen,Total,347
Rank: 9,ARAFAT Akbar Adam,SUD,"Born: Jan 01, 1994",B.weight: 75.80,Group: A,Snatch: 40,CI&Jerk: 60,Total: 100,,+75kgWomen,Total,347
Rank: ---,DHIEB Yosra,TUN,"Born: Aug 31, 1995",B.weight: 115.45,Group: A,Snatch: ---,CI&Jerk: ---,Total: ---,,+75kgWomen,Total,347
Rank: ---,MUNKHJANTSAN Ankhtsetseg,MGL,"Born: Dec 25, 1997",B.weight: 75.10,Group: A,Snatch: 112,CI&Jerk: ---,Total: ---,,+75kgWomen,Total,347
Rank: DSQ,ANANIADOU Eftychia,GRE,"Born: Jul 10, 1987",B.weight: 91.25,Group: A,Snatch: ---,CI&Jerk: ---,Total: ---,,+75kgWomen,Total,347
