rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
9,ASRAROV Batyr,KAZ,"Apr 11, 1993",76.62,A,140,145,-148,145,77kgMen,Snatch,333,True
10,ATABAYEV Guvanch,TKM,"Apr 14, 1994",74.72,B,135,141,-145,141,77kgMen,Snatch,333,True
11,MOHAMAD Fazrul Azrie Bin Mohdad,MAS,"Aug 27, 1995",76.53,B,132,-136,136,136,77kgMen,Snatch,333,True
12,PIRZHANOV Vepa,TKM,"Aug 22, 1994",76.93,B,130,-136,-137,130,77kgMen,Snatch,333,True
13,ALABUDI Ahmad Adel Wajeeh,JOR,"Sep 16, 1980",76.31,B,120,125,-130,125,77kgMen,Snatch,333,True
14,SHUKUROV Ilkhomjon,TJK,"Aug 03, 1987",71.56,B,105,110,-113,110,77kgMen,Snatch,333,True
15,RUSTAM KHIL Esmatullah,AFG,"Apr 24, 1989",75.60,B,100,110,-115,110,77kgMen,Snatch,333,True
16,KEOMANI Thanouxay,LAO,"Sep 01, 1987",70.64,B,70,75,80,80,77kgMen,Snatch,333,True
---,ZHAPAROV Zhalil,KGZ,"Jun 15, 1993",76.78,B,-125,-125,-125,---,77kgMen,Snatch,333,True
1,KAZOV Aidar,KAZ,"Feb 21, 1995",76.56,A,191,-194,194,194,77kgMen,CleanJerk,333,True
2,CHINNAWONG Chatuphum,THA,"Jul 19, 1993",76.77,A,186,-191,191,191,77kgMen,CleanJerk,333,True
3,LOBSI Pornchai,THA,"Jul 16, 1990",76.61,A,180,185,190,190,77kgMen,CleanJerk,333,True
4,JON Myong Song,PRK,"Aug 19, 1993",76.85,A,185,-190,190,190,77kgMen,CleanJerk,333,True
5,CHOE Jon Wi,PRK,"Jun 29, 1993",76.73,A,186,-192,-194,186,77kgMen,CleanJerk,333,True
6,WANG Jun,CHN,"Jun 15, 1989",76.78,A,176,181,186,186,77kgMen,CleanJerk,333,True
7,ASRAROV Batyr,KAZ,"Apr 11, 1993",76.62,A,-185,185,-192,185,77kgMen,CleanJerk,333,True
8,MIRI Ali,IRI,"Aug 01, 1995",76.10,A,178,-186,-187,178,77kgMen,CleanJerk,333,True
9,ATABAYEV Guvanch,TKM,"Apr 14, 1994",74.72,B,166,171,-177,171,77kgMen,CleanJerk,333,True
10,PIRZHANOV Vepa,TKM,"Aug 22, 1994",76.93,B,160,165,-170,165,77kgMen,CleanJerk,333,True
11,ZHAPAROV Zhalil,KGZ,"Jun 15, 1993",76.78,B,155,160,-165,160,77kgMen,CleanJerk,333,True
12,ALABUDI Ahmad Adel Wajeeh,JOR,"Sep 16, 1980",76.31,B,-150,150,157,157,77kgMen,CleanJerk,333,True
13,RUSTAM KHIL Esmatullah,AFG,"Apr 24, 1989",75.60,B,140,-145,145,145,77kgMen,CleanJerk,333,True
