rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
1,ABORNEVA Alexandra,KAZ,"Oct 30, 1986",93.94,A,100,105,110,110,+75kgWomen,Snatch,18,True
2,MOONTAR Annipa,THA,"Sep 09, 1984",104.96,A,105,110,-112,110,+75kgWomen,Snatch,18,True
3,SHIMAMOTO Mami,JPN,"Sep 24, 1987",105.58,A,101,106,108,108,+75kgWomen,Snatch,18,True
4,SUESAT Metiya,THA,"Apr 21, 1986",120.32,A,97,102,-107,102,+75kgWomen,Snatch,18,True
5,JONAI Fumiko,JPN,"Feb 19, 1985",110.04,A,- 96,96,101,101,+75kgWomen,Snatch,18,True
6,GEETA Rani,IND,"Sep 16, 1981",111.22,A,93,- 99,99,99,+75kgWomen,Snatch,18,True
7,KIM Dong-Ok,KOR,"Sep 03, 1981",103.49,A,95,-100,-100,95,+75kgWomen,Snatch,18,True
8,LIU Yun-Chien,TPE,"Oct 22, 1988",84.97,A,90,- 97,- 97,90,+75kgWomen,Snatch,18,True
9,SARANTSETSEG Sukhbaatar,MGL,"Jul 26, 1980",83.74,A,78,- 82,82,82,+75kgWomen,Snatch,18,True
10,KOMMERLA Tulasi,IND,"Apr 18, 1987",80.86,A,70,75,80,80,+75kgWomen,Snatch,18,True
11,TSENDAYUSH Ariunjargal,MGL,"Feb 14, 1979",101.39,A,75,- 81,- 81,75,+75kgWomen,Snatch,18,True
1,SHIMAMOTO Mami,JPN,"Sep 24, 1987",105.58,A,133,139,142,142,+75kgWomen,CleanJerk,18,True
2,JONAI Fumiko,JPN,"Feb 19, 1985",110.04,A,135,-140,140,140,+75kgWomen,CleanJerk,18,True
3,MOONTAR Annipa,THA,"Sep 09, 1984",104.96,A,131,137,-143,137,+75kgWomen,CleanJerk,18,True
4,ABORNEVA Alexandra,KAZ,"Oct 30, 1986",93.94,A,130,136,-142,136,+75kgWomen,CleanJerk,18,True
5,SUESAT Metiya,THA,"Apr 21, 1986",120.32,A,115,126,-131,126,+75kgWomen,CleanJerk,18,True
6,LIU Yun-Chien,TPE,"Oct 22, 1988",84.97,A,125,-132,-132,125,+75kgWomen,CleanJerk,18,True
7,KIM Dong-Ok,KOR,"Sep 03, 1981",103.49,A,125,-131,-133,125,+75kgWomen,CleanJerk,18,True
8,GEETA Rani,IND,"Sep 16, 1981",111.22,A,125,-135,-135,125,+75kgWomen,CleanJerk,18,True
9,SARANTSETSEG Sukhbaatar,MGL,"Jul 26, 1980",83.74,A,97,103,106,106,+75kgWomen,CleanJerk,18,True
10,TSENDAYUSH Ariunjargal,MGL,"Feb 14, 1979",101.39,A,105,-113,-113,105,+75kgWomen,CleanJerk,18,True
11,KOMMERLA Tulasi,IND,"Apr 18, 1987",80.86,A,90,97,-102,97,+75kgWomen,CleanJerk,18,True
1,SHIMAMOTO Mami,JPN,"Sep 24, 1987",105.58,A,108,142,250,,+75kgWomen,Total,18,True
2,MOONTAR Annipa,THA,"Sep 09, 1984",104.96,A,110,137,247,,+75kgWomen,Total,18,True
3,ABORNEVA Alexandra,KAZ,"Oct 30, 1986",93.94,A,110,136,246,,+75kgWomen,Total,18,True
4,JONAI Fumiko,JPN,"Feb 19, 1985",110.04,A,101,140,241,,+75kgWomen,Total,18,True
5,SUESAT Metiya,THA,"Apr 21, 1986",120.32,A,102,126,228,,+75kgWomen,Total,18,True
6,GEETA Rani,IND,"Sep 16, 1981",111.22,A,99,125,224,,+75kgWomen,Total,18,True
7,KIM Dong-Ok,KOR,"Sep 03, 1981",103.49,A,95,125,220,,+75kgWomen,Total,18,True
8,LIU Yun-Chien,TPE,"Oct 22, 1988",84.97,A,90,125,215,,+75kgWomen,Total,18,True
9,SARANTSETSEG Sukhbaatar,MGL,"Jul 26, 1980",83.74,A,82,106,188,,+75kgWomen,Total,18,True
10,TSENDAYUSH Ariunjargal,MGL,"Feb 14, 1979",101.39,A,75,105,180,,+75kgWomen,Total,18,True
11,KOMMERLA Tulasi,IND,"Apr 18, 1987",80.86,A,80,97,177,,+75kgWomen,Total,18,True
