rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
6,KATOATAU Ruben,KIR,"Feb 09, 1997",66.97,A,114,144,258,---,67kgMen,Total,551,False
7,IKA Ditto Titus,NRU,"Jul 30, 2006",66.79,A,105,140,245,---,67kgMen,Total,551,False
8,CORET Marc Jonathan,MRI,"Apr 13, 1989",66.16,A,105,136,241,---,67kgMen,Total,551,False
9,LOY Kester Yi Liang,SGP,"Jan 23, 1998",66.41,A,109,128,237,---,67kgMen,Total,551,False
1,SHEULI Achinta,IND,"Nov 24, 2001",72.70,A,137,140,143,143,73kgMen,Snatch,551,False
2,MUHAMMAD Erry Hidayat,MAS,"Nov 24, 1999",71.98,A,-133,133,138,138,73kgMen,Snatch,551,False
3,DARSIGNY Shad,CAN,"Apr 20, 2003",72.71,A,130,135,-138,135,73kgMen,Snatch,551,False
4,DISSANAYAKE Mudiyanselage Indika Chathur,SRI,"Aug 06, 1989",72.74,A,-129,129,133,133,73kgMen,Snatch,551,False
5,TAFI John Lautafi,SAM,"May 10, 2002",71.98,A,127,-131,131,131,73kgMen,Snatch,551,False
6,OLIVER Jack Simon,ENG,"Jan 04, 1991",72.51,A,-131,-131,131,131,73kgMen,Snatch,551,False
7,MOSES Ezekiel,NRU,"Jul 02, 2001",72.70,A,128,-130,130,130,73kgMen,Snatch,551,False
8,FARMER Michael Anthony,WAL,"May 06, 1999",72.61,A,128,-131,-131,128,73kgMen,Snatch,551,False
9,WAKELING Brandon Dean,AUS,"Feb 02, 1994",72.53,A,122,127,-132,127,73kgMen,Snatch,551,False
10,VILLALON Vester Louie,NZL,"Nov 13, 1991",72.79,A,123,126,-129,126,73kgMen,Snatch,551,False
11,PHILLIPS Jon-Antohein,RSA,"May 02, 2000",72.27,A,118,-123,-125,118,73kgMen,Snatch,551,False
12,MASINDE Anthony Libasia,KEN,"Aug 30, 1989",72.58,A,110,-120,-120,110,73kgMen,Snatch,551,False
1,SHEULI Achinta,IND,"Nov 24, 2001",72.70,A,166,-170,170,170,73kgMen,CleanJerk,551,False
2,MUHAMMAD Erry Hidayat,MAS,"Nov 24, 1999",71.98,A,165,-176,-176,165,73kgMen,CleanJerk,551,False
3,TAFI John Lautafi,SAM,"May 10, 2002",71.98,A,-165,165,-168,165,73kgMen,CleanJerk,551,False
4,WAKELING Brandon Dean,AUS,"Feb 02, 1994",72.53,A,163,-172,-172,163,73kgMen,CleanJerk,551,False
5,DARSIGNY Shad,CAN,"Apr 20, 2003",72.71,A,158,-163,163,163,73kgMen,CleanJerk,551,False
6,PHILLIPS Jon-Antohein,RSA,"May 02, 2000",72.27,A,158,162,-165,162,73kgMen,CleanJerk,551,False
7,FARMER Michael Anthony,WAL,"May 06, 1999",72.61,A,-158,-158,158,158,73kgMen,CleanJerk,551,False
8,OLIVER Jack Simon,ENG,"Jan 04, 1991",72.51,A,-156,156,-164,156,73kgMen,CleanJerk,551,False
9,VILLALON Vester Louie,NZL,"Nov 13, 1991",72.79,A,155,-161,-162,155,73kgMen,CleanJerk,551,False
10,MOSES Ezekiel,NRU,"Jul 02, 2001",72.70,A,-155,-155,155,155,73kgMen,CleanJerk,551,False
11,MASINDE Anthony Libasia,KEN,"Aug 30, 1989",72.58,A,135,140,-145,140,73kgMen,CleanJerk,551,False
---,DISSANAYAKE Mudiyanselage Indika Chathur,SRI,"Aug 06, 1989",72.74,A,-160,-161,-167,---,73kgMen,CleanJerk,551,False
1,SHEULI Achinta,IND,"Nov 24, 2001",72.70,A,143,170,313,---,73kgMen,Total,551,False
2,MUHAMMAD Erry Hidayat,MAS,"Nov 24, 1999",71.98,A,138,165,303,---,73kgMen,Total,551,False
3,DARSIGNY Shad,CAN,"Apr 20, 2003",72.71,A,135,163,298,---,73kgMen,Total,551,False
4,TAFI John Lautafi,SAM,"May 10, 2002",71.98,A,131,165,296,---,73kgMen,Total,551,False
5,WAKELING Brandon Dean,AUS,"Feb 02, 1994",72.53,A,127,163,290,---,73kgMen,Total,551,False
6,OLIVER Jack Simon,ENG,"Jan 04, 1991",72.51,A,131,156,287,---,73kgMen,Total,551,False
7,FARMER Michael Anthony,WAL,"May 06, 1999",72.61,A,128,158,286,---,73kgMen,Total,551,False
8,MOSES Ezekiel,NRU,"Jul 02, 2001",72.70,A,130,155,285,---,73kgMen,Total,551,False
9,VILLALON Vester Louie,NZL,"Nov 13, 1991",72.79,A,126,155,281,---,73kgMen,Total,551,False
10,PHILLIPS Jon-Antohein,RSA,"May 02, 2000",72.27,A,118,162,280,---,73kgMen,Total,551,False
11,MASINDE Anthony Libasia,KEN,"Aug 30, 1989",72.58,A,110,140,250,---,73kgMen,Total,551,False
---,DISSANAYAKE Mudiyanselage Indika Chathur,SRI,"Aug 06, 1989",72.74,A,133,---,---,---,73kgMen,Total,551,False
1,MURRAY Chris,ENG,"Feb 05, 1999",80.86,A,138,141,144,144,81kgMen,Snatch,551,False
2,BRUCE Kyle John Ryan Christopher Park,AUS,"Jul 12, 1999",80.99,A,143,-147,-147,143,81kgMen,Snatch,551,False
3,SINGH Ajay,IND,"Apr 17, 1997",80.91,A,137,140,143,143,81kgMen,Snatch,551,False
4,VACHON Nicolas,CAN,"Jul 05, 1996",80.82,A,136,-140,140,140,81kgMen,Snatch,551,False
5,NGONGANG TCHUISSI Guy Michel,CMR,"Feb 18, 1995",80.43,A,136,139,-141,139,81kgMen,Snatch,551,False
6,MCTAGGART Cameron David,NZL,"Sep 30, 1997",80.95,A,135,138,-141,138,81kgMen,Snatch,551,False
7,MOHAMAD Nasir Bin Roslan,MAS,"Jan 24, 1997",80.02,A,135,-140,-140,135,81kgMen,Snatch,551,False
8,ALI Haider,PAK,"Feb 02, 1995",79.83,A,135,-140,-140,135,81kgMen,Snatch,551,False
9,VIDANAGE Chinthana Geetal Vidanage,SRI,"Dec 31, 1981",80.96,A,-127,127,-130,127,81kgMen,Snatch,551,False
10,MEARS Omarie Akiel,JAM,"Oct 13, 1993",80.61,A,120,123,126,126,81kgMen,Snatch,551,False
11,LIM Kang Yin,SGP,"Nov 29, 1996",80.43,A,120,125,-130,125,81kgMen,Snatch,551,False
12,EPTON Jason,SCO,"Jul 03, 2000",80.98,A,-120,120,-125,120,81kgMen,Snatch,551,False
