rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id
Rank: 2,BERNA GONZALEZ Carlos Andres,COL,"Born: Jan 21, 1990",B.weight: 55.87,Group: A,Snatch: 112,CI&Jerk: 150,Total: 262,,56kgMen,Total,360
Rank: 3,MONTES GONGORA Jose Lino,MEX,"Born: Apr 18, 1989",B.weight: 56.00,Group: A,Snatch: 110,CI&Jerk: 150,Total: 260,,56kgMen,Total,360
Rank: 4,GARCIA BRITO Luis Alberto,DOM,"Born: Apr 19, 1995",B.weight: 55.92,Group: A,Snatch: 110,CI&Jerk: 145,Total: 255,,56kgMen,Total,360
Rank: 5,PINEDA ZETA Edgar Ismael,GUA,"Born: Aug 17, 1997",B.weight: 55.95,Group: A,Snatch: 106,CI&Jerk: 138,Total: 244,,56kgMen,Total,360
Rank: 6,GUILLEN UTRA Yoan Arley,CUB,"Born: Sep 08, 1995",B.weight: 55.73,Group: A,Snatch: 105,CI&Jerk: 135,Total: 240,,56kgMen,Total,360
Rank: 7,ROJAS CONCHA Marcos Antonio,PER,"Born: Jun 02, 1995",B.weight: 55.88,Group: A,Snatch: 104,CI&Jerk: 134,Total: 238,,56kgMen,Total,360
Rank: 8,ROCAFUERTE BUENAIRE Enmanuel Enrique,ECU,"Born: Aug 17, 1992",B.weight: 55.94,Group: A,Snatch: 102,CI&Jerk: 136,Total: 238,,56kgMen,Total,360
Rank: 9,LOPEZ CARRANZA Brandy,PER,"Born: Oct 15, 1998",B.weight: 55.93,Group: A,Snatch: 99,CI&Jerk: 134,Total: 233,,56kgMen,Total,360
Rank: 10,BARRERA SANDOVAL Francisco Javier,CHI,"Born: May 14, 1987",B.weight: 55.89,Group: A,Snatch: 99,CI&Jerk: 133,Total: 232,,56kgMen,Total,360
Rank: 11,ZURITA VALLEJO Walter Freddy,ECU,"Born: Nov 18, 1993",B.weight: 55.88,Group: A,Snatch: 105,CI&Jerk: 126,Total: 231,,56kgMen,Total,360
Rank: 12,SOTO MONTECINO Diego,CHI,"Born: Jan 25, 1988",B.weight: 55.84,Group: A,Snatch: 100,CI&Jerk: 130,Total: 230,,56kgMen,Total,360
Rank: 13,GUZMAN PEREZ Bryan Gilberto,PUR,"Born: Nov 30, 1997",B.weight: 55.91,Group: A,Snatch: 98,CI&Jerk: 125,Total: 223,,56kgMen,Total,360
Rank: 14,ROJAS BRIONES Kevin Yorjanny,CRC,"Born: Mar 28, 1996",B.weight: 55.73,Group: A,Snatch: 75,CI&Jerk: 105,Total: 180,,56kgMen,Total,360
Rank: 1,MOSQUERA VALENCIA Francisco Antonio,COL,"Born: Apr 01, 1992",B.weight: 61.93,Group: A,1: 130,2: 135,3: -140,Total: 135,62kgMen,Snatch,360
Rank: 2,LOPEZ SANCHEZ Jesus Antonio,VEN,"Born: Dec 17, 1984",B.weight: 61.56,Group: A,1: -125,2: -125,3: 125,Total: 125,62kgMen,Snatch,360
Rank: 3,ACOSTA GONZALEZ Julio Cesar,CHI,"Born: Jul 22, 1987",B.weight: 61.33,Group: A,1: 115,2: 118,3: 120,Total: 120,62kgMen,Snatch,360
Rank: 4,PRECIADO REYES Miguel Angel,PER,"Born: Nov 03, 1994",B.weight: 61.77,Group: A,1: 112,2: 116,3: 119,Total: 119,62kgMen,Snatch,360
Rank: 5,SALAMANCA PINEDA Julio Cesar,ESA,"Born: Jul 15, 1989",B.weight: 61.68,Group: A,1: 117,2: -120,3: -120,Total: 117,62kgMen,Snatch,360
Rank: 6,VAZQUEZ MENDEZ Antonio,MEX,"Born: Aug 12, 1993",B.weight: 61.90,Group: A,1: -115,2: -115,3: 115,Total: 115,62kgMen,Snatch,360
Rank: 7,RADA RODRIGUEZ Sergio Armando,COL,"Born: Jan 27, 1984",B.weight: 56.17,Group: A,1: -114,2: 114,3: -117,Total: 114,62kgMen,Snatch,360
