rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
20,HSIEH Wei-Chun,TPE,"Aug 14, 1983",103.65,B,-153,153,-159,153,105kgMen,Snatch,405,True
21,PARDEEP Singh,IND,"Jan 04, 1995",101.55,B,145,149,153,153,105kgMen,Snatch,405,True
22,LI-CIN-CHAI Tomas,LTU,"Jan 11, 1993",100.19,B,-150,150,-156,150,105kgMen,Snatch,405,True
23,ANDERSEN Mikkel Findahl,DEN,"Nov 28, 1988",104.73,B,143,148,-152,148,105kgMen,Snatch,405,True
24,BOXALL Owen Gordon Edward,GBR,"Jul 03, 1990",104.15,B,147,-151,-151,147,105kgMen,Snatch,405,True
25,VIERA ESPINOZA Hernan Moises,PER,"Jan 16, 1993",104.40,B,145,-150,-150,145,105kgMen,Snatch,405,True
26,OSARFO Richmond,GHA,"Dec 14, 1999",97.93,B,-138,138,142,142,105kgMen,Snatch,405,True
---,PENT Leho,EST,"Apr 02, 1990",104.57,B,-158,---,---,---,105kgMen,Snatch,405,True
1,SEO Huiyeop,KOR,"Feb 29, 1992",104.78,A,216,222,-228,222,105kgMen,CleanJerk,405,True
2,PLESNIEKS Arturs,LAT,"Jan 21, 1992",104.78,A,217,-221,222,222,105kgMen,CleanJerk,405,True
3,HASHEMI Ali,IRI,"Nov 01, 1991",104.55,A,215,-221,221,221,105kgMen,CleanJerk,405,True
4,MICHALSKI Arkadiusz,POL,"Jan 07, 1990",104.96,A,220,-227,-227,220,105kgMen,CleanJerk,405,True
5,EFREMOV Ivan,UZB,"Mar 09, 1986",103.77,A,210,-215,217,217,105kgMen,CleanJerk,405,True
6,SOLEYMANI Alireza,IRI,"Feb 17, 1996",104.65,A,215,-222,-223,215,105kgMen,CleanJerk,405,True
7,GOSPODINOV Vasil Georgiev,BUL,"Nov 05, 1993",104.05,A,-214,214,-220,214,105kgMen,CleanJerk,405,True
8,RUIZ I VELASCO Marcos,ESP,"Oct 13, 1996",104.60,B,200,211,-215,211,105kgMen,CleanJerk,405,True
9,VIERA ESPINOZA Hernan Moises,PER,"Jan 16, 1993",104.40,B,197,205,211,211,105kgMen,CleanJerk,405,True
10,KITTS Wesley Brian,USA,"May 22, 1990",104.49,A,-202,203,210,210,105kgMen,CleanJerk,405,True
11,MOCHIDA Ryunosuke,JPN,"Jun 18, 1993",104.84,A,208,-217,-218,208,105kgMen,CleanJerk,405,True
12,JIN Yunseong,KOR,"Oct 11, 1995",101.41,A,207,-215,-215,207,105kgMen,CleanJerk,405,True
13,MARTIROSJAN Sargis,AUT,"Sep 14, 1986",104.82,A,203,-208,-210,203,105kgMen,CleanJerk,405,True
14,WILSON Ian Burdick,USA,"Jan 08, 1994",104.80,A,202,-210,-211,202,105kgMen,CleanJerk,405,True
15,DJURAEV Akbar,UZB,"Oct 08, 1999",103.24,B,194,199,-203,199,105kgMen,CleanJerk,405,True
16,PARDEEP Singh,IND,"Jan 04, 1995",101.55,B,188,196,-201,196,105kgMen,CleanJerk,405,True
17,SHIRAISHI Hiroaki,JPN,"Oct 24, 1989",104.73,B,195,-205,-205,195,105kgMen,CleanJerk,405,True
18,GASIOR Jiri,CZE,"Jan 24, 1991",104.05,B,190,-195,195,195,105kgMen,CleanJerk,405,True
19,HSIEH Wei-Chun,TPE,"Aug 14, 1983",103.65,B,-193,-193,194,194,105kgMen,CleanJerk,405,True
20,ARROYO VALDEZ Jorge David,ECU,"Sep 23, 1991",104.80,B,192,-197,-197,192,105kgMen,CleanJerk,405,True
21,SIDISKIS Arnas,LTU,"Jul 05, 1990",103.86,B,191,-195,-195,191,105kgMen,CleanJerk,405,True
22,LI-CIN-CHAI Tomas,LTU,"Jan 11, 1993",100.19,B,180,187,191,191,105kgMen,CleanJerk,405,True
23,OSARFO Richmond,GHA,"Dec 14, 1999",97.93,B,181,186,190,190,105kgMen,CleanJerk,405,True
24,BOXALL Owen Gordon Edward,GBR,"Jul 03, 1990",104.15,B,180,185,-190,185,105kgMen,CleanJerk,405,True
25,ANDERSEN Mikkel Findahl,DEN,"Nov 28, 1988",104.73,B,175,-180,182,182,105kgMen,CleanJerk,405,True
---,PENT Leho,EST,"Apr 02, 1990",104.57,B,---,---,---,---,105kgMen,CleanJerk,405,True
---,ALAIFURI Salwan Jasim Abbood,IRQ,"Sep 26, 1991",104.66,A,-217,-217,-221,---,105kgMen,CleanJerk,405,True
1,HASHEMI Ali,IRI,"Nov 01, 1991",104.55,A,183,221,404,,105kgMen,Total,405,True
2,PLESNIEKS Arturs,LAT,"Jan 21, 1992",104.78,A,180,222,402,,105kgMen,Total,405,True
3,EFREMOV Ivan,UZB,"Mar 09, 1986",103.77,A,182,217,399,,105kgMen,Total,405,True
4,SEO Huiyeop,KOR,"Feb 29, 1992",104.78,A,172,222,394,,105kgMen,Total,405,True
5,MICHALSKI Arkadiusz,POL,"Jan 07, 1990",104.96,A,173,220,393,,105kgMen,Total,405,True
6,GOSPODINOV Vasil Georgiev,BUL,"Nov 05, 1993",104.05,A,178,214,392,,105kgMen,Total,405,True
7,SOLEYMANI Alireza,IRI,"Feb 17, 1996",104.65,A,177,215,392,,105kgMen,Total,405,True
8,RUIZ I VELASCO Marcos,ESP,"Oct 13, 1996",104.60,B,180,211,391,,105kgMen,Total,405,True
9,JIN Yunseong,KOR,"Oct 11, 1995",101.41,A,180,207,387,,105kgMen,Total,405,True
10,KITTS Wesley Brian,USA,"May 22, 1990",104.49,A,176,210,386,,105kgMen,Total,405,True
11,MARTIROSJAN Sargis,AUT,"Sep 14, 1986",104.82,A,178,203,381,,105kgMen,Total,405,True
12,ARROYO VALDEZ Jorge David,ECU,"Sep 23, 1991",104.80,B,181,192,373,,105kgMen,Total,405,True
13,DJURAEV Akbar,UZB,"Oct 08, 1999",103.24,B,174,199,373,,105kgMen,Total,405,True
14,MOCHIDA Ryunosuke,JPN,"Jun 18, 1993",104.84,A,165,208,373,,105kgMen,Total,405,True
15,WILSON Ian Burdick,USA,"Jan 08, 1994",104.80,A,165,202,367,,105kgMen,Total,405,True
16,VIERA ESPINOZA Hernan Moises,PER,"Jan 16, 1993",104.40,B,145,211,356,,105kgMen,Total,405,True
17,SIDISKIS Arnas,LTU,"Jul 05, 1990",103.86,B,160,191,351,,105kgMen,Total,405,True
18,SHIRAISHI Hiroaki,JPN,"Oct 24, 1989",104.73,B,155,195,350,,105kgMen,Total,405,True
19,PARDEEP Singh,IND,"Jan 04, 1995",101.55,B,153,196,349,,105kgMen,Total,405,True
20,GASIOR Jiri,CZE,"Jan 24, 1991",104.05,B,153,195,348,,105kgMen,Total,405,True
21,HSIEH Wei-Chun,TPE,"Aug 14, 1983",103.65,B,153,194,347,,105kgMen,Total,405,True
22,LI-CIN-CHAI Tomas,LTU,"Jan 11, 1993",100.19,B,150,191,341,,105kgMen,Total,405,True
23,BOXALL Owen Gordon Edward,GBR,"Jul 03, 1990",104.15,B,147,185,332,,105kgMen,Total,405,True
24,OSARFO Richmond,GHA,"Dec 14, 1999",97.93,B,142,190,332,,105kgMen,Total,405,True
25,ANDERSEN Mikkel Findahl,DEN,"Nov 28, 1988",104.73,B,148,182,330,,105kgMen,Total,405,True
---,PENT Leho,EST,"Apr 02, 1990",104.57,B,---,---,---,,105kgMen,Total,405,True
---,ALAIFURI Salwan Jasim Abbood,IRQ,"Sep 26, 1991",104.66,A,177,---,---,,105kgMen,Total,405,True
1,TALAKHADZE Lasha,GEO,"Oct 02, 1993",166.00,A,210,215,220,220,+105kgMen,Snatch,405,True
2,SALIMIKORDASIABI Behdad,IRI,"Dec 08, 1989",173.68,A,205,211,-216,211,+105kgMen,Snatch,405,True
3,ALIHOSSEINI Saeid,IRI,"Feb 02, 1988",169.31,A,-203,-203,203,203,+105kgMen,Snatch,405,True
4,SARAIVA REIS Fernando,BRA,"Mar 10, 1990",152.33,A,192,200,-204,200,+105kgMen,Snatch,405,True
5,DJANGABAEV Rustam,UZB,"Aug 25, 1993",150.34,A,195,200,-204,200,+105kgMen,Snatch,405,True
6,BIDANI Walid,ALG,"Jun 11, 1994",137.67,A,185,191,195,195,+105kgMen,Snatch,405,True
7,SEIM Mart,EST,"Oct 24, 1990",158.36,A,185,191,-195,191,+105kgMen,Snatch,405,True
8,PROCHOROW Alexej Dmitrievic,GER,"Mar 30, 1990",137.54,B,180,185,190,190,+105kgMen,Snatch,405,True
9,NAGY Peter,HUN,"Jan 16, 1986",156.60,A,183,188,-192,188,+105kgMen,Snatch,405,True
10,ORSAG Jiri,CZE,"Jan 05, 1989",131.37,A,-185,185,-190,185,+105kgMen,Snatch,405,True
11,TOYCHYYEV Hojamuhammet,TKM,"Jan 16, 1992",143.97,A,180,-184,184,184,+105kgMen,Snatch,405,True
12,KUCERA Kamil,CZE,"Mar 19, 1985",144.37,B,-175,175,-180,175,+105kgMen,Snatch,405,True
13,GURDEEP Singh,IND,"Oct 01, 1995",147.40,B,165,172,-175,172,+105kgMen,Snatch,405,True
14,LITI David Andrew,NZL,"Jul 11, 1996",164.27,B,160,166,-171,166,+105kgMen,Snatch,405,True
15,LITVINOV David,ISR,"Sep 23, 1993",119.22,B,160,166,-172,166,+105kgMen,Snatch,405,True
16,KAJDOCI Tamas,SRB,"Apr 21, 1997",141.92,B,165,-170,-170,165,+105kgMen,Snatch,405,True
17,OLSHANETSKYI Igor,ISR,"Feb 16, 1986",132.44,B,161,-167,-170,161,+105kgMen,Snatch,405,True
18,COULLET Anthony Jean Pierre,FRA,"Jan 10, 1997",143.44,B,151,156,161,161,+105kgMen,Snatch,405,True
19,JUCIUS Deivydas,LTU,"Dec 17, 1998",134.91,B,151,-156,-160,151,+105kgMen,Snatch,405,True
20,ROININEN Teemu Tapio,FIN,"Jul 10, 1986",143.04,B,151,-156,-156,151,+105kgMen,Snatch,405,True
1,TALAKHADZE Lasha,GEO,"Oct 02, 1993",166.00,A,243,250,257,257,+105kgMen,CleanJerk,405,True
2,SEIM Mart,EST,"Oct 24, 1990",158.36,A,245,-251,253,253,+105kgMen,CleanJerk,405,True
3,ALIHOSSEINI Saeid,IRI,"Feb 02, 1988",169.31,A,236,243,251,251,+105kgMen,CleanJerk,405,True
4,DJANGABAEV Rustam,UZB,"Aug 25, 1993",150.34,A,240,247,-252,247,+105kgMen,CleanJerk,405,True
5,SALIMIKORDASIABI Behdad,IRI,"Dec 08, 1989",173.68,A,-241,242,-252,242,+105kgMen,CleanJerk,405,True
6,SARAIVA REIS Fernando,BRA,"Mar 10, 1990",152.33,A,240,-247,-248,240,+105kgMen,CleanJerk,405,True
7,ORSAG Jiri,CZE,"Jan 05, 1989",131.37,A,237,-244,-246,237,+105kgMen,CleanJerk,405,True
8,TOYCHYYEV Hojamuhammet,TKM,"Jan 16, 1992",143.97,A,225,231,-237,231,+105kgMen,CleanJerk,405,True
9,NAGY Peter,HUN,"Jan 16, 1986",156.60,A,219,226,-233,226,+105kgMen,CleanJerk,405,True
10,BIDANI Walid,ALG,"Jun 11, 1994",137.67,A,-215,217,225,225,+105kgMen,CleanJerk,405,True
11,LITI David Andrew,NZL,"Jul 11, 1996",164.27,B,218,-222,222,222,+105kgMen,CleanJerk,405,True
12,KUCERA Kamil,CZE,"Mar 19, 1985",144.37,B,220,-226,-226,220,+105kgMen,CleanJerk,405,True
13,PROCHOROW Alexej Dmitrievic,GER,"Mar 30, 1990",137.54,B,207,216,-225,216,+105kgMen,CleanJerk,405,True
14,GURDEEP Singh,IND,"Oct 01, 1995",147.40,B,207,212,216,216,+105kgMen,CleanJerk,405,True
15,KAJDOCI Tamas,SRB,"Apr 21, 1997",141.92,B,-210,210,215,215,+105kgMen,CleanJerk,405,True
16,COULLET Anthony Jean Pierre,FRA,"Jan 10, 1997",143.44,B,204,209,-214,209,+105kgMen,CleanJerk,405,True
17,OLSHANETSKYI Igor,ISR,"Feb 16, 1986",132.44,B,204,-209,---,204,+105kgMen,CleanJerk,405,True
18,LITVINOV David,ISR,"Sep 23, 1993",119.22,B,-190,190,-203,190,+105kgMen,CleanJerk,405,True
19,JUCIUS Deivydas,LTU,"Dec 17, 1998",134.91,B,180,185,190,190,+105kgMen,CleanJerk,405,True
---,ROININEN Teemu Tapio,FIN,"Jul 10, 1986",143.04,B,-195,-196,-196,---,+105kgMen,CleanJerk,405,True
1,TALAKHADZE Lasha,GEO,"Oct 02, 1993",166.00,A,220,257,477,,+105kgMen,Total,405,True
2,ALIHOSSEINI Saeid,IRI,"Feb 02, 1988",169.31,A,203,251,454,,+105kgMen,Total,405,True
3,SALIMIKORDASIABI Behdad,IRI,"Dec 08, 1989",173.68,A,211,242,453,,+105kgMen,Total,405,True
4,DJANGABAEV Rustam,UZB,"Aug 25, 1993",150.34,A,200,247,447,,+105kgMen,Total,405,True
5,SEIM Mart,EST,"Oct 24, 1990",158.36,A,191,253,444,,+105kgMen,Total,405,True
6,SARAIVA REIS Fernando,BRA,"Mar 10, 1990",152.33,A,200,240,440,,+105kgMen,Total,405,True
7,ORSAG Jiri,CZE,"Jan 05, 1989",131.37,A,185,237,422,,+105kgMen,Total,405,True
8,BIDANI Walid,ALG,"Jun 11, 1994",137.67,A,195,225,420,,+105kgMen,Total,405,True
9,TOYCHYYEV Hojamuhammet,TKM,"Jan 16, 1992",143.97,A,184,231,415,,+105kgMen,Total,405,True
10,NAGY Peter,HUN,"Jan 16, 1986",156.60,A,188,226,414,,+105kgMen,Total,405,True
11,PROCHOROW Alexej Dmitrievic,GER,"Mar 30, 1990",137.54,B,190,216,406,,+105kgMen,Total,405,True
12,KUCERA Kamil,CZE,"Mar 19, 1985",144.37,B,175,220,395,,+105kgMen,Total,405,True
13,GURDEEP Singh,IND,"Oct 01, 1995",147.40,B,172,216,388,,+105kgMen,Total,405,True
14,LITI David Andrew,NZL,"Jul 11, 1996",164.27,B,166,222,388,,+105kgMen,Total,405,True
15,KAJDOCI Tamas,SRB,"Apr 21, 1997",141.92,B,165,215,380,,+105kgMen,Total,405,True
16,COULLET Anthony Jean Pierre,FRA,"Jan 10, 1997",143.44,B,161,209,370,,+105kgMen,Total,405,True
17,OLSHANETSKYI Igor,ISR,"Feb 16, 1986",132.44,B,161,204,365,,+105kgMen,Total,405,True
18,LITVINOV David,ISR,"Sep 23, 1993",119.22,B,166,190,356,,+105kgMen,Total,405,True
19,JUCIUS Deivydas,LTU,"Dec 17, 1998",134.91,B,151,190,341,,+105kgMen,Total,405,True
---,ROININEN Teemu Tapio,FIN,"Jul 10, 1986",143.04,B,151,---,---,,+105kgMen,Total,405,True
1,SUKCHAROEN Thunya,THA,"Apr 21, 1997",47.58,A,83,86,- 88,86,48kgWomen,Snatch,405,True
2,MIRABAI Chanu Saikhom,IND,"Aug 08, 1994",47.98,A,83,- 85,85,85,48kgWomen,Snatch,405,True
3,SEGURA SEGURA Ana Iris,COL,"Jul 26, 1991",47.95,A,78,81,- 83,81,48kgWomen,Snatch,405,True
4,VUONG Thi Huyen,VIE,"Jun 22, 1992",47.93,A,80,- 84,- 84,80,48kgWomen,Snatch,405,True
5,ANDRIES Elena Ramona,ROU,"Sep 21, 1994",47.66,A,- 77,77,79,79,48kgWomen,Snatch,405,True
6,NGUYEN Thi Thuy,VIE,"Aug 23, 1990",47.98,A,76,78,- 80,78,48kgWomen,Snatch,405,True
7,MICHEL Anais,FRA,"Jan 12, 1988",47.73,A,- 78,78,- 80,78,48kgWomen,Snatch,405,True
8,RITCHEY Alyssa Lynn,USA,"Apr 14, 1989",47.97,A,- 75,75,78,78,48kgWomen,Snatch,405,True
9,NANTHAWONG Chiraphan,THA,"Aug 17, 1999",47.76,A,75,77,- 79,77,48kgWomen,Snatch,405,True
10,VALENCIA HERNANDEZ Carolina,MEX,"Feb 08, 1985",47.90,B,73,75,- 77,75,48kgWomen,Snatch,405,True
11,YANAGIDA Mizuki,JPN,"Sep 05, 1992",47.83,B,70,72,74,74,48kgWomen,Snatch,405,True
12,BRADDOCK Amanda Melissa,CAN,"Feb 10, 1989",47.65,B,71,- 74,74,74,48kgWomen,Snatch,405,True
13,PAGLIARO Genny Caterina,ITA,"Oct 15, 1988",47.83,A,73,- 75,- 75,73,48kgWomen,Snatch,405,True
14,CAMPOVERDE ALMEIDA Angelica Mercedes,ECU,"May 31, 1996",47.46,B,70,73,- 75,73,48kgWomen,Snatch,405,True
15,TAKAHASHI Ibuki,JPN,"Mar 24, 1997",47.19,B,68,70,72,72,48kgWomen,Snatch,405,True
16,PANDOVA Daniela Ivanova,BUL,"Sep 16, 1994",47.88,B,- 69,- 69,69,69,48kgWomen,Snatch,405,True
17,CUEVA URIBE Fiorella Francesca,PER,"Feb 04, 1998",46.81,B,63,66,- 68,66,48kgWomen,Snatch,405,True
---,DZHUMABAYEVA Yulduz,TKM,"Apr 22, 1998",47.86,A,- 78,- 78,- 78,---,48kgWomen,Snatch,405,True
---,DE LA HERRAN MARTINEZ Andrea,MEX,"Sep 12, 1996",47.77,B,- 74,- 74,- 74,---,48kgWomen,Snatch,405,True
---,LORENTZ Manon Camille,FRA,"Jul 17, 1991",47.97,B,- 75,- 75,- 75,---,48kgWomen,Snatch,405,True
1,MIRABAI Chanu Saikhom,IND,"Aug 08, 1994",47.98,A,103,107,109,109,48kgWomen,CleanJerk,405,True
2,SUKCHAROEN Thunya,THA,"Apr 21, 1997",47.58,A,105,107,-109,107,48kgWomen,CleanJerk,405,True
3,NANTHAWONG Chiraphan,THA,"Aug 17, 1999",47.76,A,97,99,102,102,48kgWomen,CleanJerk,405,True
4,SEGURA SEGURA Ana Iris,COL,"Jul 26, 1991",47.95,A,98,101,-104,101,48kgWomen,CleanJerk,405,True
5,VUONG Thi Huyen,VIE,"Jun 22, 1992",47.93,A,-100,-100,100,100,48kgWomen,CleanJerk,405,True
6,RITCHEY Alyssa Lynn,USA,"Apr 14, 1989",47.97,A,95,99,-101,99,48kgWomen,CleanJerk,405,True
7,ANDRIES Elena Ramona,ROU,"Sep 21, 1994",47.66,A,91,95,98,98,48kgWomen,CleanJerk,405,True
8,MICHEL Anais,FRA,"Jan 12, 1988",47.73,A,97,-100,-100,97,48kgWomen,CleanJerk,405,True
9,DZHUMABAYEVA Yulduz,TKM,"Apr 22, 1998",47.86,A,95,-100,-104,95,48kgWomen,CleanJerk,405,True
10,VALENCIA HERNANDEZ Carolina,MEX,"Feb 08, 1985",47.90,B,95,- 98,- 98,95,48kgWomen,CleanJerk,405,True
11,YANAGIDA Mizuki,JPN,"Sep 05, 1992",47.83,B,90,93,95,95,48kgWomen,CleanJerk,405,True
12,PAGLIARO Genny Caterina,ITA,"Oct 15, 1988",47.83,A,- 92,- 92,92,92,48kgWomen,CleanJerk,405,True
13,BRADDOCK Amanda Melissa,CAN,"Feb 10, 1989",47.65,B,- 91,91,- 95,91,48kgWomen,CleanJerk,405,True
14,CAMPOVERDE ALMEIDA Angelica Mercedes,ECU,"May 31, 1996",47.46,B,90,- 93,- 93,90,48kgWomen,CleanJerk,405,True
15,CUEVA URIBE Fiorella Francesca,PER,"Feb 04, 1998",46.81,B,87,90,- 92,90,48kgWomen,CleanJerk,405,True
16,TAKAHASHI Ibuki,JPN,"Mar 24, 1997",47.19,B,- 90,90,- 93,90,48kgWomen,CleanJerk,405,True
---,NGUYEN Thi Thuy,VIE,"Aug 23, 1990",47.98,A,-104,-104,-104,---,48kgWomen,CleanJerk,405,True
---,DE LA HERRAN MARTINEZ Andrea,MEX,"Sep 12, 1996",47.77,B,- 90,- 90,- 90,---,48kgWomen,CleanJerk,405,True
---,PANDOVA Daniela Ivanova,BUL,"Sep 16, 1994",47.88,B,- 88,- 88,- 88,---,48kgWomen,CleanJerk,405,True
---,LORENTZ Manon Camille,FRA,"Jul 17, 1991",47.97,B,---,---,---,---,48kgWomen,CleanJerk,405,True
1,MIRABAI Chanu Saikhom,IND,"Aug 08, 1994",47.98,A,85,109,194,,48kgWomen,Total,405,True
2,SUKCHAROEN Thunya,THA,"Apr 21, 1997",47.58,A,86,107,193,,48kgWomen,Total,405,True
3,SEGURA SEGURA Ana Iris,COL,"Jul 26, 1991",47.95,A,81,101,182,,48kgWomen,Total,405,True
4,VUONG Thi Huyen,VIE,"Jun 22, 1992",47.93,A,80,100,180,,48kgWomen,Total,405,True
5,NANTHAWONG Chiraphan,THA,"Aug 17, 1999",47.76,A,77,102,179,,48kgWomen,Total,405,True
6,ANDRIES Elena Ramona,ROU,"Sep 21, 1994",47.66,A,79,98,177,,48kgWomen,Total,405,True
7,RITCHEY Alyssa Lynn,USA,"Apr 14, 1989",47.97,A,78,99,177,,48kgWomen,Total,405,True
8,MICHEL Anais,FRA,"Jan 12, 1988",47.73,A,78,97,175,,48kgWomen,Total,405,True
9,VALENCIA HERNANDEZ Carolina,MEX,"Feb 08, 1985",47.90,B,75,95,170,,48kgWomen,Total,405,True
10,YANAGIDA Mizuki,JPN,"Sep 05, 1992",47.83,B,74,95,169,,48kgWomen,Total,405,True
11,BRADDOCK Amanda Melissa,CAN,"Feb 10, 1989",47.65,B,74,91,165,,48kgWomen,Total,405,True
12,PAGLIARO Genny Caterina,ITA,"Oct 15, 1988",47.83,A,73,92,165,,48kgWomen,Total,405,True
13,CAMPOVERDE ALMEIDA Angelica Mercedes,ECU,"May 31, 1996",47.46,B,73,90,163,,48kgWomen,Total,405,True
14,TAKAHASHI Ibuki,JPN,"Mar 24, 1997",47.19,B,72,90,162,,48kgWomen,Total,405,True
15,CUEVA URIBE Fiorella Francesca,PER,"Feb 04, 1998",46.81,B,66,90,156,,48kgWomen,Total,405,True
---,NGUYEN Thi Thuy,VIE,"Aug 23, 1990",47.98,A,78,---,---,,48kgWomen,Total,405,True
---,DZHUMABAYEVA Yulduz,TKM,"Apr 22, 1998",47.86,A,---,95,---,,48kgWomen,Total,405,True
---,DE LA HERRAN MARTINEZ Andrea,MEX,"Sep 12, 1996",47.77,B,---,---,---,,48kgWomen,Total,405,True
---,PANDOVA Daniela Ivanova,BUL,"Sep 16, 1994",47.88,B,69,---,---,,48kgWomen,Total,405,True
---,LORENTZ Manon Camille,FRA,"Jul 17, 1991",47.97,B,---,---,---,,48kgWomen,Total,405,True
1,TANASAN Sopita,THA,"Dec 23, 1994",52.70,A,91,94,96,96,53kgWomen,Snatch,405,True
2,SHERMETOVA Kristina,TKM,"May 25, 1993",52.95,A,88,- 91,91,91,53kgWomen,Snatch,405,True
3,LOCHOWSKA Joanna,POL,"Nov 17, 1988",52.81,A,87,- 89,- 89,87,53kgWomen,Snatch,405,True
4,KAEWKHONG Supattra,THA,"Mar 11, 1996",52.56,A,83,- 86,87,87,53kgWomen,Snatch,405,True
5,DIAZ Hidilyn,PHI,"Feb 20, 1991",52.94,A,- 85,86,- 90,86,53kgWomen,Snatch,405,True
6,YAGI Kanae,JPN,"Jul 16, 1992",52.66,A,83,- 85,85,85,53kgWomen,Snatch,405,True
7,HOGAN Caitlin Leigh,USA,"May 22, 1988",52.58,A,83,- 86,- 87,83,53kgWomen,Snatch,405,True
8,LOPEZ FERRER Ana Gabriela,MEX,"Sep 22, 1994",52.94,B,80,83,- 86,83,53kgWomen,Snatch,405,True
9,SINISTERRA TORRES Yenny,COL,"May 04, 2000",52.60,B,78,81,- 84,81,53kgWomen,Snatch,405,True
10,HERNANDEZ MARTIN Atenery,ESP,"Dec 10, 1994",52.59,B,80,- 83,- 83,80,53kgWomen,Snatch,405,True
11,LAURINDO MORAES Leticia Cristina,BRA,"Nov 20, 1995",52.94,A,- 80,80,- 87,80,53kgWomen,Snatch,405,True
12,OVSTHUS Sarah Orteza Hovden,NOR,"Mar 20, 1994",52.50,B,75,78,- 80,78,53kgWomen,Snatch,405,True
13,RANAIVOSOA Marie Hanitra Roilya,MRI,"Nov 14, 1990",52.96,B,75,78,- 80,78,53kgWomen,Snatch,405,True
14,KHUMUKCHAM Sanjita Chanu,IND,"Jan 02, 1994",52.47,B,77,- 80,- 80,77,53kgWomen,Snatch,405,True
15,BRUHN Katrine Nim,DEN,"Dec 29, 1991",52.91,B,71,74,76,76,53kgWomen,Snatch,405,True
16,RUSSO Giorgia,ITA,"Apr 28, 1993",52.95,B,72,75,- 77,75,53kgWomen,Snatch,405,True
17,MORROW Fraer Letitia,GBR,"Jul 20, 1998",52.95,B,69,- 72,- 72,69,53kgWomen,Snatch,405,True
18,HAYES Rachel Ilyse,ISR,"Jul 12, 1988",52.78,B,66,- 69,- 69,66,53kgWomen,Snatch,405,True
---,NGO Thi Quyen,VIE,"Oct 10, 1997",48.73,B,- 75,- 75,- 75,---,53kgWomen,Snatch,405,True
---,YOON Jin Hee,KOR,"Aug 04, 1986",52.84,A,- 85,- 85,- 89,---,53kgWomen,Snatch,405,True
---,DOS REIS SANTOS Rosane,BRA,"Jun 20, 1987",52.44,A,- 88,- 88,- 90,---,53kgWomen,Snatch,405,True
---,TRAN Thi My Dung,VIE,"Nov 04, 1996",52.95,A,- 86,- 87,- 89,---,53kgWomen,Snatch,405,True
DSQ,HSU Shu-Ching,TPE,"May 09, 1991",52.89,A,90,93,- 95,---,53kgWomen,Snatch,405,True
1,TANASAN Sopita,THA,"Dec 23, 1994",52.70,A,110,114,-117,114,53kgWomen,CleanJerk,405,True
2,DIAZ Hidilyn,PHI,"Feb 20, 1991",52.94,A,110,113,-115,113,53kgWomen,CleanJerk,405,True
3,SHERMETOVA Kristina,TKM,"May 25, 1993",52.95,A,109,111,113,113,53kgWomen,CleanJerk,405,True
4,KAEWKHONG Supattra,THA,"Mar 11, 1996",52.56,A,107,111,-114,111,53kgWomen,CleanJerk,405,True
5,LOCHOWSKA Joanna,POL,"Nov 17, 1988",52.81,A,108,111,-115,111,53kgWomen,CleanJerk,405,True
6,HOGAN Caitlin Leigh,USA,"May 22, 1988",52.58,A,102,106,111,111,53kgWomen,CleanJerk,405,True
7,YAGI Kanae,JPN,"Jul 16, 1992",52.66,A,107,110,-112,110,53kgWomen,CleanJerk,405,True
8,LAURINDO MORAES Leticia Cristina,BRA,"Nov 20, 1995",52.94,A,-103,103,-107,103,53kgWomen,CleanJerk,405,True
9,NGO Thi Quyen,VIE,"Oct 10, 1997",48.73,B,95,100,103,103,53kgWomen,CleanJerk,405,True
10,HERNANDEZ MARTIN Atenery,ESP,"Dec 10, 1994",52.59,B,-100,100,103,103,53kgWomen,CleanJerk,405,True
11,LOPEZ FERRER Ana Gabriela,MEX,"Sep 22, 1994",52.94,B,- 98,98,101,101,53kgWomen,CleanJerk,405,True
12,TRAN Thi My Dung,VIE,"Nov 04, 1996",52.95,A,100,-105,-105,100,53kgWomen,CleanJerk,405,True
13,SINISTERRA TORRES Yenny,COL,"May 04, 2000",52.60,B,95,100,-104,100,53kgWomen,CleanJerk,405,True
14,KHUMUKCHAM Sanjita Chanu,IND,"Jan 02, 1994",52.47,B,95,100,-104,100,53kgWomen,CleanJerk,405,True
15,RUSSO Giorgia,ITA,"Apr 28, 1993",52.95,B,-100,100,-105,100,53kgWomen,CleanJerk,405,True
16,DOS REIS SANTOS Rosane,BRA,"Jun 20, 1987",52.44,A,-100,100,-107,100,53kgWomen,CleanJerk,405,True
17,RANAIVOSOA Marie Hanitra Roilya,MRI,"Nov 14, 1990",52.96,B,95,-100,100,100,53kgWomen,CleanJerk,405,True
18,OVSTHUS Sarah Orteza Hovden,NOR,"Mar 20, 1994",52.50,B,- 96,96,-100,96,53kgWomen,CleanJerk,405,True
19,MORROW Fraer Letitia,GBR,"Jul 20, 1998",52.95,B,87,90,94,94,53kgWomen,CleanJerk,405,True
20,BRUHN Katrine Nim,DEN,"Dec 29, 1991",52.91,B,- 89,89,93,93,53kgWomen,CleanJerk,405,True
21,HAYES Rachel Ilyse,ISR,"Jul 12, 1988",52.78,B,85,- 88,- 89,85,53kgWomen,CleanJerk,405,True
