rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
7,RIVERA Santo,DOM,"Oct 10, 1980",75.07,B,173,178,181,181,77kgMen,CleanJerk,3,True
8,OCANDO Jose Leonardo,VEN,"Mar 17, 1986",76.50,B,170,180,-182,180,77kgMen,CleanJerk,3,True
9,MARTINEZ Sergio,ESP,"Apr 18, 1980",76.09,A,170,175,178,178,77kgMen,CleanJerk,3,True
10,GUMAN Viktor,SVK,"Apr 15, 1976",76.92,A,170,174,177,177,77kgMen,CleanJerk,3,True
11,MIRZAYEV Turan,AZE,"Sep 24, 1979",76.60,B,-175,175,-178,175,77kgMen,CleanJerk,3,True
12,FRYE Lance,USA,"Sep 30, 1984",76.77,B,-170,170,175,175,77kgMen,CleanJerk,3,True
13,LAZARIDIS Vladimiros,GRE,"Mar 29, 1987",73.90,B,167,173,-177,173,77kgMen,CleanJerk,3,True
14,ANGULO RIVERA Edinson,COL,"Aug 06, 1982",75.54,B,172,-178,-178,172,77kgMen,CleanJerk,3,True
15,BRUCE Matthew Eric,USA,"Jul 11, 1983",76.46,B,170,-176,-180,170,77kgMen,CleanJerk,3,True
16,ANTHONY Darryn,RSA,"Dec 18, 1985",76.54,B,160,170,---,170,77kgMen,CleanJerk,3,True
17,GUTU Andrei,MDA,"Sep 16, 1980",76.50,B,160,165,168,168,77kgMen,CleanJerk,3,True
18,GROSU Ghenadie,MDA,"Aug 10, 1984",75.85,B,167,-171,-171,167,77kgMen,CleanJerk,3,True
19,REJEPOV Maksudjan,TKM,"Jan 10, 1981",76.87,B,-165,165,---,165,77kgMen,CleanJerk,3,True
20,JANICEK Miroslav,SVK,"May 13, 1974",75.01,B,164,-168,-168,164,77kgMen,CleanJerk,3,True
21,ODONGO Jack,KEN,"Apr 18, 1971",76.13,B,-145,145,-150,145,77kgMen,CleanJerk,3,True
---,SZRAMIAK Krzysztof Jakub,POL,"Jul 09, 1984",76.15,A,-190,-190,-193,---,77kgMen,CleanJerk,3,True
---,PATTERSON Richard John Edward,NZL,"Apr 30, 1983",76.53,B,-155,-155,-155,---,77kgMen,CleanJerk,3,True
---,AMREYAN Hovannes,ARM,"Oct 03, 1975",76.81,A,-185,---,---,---,77kgMen,CleanJerk,3,True
---,HEREM Ali,IRQ,"Jan 01, 1975",77.00,A,-191,-191,-191,---,77kgMen,CleanJerk,3,True
1,LI Hongli,CHN,"Dec 26, 1980",76.81,A,165,196,361.0,,77kgMen,Total,3,True
2,DOGARIU Sebastian,ROU,"Sep 10, 1977",76.51,A,163,190,353.0,,77kgMen,Total,3,True
3,SUFYAN Abbas Nader,QAT,"Dec 12, 1975",76.55,A,160,191,351.0,,77kgMen,Total,3,True
4,PETER Yukio,NRU,"Jan 29, 1984",76.70,A,155,193,348.0,,77kgMen,Total,3,True
5,HOCH Rene,GER,"Apr 11, 1978",76.64,A,153,192,345.0,,77kgMen,Total,3,True
6,MARKOV Georgi,BUL,"Mar 12, 1978",76.94,A,160,185,345.0,,77kgMen,Total,3,True
7,MARTINEZ Sergio,ESP,"Apr 18, 1980",76.09,A,152,178,330.0,,77kgMen,Total,3,True
8,GUMAN Viktor,SVK,"Apr 15, 1976",76.92,A,153,177,330.0,,77kgMen,Total,3,True
9,RIVERA Santo,DOM,"Oct 10, 1980",75.07,B,145,181,326.0,,77kgMen,Total,3,True
10,FRYE Lance,USA,"Sep 30, 1984",76.77,B,145,175,320.0,,77kgMen,Total,3,True
11,MIRZAYEV Turan,AZE,"Sep 24, 1979",76.60,B,144,175,319.0,,77kgMen,Total,3,True
12,OCANDO Jose Leonardo,VEN,"Mar 17, 1986",76.50,B,138,180,318.0,,77kgMen,Total,3,True
13,BRUCE Matthew Eric,USA,"Jul 11, 1983",76.46,B,140,170,310.0,,77kgMen,Total,3,True
14,GUTU Andrei,MDA,"Sep 16, 1980",76.50,B,142,168,310.0,,77kgMen,Total,3,True
15,REJEPOV Maksudjan,TKM,"Jan 10, 1981",76.87,B,145,165,310.0,,77kgMen,Total,3,True
16,LAZARIDIS Vladimiros,GRE,"Mar 29, 1987",73.90,B,135,173,308.0,,77kgMen,Total,3,True
17,ANGULO RIVERA Edinson,COL,"Aug 06, 1982",75.54,B,136,172,308.0,,77kgMen,Total,3,True
18,GROSU Ghenadie,MDA,"Aug 10, 1984",75.85,B,140,167,307.0,,77kgMen,Total,3,True
19,ANTHONY Darryn,RSA,"Dec 18, 1985",76.54,B,135,170,305.0,,77kgMen,Total,3,True
20,JANICEK Miroslav,SVK,"May 13, 1974",75.01,B,129,164,293.0,,77kgMen,Total,3,True
21,ODONGO Jack,KEN,"Apr 18, 1971",76.13,B,110,145,255.0,,77kgMen,Total,3,True
---,SZRAMIAK Krzysztof Jakub,POL,"Jul 09, 1984",76.15,A,158,---,---,,77kgMen,Total,3,True
---,PATTERSON Richard John Edward,NZL,"Apr 30, 1983",76.53,B,125,---,---,,77kgMen,Total,3,True
---,AMREYAN Hovannes,ARM,"Oct 03, 1975",76.81,A,---,---,---,,77kgMen,Total,3,True
---,HEREM Ali,IRQ,"Jan 01, 1975",77.00,A,156,---,---,,77kgMen,Total,3,True
