rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
3,POMELILE Sio Talakai,TGA,"Oct 10, 1993",108.49,A,140,-143,143,143,109kgMen,Snatch,464,False
4,JUNGBLUT Tanumafili Malietoa,ASA,"Jun 10, 1990",108.35,A,-140,-142,142,142,109kgMen,Snatch,464,False
5,ROBERTS-YOUNG Jackson George,AUS,"Aug 15, 1996",107.41,A,137,-141,141,141,109kgMen,Snatch,464,False
6,BARAKAUSKAS Andrius Julius,NZL,"Jun 03, 1992",108.02,A,-140,-140,140,140,109kgMen,Snatch,464,False
1,MAO Sanele,SAM,"Sep 09, 1985",106.23,A,196,-205,206,206,109kgMen,CleanJerk,464,False
2,JUNGBLUT Tanumafili Malietoa,ASA,"Jun 10, 1990",108.35,A,190,194,-197,194,109kgMen,CleanJerk,464,False
3,ROBERTS-YOUNG Jackson George,AUS,"Aug 15, 1996",107.41,A,181,189,192,192,109kgMen,CleanJerk,464,False
4,POMELILE Sio Talakai,TGA,"Oct 10, 1993",108.49,A,-185,185,-190,185,109kgMen,CleanJerk,464,False
5,BARAKAUSKAS Andrius Julius,NZL,"Jun 03, 1992",108.02,A,170,176,-182,176,109kgMen,CleanJerk,464,False
6,LYDEMENT Matthew Ryan,AUS,"Jan 15, 1994",107.31,A,175,-181,-182,175,109kgMen,CleanJerk,464,False
1,MAO Sanele,SAM,"Sep 09, 1985",106.23,A,160,206,366,,109kgMen,Total,464,False
2,JUNGBLUT Tanumafili Malietoa,ASA,"Jun 10, 1990",108.35,A,142,194,336,,109kgMen,Total,464,False
3,ROBERTS-YOUNG Jackson George,AUS,"Aug 15, 1996",107.41,A,141,192,333,,109kgMen,Total,464,False
4,LYDEMENT Matthew Ryan,AUS,"Jan 15, 1994",107.31,A,156,175,331,,109kgMen,Total,464,False
5,POMELILE Sio Talakai,TGA,"Oct 10, 1993",108.49,A,143,185,328,,109kgMen,Total,464,False
6,BARAKAUSKAS Andrius Julius,NZL,"Jun 03, 1992",108.02,A,140,176,316,,109kgMen,Total,464,False
1,LUI Lauititi,SAM,"Dec 04, 1995",139.00,A,174,178,-180,178,+109kgMen,Snatch,464,False
2,LITI David Andrew,NZL,"Jul 11, 1996",168.00,A,173,177,-180,177,+109kgMen,Snatch,464,False
3,TUITUPOU Aisake,TGA,"Sep 01, 1994",153.46,A,140,-145,-150,140,+109kgMen,Snatch,464,False
4,FAAMAUSILIFALA Malachi David,SAM,"Aug 08, 2001",132.93,A,122,127,131,131,+109kgMen,Snatch,464,False
1,TUITUPOU Aisake,TGA,"Sep 01, 1994",153.46,A,190,-195,-200,190,+109kgMen,CleanJerk,464,False
2,FAAMAUSILIFALA Malachi David,SAM,"Aug 08, 2001",132.93,A,150,-160,-160,150,+109kgMen,CleanJerk,464,False
---,LITI David Andrew,NZL,"Jul 11, 1996",168.00,A,-220,-220,-220,---,+109kgMen,CleanJerk,464,False
---,LUI Lauititi,SAM,"Dec 04, 1995",139.00,A,-205,-205,-205,---,+109kgMen,CleanJerk,464,False
1,TUITUPOU Aisake,TGA,"Sep 01, 1994",153.46,A,140,190,330,,+109kgMen,Total,464,False
2,FAAMAUSILIFALA Malachi David,SAM,"Aug 08, 2001",132.93,A,131,150,281,,+109kgMen,Total,464,False
---,LITI David Andrew,NZL,"Jul 11, 1996",168.00,A,177,---,---,,+109kgMen,Total,464,False
---,LUI Lauititi,SAM,"Dec 04, 1995",139.00,A,178,---,---,,+109kgMen,Total,464,False
1,WILLY Tebora,KIR,"Jan 04, 1998",44.85,A,48,- 51,52,52,45kgWomen,Snatch,464,False
2,TOUA Konio,PNG,"Feb 25, 1999",44.95,A,47,50,- 53,50,45kgWomen,Snatch,464,False
3,IKA Daniella,NRU,"Jan 08, 2004",44.50,A,30,35,- 39,35,45kgWomen,Snatch,464,False
---,CALMA Dayalani Reiko Vida,GUM,"Nov 24, 2000",44.65,A,- 47,- 47,- 47,---,45kgWomen,Snatch,464,False
1,WILLY Tebora,KIR,"Jan 04, 1998",44.85,A,- 62,64,67,67,45kgWomen,CleanJerk,464,False
2,TOUA Konio,PNG,"Feb 25, 1999",44.95,A,- 65,65,- 70,65,45kgWomen,CleanJerk,464,False
3,CALMA Dayalani Reiko Vida,GUM,"Nov 24, 2000",44.65,A,58,60,63,63,45kgWomen,CleanJerk,464,False
4,IKA Daniella,NRU,"Jan 08, 2004",44.50,A,- 43,43,47,47,45kgWomen,CleanJerk,464,False
1,WILLY Tebora,KIR,"Jan 04, 1998",44.85,A,52,67,119,,45kgWomen,Total,464,False
2,TOUA Konio,PNG,"Feb 25, 1999",44.95,A,50,65,115,,45kgWomen,Total,464,False
3,IKA Daniella,NRU,"Jan 08, 2004",44.50,A,35,47,82,,45kgWomen,Total,464,False
---,CALMA Dayalani Reiko Vida,GUM,"Nov 24, 2000",44.65,A,---,63,---,,45kgWomen,Total,464,False
1,TOUA Loa Dika,PNG,"Jun 23, 1984",48.95,A,65,70,75,75,49kgWomen,Snatch,464,False
