total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,date_of_birth,age,gender,nation,group,bw,category,dq,old_classes,event_id,event,date,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
4,7,1,IMADOUCHENE Romain Jordan Sebastien,6596,1995-09-05,27.2,M,FRA,A,91.8,96 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,160,165,-170,165,205,209,213,213,378
5,4,6,SUMPRADIT Sarat,14816,1994-04-17,28.6,M,THA,A,94.9,96 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,-167,167,-172,167,-205,-206,206,206,373
6,10,7,MKRTCHYAN Hakob,10181,1997-03-08,25.7,M,ARM,A,95.5,96 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,163,-168,-168,163,205,-211,-211,205,368
7,5,9,MENDOZA CARABALI Yeimar,9928,1996-09-02,26.3,M,COL,A,95.7,96 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,-166,166,-171,166,200,-205,-206,200,366
NA,6,NA,HOVHANNISYAN Davit,6316,1997-01-14,25.9,M,ARM,A,94,96 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,165,-170,-172,165,-200,-200,NA,NA,NA
NA,11,NA,ARAT Ibrahim,1222,1988-12-02,34,M,TUR,A,95.8,96 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,161,-165,-166,161,-206,-207,-207,NA,NA
NA,12,NA,ABDELALIM Mohamed Mahmoud Selim,49,1997-12-29,24.9,M,EGY,A,95.1,96 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,-161,161,-167,161,-201,-201,-201,NA,NA
NA,NA,NA,CHEN Po-Jen,3018,1998-05-11,24.6,M,TPE,A,95.7,96 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,5,JANG Yeonhak,6783,1997-02-14,25.8,M,KOR,A,94.8,96 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,-171,-172,-172,NA,201,206,-210,206,NA
8,15,10,TCHATCHET II Cyrille Fagat,15161,1995-08-01,27.3,M,GBR,B,95.9,96 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,154,159,-161,159,190,-195,197,197,356
9,13,11,GOBEJISHVILI Irakli,5298,2000-10-10,22.2,M,GEO,B,95.7,96 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,160,-164,-164,160,190,195,-198,195,355
10,8,14,GREGORIO MACHADO Marco Tulio,5515,1991-11-03,31.1,M,BRA,B,95,96 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,163,-166,-166,163,-189,190,-195,190,353
11,14,13,SEITKAZY Alisher,13881,2000-02-14,22.8,M,KAZ,B,95.2,96 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,150,156,160,160,-190,191,-200,191,351
12,17,12,CONTRERAS CHAMORRO Wilmer Eduardo,3371,1991-06-13,31.5,M,ECU,B,95.5,96 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,150,155,-160,155,183,188,192,192,347
13,9,18,KURNAZ Sukru Hakan,8257,2004-05-31,18.5,M,TUR,B,91.6,96 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,-163,163,-166,163,179,-183,-183,179,342
15,23,8,LOPEZ CARPIZO Jose Luis,8984,1997-06-28,25.4,M,MEX,B,95.6,96 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,140,-145,-145,140,185,191,200,200,340
16,18,17,IAKOVIDIS Theodoros,6510,1991-02-12,31.8,M,GRE,B,91.8,96 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,150,155,-159,155,180,-188,-188,180,335
18,19,19,ALAM Omed,590,1999-05-20,23.5,M,DEN,B,89.4,96 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,-150,150,-154,150,178,-183,-183,178,328
14,16,15,ATENCIA PRIOU Amel Karim,1409,2002-02-18,20.8,M,PER,C,89.3,96 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,148,-152,155,155,178,-184,186,186,341
17,21,16,RAMOS CHAIRES Jonathan David,12638,2003-09-24,19.2,M,MEX,C,91.7,96 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,140,-145,145,145,180,185,-190,185,330
19,20,22,OSEI Forrester Christopher,11479,1989-09-12,33.2,M,GHA,C,95.7,96 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,-146,146,-150,146,175,-180,NA,175,321
20,22,20,MUSIC Amar,10652,1987-03-21,35.7,M,CRO,C,90.3,96 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,141,-145,-145,141,170,176,-181,176,317
21,24,21,KORDUSAS Lukas,8022,1999-07-14,23.4,M,LTU,C,93.1,96 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,132,-137,-137,132,170,176,-180,176,308
22,25,24,GRIFFITH Daniel Christopher,5531,1994-12-16,28,M,BAR,C,93,96 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,110,116,122,122,140,147,155,155,277
23,26,25,CLARKE Quontana Sundiata,3314,1991-07-01,31.4,M,BAR,C,93.7,96 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,95,100,107,107,-125,125,-130,125,232
NA,NA,23,VIKINGSSON SJOEBLOM Joen Carl Erik,16008,2003-05-02,19.6,M,SWE,C,95.4,96 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,-147,-147,-147,NA,175,-180,-180,175,NA
